SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BENSAFRIM (31E/02UG),,BENSAFRIM (31E/02UG),,BOALHOSA (03G/05UG),,BOALHOSA (03G/05UG),,BOLEIROS (16F/03U),,BOLEIROS (16F/03U),,BOLETA (CARAPINHEIRA) (12F/03UG),,BOLETA (CARAPINHEIRA) (12F/03UG),,BORNES (05O/01UG),,BORNES (05O/01UG),,BOTICAS (03L/03G),,BOTICAS (03L/03G),,BOUÇA DA MÓ (03I/02U),,BOUÇA DA MÓ (03I/02U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
03/06/2020 09:00,0.1,(vau),,,0,(vau),0.6,,,,,,,,,,0,(vau),0.8,,0.1,(vau),,,,,,,
04/06/2020 09:00,0.3,(vau),,,0,(vau),0.9,,,,,,,,,,0,(vau),0.9,,0,(vau),,,,,,,
05/06/2020 09:00,0.5,(vau),,,0,(vau),1.3,,,,,,,,,,0,(vau),1.4,,0,(vau),,,,,,,
06/06/2020 09:00,0,(vau),,,0.2,(vau),0.7,,,,,,,,,,0,(vau),1,,0,(vau),,,,,,,
07/06/2020 09:00,0,(vau),,,0.2,(vau),0.6,,,,,,,,,,4.1,(vau),0.8,,0,(vau),,,,,,,
08/06/2020 09:00,0,(vau),,,0,(vau),1.1,,,,,,,,,,0,(vau),1.6,,0,(vau),,,,,,,
09/06/2020 09:00,0,(vau),,,0,(vau),1.1,,,,,,,,,,0,(vau),1.3,,0,(vau),,,,,,,
10/06/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,,,0,(vau),1,,0,(vau),,,,,,,
11/06/2020 09:00,0,(vau),,,3.5,(vau),0.8,,,,,,,,,,0,(vau),0.9,,0,(vau),,,,,,,
12/06/2020 09:00,0,(vau),,,1.3,(vau),1.2,,,,,,,,,,0,(vau),1.7,,0,(vau),,,,,,,
13/06/2020 09:00,0,(vau),,,1,(vau),0.7,,,,,,,,,,1.7,(vau),1.1,,0,(vau),,,,,,,
14/06/2020 09:00,0,(vau),,,0.8,(vau),0.8,,,,,,,,,,0,(vau),1,,0.1,(vau),,,,,,,
15/06/2020 09:00,0,(vau),,,0.6,(vau),0.4,,,,,,,,,,0,(vau),0.8,,0,(vau),,,,,,,
16/06/2020 09:00,0,(vau),,,0.5,(vau),0.6,,,,,,,,,,0,(vau),0.8,,0,(vau),,,,,,,
17/06/2020 09:00,0,(vau),,,0.4,(vau),0.7,,,,,,,,,,0,(vau),0.9,,0,(vau),,,,,,,
18/06/2020 09:00,0,(vau),,,0.2,(vau),0.5,,,,,,,,,,0,(vau),1,,0,(vau),,,,,,,
19/06/2020 09:00,0,(vau),,,0.1,(vau),0.8,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
20/06/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
21/06/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
22/06/2020 09:00,0,(vau),,,0.1,(vau),0.8,,,,,,,,,,0,(vau),1.6,,0,(vau),,,,,,,
23/06/2020 09:00,0,(vau),,,0.1,(vau),0.8,,,,,,,,,,0,(vau),2.1,,0,(vau),,,,,,,
24/06/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,,,0,(vau),1,,0,(vau),,,,,,,
25/06/2020 09:00,0,(vau),,,0.1,(vau),0.4,,,,,,,,,,1.9,(vau),1.1,,0,(vau),,,,,,,
26/06/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,,,0,(vau),0.9,,0,(vau),,,,,,,
27/06/2020 09:00,0,(vau),,,0.1,(vau),0.8,,,,,,,,,,0,(vau),1,,0,(vau),,,,,,,
28/06/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,,,0,(vau),0.8,,0,(vau),,,,,,,
29/06/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,,,0,(vau),1.3,,0,(vau),,,,,,,
30/06/2020 09:00,0,(vau),,,0,(vau),1.5,,,,,,,,,,0,(vau),1.2,,0.9,(vau),,,,,,,
01/07/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,,,0,(vau),0.9,,0.5,(vau),,,,,,,
02/07/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,,,0,(vau),1,,0.7,(vau),,,,,,,
03/07/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,,,0,(vau),1.6,,0.6,(vau),,,,,,,
04/07/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,,,0,(vau),1.2,,0.8,(vau),,,,,,,
05/07/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,,,0,(vau),1.1,,0.7,(vau),,,,,,,
06/07/2020 09:00,0,(vau),,,0,(vau),1.3,,,,,,,,,,0,(vau),1.3,,0.6,(vau),,,,,,,
07/07/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,,,0,(vau),1.4,,1,(vau),,,,,,,
08/07/2020 09:00,0,(vau),,,0,(vau),0.5,,,,,,,,,,0,(vau),1.1,,0.6,(vau),,,,,,,
09/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0.5,(vau),1.5,,3.6,(vau),,,,,,,
10/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0.8,(vau),,,,,,,
11/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.4,,1.3,(vau),,,,,,,
12/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,6.7,(vau),1.9,,2.5,(vau),,,,,,,
13/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.4,,0.7,(vau),,,,,,,
14/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.5,,1.4,(vau),,,,,,,
15/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),2.4,,1.2,(vau),,,,,,,
16/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),2.2,,0,(vau),,,,,,,
17/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),2.2,,0,(vau),,,,,,,
18/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.8,,0,(vau),,,,,,,
19/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
20/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
21/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.2,,0,(vau),,,,,,,
22/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.5,,0,(vau),,,,,,,
23/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
24/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
25/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.2,,0,(vau),,,,,,,
26/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0,(vau),,,,,,,
27/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1,,0.6,(vau),,,,,,,
28/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1,,0.5,(vau),,,,,,,
29/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1,,0.6,(vau),,,,,,,
30/07/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0.6,(vau),,,,,,,
31/07/2020 09:00,0.1,(vau),,,,,,,,,,,,,,,0,(vau),1.2,,0.9,(vau),,,,,,,
01/08/2020 09:00,0,(vau),,,,,,,,,,,,,,,0,(vau),1.1,,0.7,(vau),,,,,,,
02/08/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,1.2,,0,(vau),1.2,,0.7,(vau),,,,,,,
03/08/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,1.6,,0,(vau),1.1,,0.5,(vau),,,,,,,
04/08/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,1.9,,0,(vau),1.6,,1.1,(vau),,,,,,,
05/08/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.3,,0,(vau),1.1,,0.8,(vau),,,,,,,
06/08/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,1,,0,(vau),1,,0.7,(vau),,,,,,,
07/08/2020 09:00,0,(vau),,,0,(vau),0.5,,,,,,,,1.4,,0,(vau),1.2,,0.5,(vau),,,,,,,
08/08/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,1.2,,0,(vau),1.1,,0.6,(vau),,,,,,,
09/08/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,1.4,,0,(vau),1,,0.1,(vau),,,,,,,
10/08/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,1.2,,0,(vau),0.9,,0.2,(vau),,,,,,,
11/08/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,1,,0,(vau),1,,1.3,(vau),,,,,,,
12/08/2020 09:00,0,(vau),,,0.3,(vau),0.5,,,,,,,,1.6,,0.2,(vau),1.5,,1.3,(vau),,,,,,,
13/08/2020 09:00,0,(vau),,,0.2,(vau),0.6,,,,,,,,1.2,,0,(vau),1.1,,1.9,(vau),,,,,,,
14/08/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,1.4,,0,(vau),0.9,,0.1,(vau),,,,,,,
15/08/2020 09:00,0,(vau),,,0.2,(vau),0.7,,,,,,,,1.2,,0,(vau),1,,0.7,(vau),,,,,,,
16/08/2020 09:00,0,(vau),,,1,(vau),1,,,,,,,,1.2,,0,(vau),1,,0.9,(vau),,,,,,,
17/08/2020 09:00,0,(vau),,,13.1,(vau),1.2,,,,,,,,1.9,,0,(vau),0.9,,2.4,(vau),,,,,,,
18/08/2020 09:00,0,(vau),,,30.5,(vau),1.3,,,,,,,,2.6,,0.2,(vau),0.9,,4.6,(vau),,,,,,,
19/08/2020 09:00,0.1,(vau),,,4.2,(vau),1.4,,,,,,,,1.6,,0,(vau),0.9,,,,,,,,,,
20/08/2020 09:00,0,(vau),,,8.9,(vau),1.3,,,,,,,,2.4,,8.6,(vau),1.3,,,,,,,,,,
21/08/2020 09:00,0,(vau),,,14,(vau),1.3,,,,,,,,0.4,,39.7,(vau),0.6,,,,,,,,,,
22/08/2020 09:00,0,(vau),,,3.9,(vau),0.6,,,,,,,,0.9,,0.1,(vau),0.8,,,,,,,,,,
23/08/2020 09:00,0,(vau),,,1.9,(vau),0.8,,,,,,,,1.3,,0,(vau),0.9,,,,,,,,,,
24/08/2020 09:00,0,(vau),,,0.6,(vau),1.1,,,,,,,,1,,0,(vau),1,,0.5,(vau),,,,,,,
25/08/2020 09:00,0,(vau),,,0.5,(vau),0.5,,,,,,,,1.1,,0,(vau),1.2,,1.1,(vau),,,,,,,
26/08/2020 09:00,0,(vau),,,0.4,(vau),0.8,,,,,,,,1.2,,0,(vau),0.9,,0.6,(vau),,,,,,,
27/08/2020 09:00,0,(vau),,,0.3,(vau),0.6,,,,,,,,1.5,,0,(vau),0.9,,0.8,(vau),,,,,,,
28/08/2020 09:00,0,(vau),,,0.3,(vau),0.8,,,,,,,,2,,0,(vau),1,,1.3,(vau),,,,,,,
29/08/2020 09:00,0,(vau),,,0.2,(vau),1,,,,,,,,2.2,,0,(vau),1.4,,1.1,(vau),,,,,,,
30/08/2020 09:00,0,(vau),,,0.2,(vau),1,,,,,,,,1.8,,0,(vau),1.7,,0.8,(vau),,,,,,,
31/08/2020 09:00,0,(vau),,,0.2,(vau),0.9,,,,,,,,1.1,,0,(vau),1.6,,0.9,(vau),,,,,,,
01/09/2020 09:00,0,(vau),,,0.1,(vau),0.7,,,,,,,,0.9,,0,(vau),0.9,,0.6,(vau),,,,,,,
02/09/2020 09:00,0,(vau),,,0.1,(vau),1.1,,,,,,,,1.5,,0,(vau),1.6,,0.2,(vau),,,,,,,
03/09/2020 09:00,0,(vau),,,0.1,(vau),1,,,,,,,,1,,0,(vau),1.1,,0,(vau),,,,,,,
04/09/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,0.9,,0,(vau),1,,0,(vau),,,,,,,
05/09/2020 09:00,0,(vau),,,0.1,(vau),1.3,,,,,,,,1.1,,0,(vau),1.1,,0,(vau),,,,,,,
06/09/2020 09:00,0,(vau),,,0,(vau),1.9,,,,,,,,0.9,,0,(vau),1.4,,0,(vau),,,,,,,
07/09/2020 09:00,0,(vau),,,0,(vau),1.4,,,,,,,,1.2,,0,(vau),1.7,,0,(vau),,,,,,,
08/09/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,1.8,,0,(vau),2.9,,0,(vau),,,,,,,
09/09/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,0.8,,0,(vau),1.3,,0,(vau),,,,,,,
10/09/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,0.9,,,,,,0.7,(vau),,,,,,,
11/09/2020 09:00,0,(vau),,,0,(vau),0.8,,,,,,,,0.8,,,,,,1.1,(vau),,,,,,,
12/09/2020 09:00,0,(vau),,,0,(vau),1.2,,,,,,,,0.8,,0,(vau),1.2,,1.6,(vau),,,,,,,
13/09/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,0.8,,0,(vau),2,,0.8,(vau),,,,,,,
14/09/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,1.2,,0,(vau),1.1,,0.4,(vau),,,,,,,
15/09/2020 09:00,0,(vau),,,2.5,(vau),0.7,,,,,,,,1.3,,0,(vau),1.1,,0.6,(vau),,,,,,,
16/09/2020 09:00,0,(vau),,,0.2,(vau),0.8,,,,,,,,1.3,,0,(vau),1,,0.8,(vau),,,,,,,
17/09/2020 09:00,2.2,(vau),,,0,(vau),0.6,,,,,,,,0.8,,0,(vau),1.3,,0.6,(vau),,,,,,,
18/09/2020 09:00,4.6,(vau),,,2.1,(vau),0.4,,,,,,,,1,,2.5,(vau),1.2,,11.4,(vau),,,,,,,
19/09/2020 09:00,0.5,(vau),,,0.1,(vau),0.5,,,,,,,,2.1,,12.5,(vau),1.8,,6.8,(vau),,,,,,,
20/09/2020 09:00,0.1,(vau),,,0,(vau),0.7,,,,,,,,2,,5.5,(vau),0.9,,,,,,,,,,
21/09/2020 09:00,0,(vau),,,0.2,(vau),0.6,,,,,,,,1,,0.1,(vau),0.9,,,,,,,,,,
22/09/2020 09:00,0,(vau),,,0.4,(vau),0.5,,,,,,,,0.6,,0,(vau),0.7,,,,,,,,,,
23/09/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.3,,0,(vau),0.8,,,,,,,,,,
24/09/2020 09:00,0.3,(vau),,,0.4,(vau),0.5,,,,,,,,1.1,,0,(vau),0.7,,,,,,,,,,
25/09/2020 09:00,0.1,(vau),,,0.1,(vau),0.9,,,,,,,,0.8,,0,(vau),1.3,,,,,,,,,,
26/09/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,1.9,,0,(vau),1.2,,,,,,,,,,
27/09/2020 09:00,0,(vau),,,0.1,(vau),0.4,,,,,,,,1.5,,0,(vau),0.9,,0.7,(vau),,,,,,,
28/09/2020 09:00,0,(vau),,,0.4,(vau),1.2,,,,,,,,0.9,,0,(vau),0.9,,0.5,(vau),,,,,,,
29/09/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,0.6,,0,(vau),0.8,,0.5,(vau),,,,,,,
30/09/2020 09:00,0,(vau),,,0,(vau),0.3,,,,,,,,0.7,,0,(vau),0.9,,0.1,(vau),,,,,,,
01/10/2020 09:00,0,(vau),,,,,,,,,,,,,0.9,,0,(vau),0.9,,0,(vau),,,,,,,
02/10/2020 09:00,0.8,(vau),,,17.3,(vau),1.7,,,,,,,,2.7,,1,(vau),1.8,,0,(vau),,,,,,,
03/10/2020 09:00,2.3,(vau),,,3.5,(vau),0.7,,,,,,,,1.2,,0.1,(vau),1.6,,0,(vau),,,,,,,
04/10/2020 09:00,0,(vau),,,5,(vau),0.7,,,,,,,,1,,0.6,(vau),1.2,,0,(vau),,,,,,,
05/10/2020 09:00,0,(vau),,,3.7,(vau),0.6,,,,,,,,0.9,,0,(vau),1.1,,,,,,,,,,
06/10/2020 09:00,0,(vau),,,4,(vau),0.3,,,,,,,,0.7,,0,(vau),0.8,,,,,,,,,,
07/10/2020 09:00,0,(vau),,,0.6,(vau),0.3,,,,,,,,0.7,,0,(vau),0.8,,,,,,,,,,
08/10/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,0.6,,0,(vau),0.7,,,,,,,,,,
09/10/2020 09:00,0,(vau),,,0.1,(vau),0.5,,,,,,,,0.9,,0,(vau),0.7,,,,,,,,,,
10/10/2020 09:00,0,(vau),,,0.1,(vau),0.9,,,,,,,,1.3,,0,(vau),1.2,,,,,,,,,,
11/10/2020 09:00,0,(vau),,,0,(vau),1.6,,,,,,,,1.8,,0,(vau),1.9,,,,,,,,,,
12/10/2020 09:00,0,(vau),,,0,(vau),1,,,,,,,,1.8,,0,(vau),1.1,,,,,,,,,,
13/10/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,1.1,,0,(vau),0.5,,,,,,,,,,
14/10/2020 09:00,0,(vau),,,0.1,(vau),0.6,,,,,,,,1.4,,0,(vau),1.2,,,,,,,,,,
15/10/2020 09:00,0,(vau),,,0.2,(vau),0.4,,,,,,,,1.4,,0,(vau),1.4,,,,,,,,,,
16/10/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,0.8,,0,(vau),1.5,,0,(vau),,,,,,,
17/10/2020 09:00,0,(vau),,,0,(vau),0.6,,,,,,,,0.5,,0,(vau),0.9,,0,(vau),,,,,,,
18/10/2020 09:00,0,(vau),,,0.7,(vau),0.4,,,,,,,,0.6,,0,(vau),0.7,,,,,,,,,,
19/10/2020 09:00,0,(vau),,,0,(vau),0.7,,,,,,,,0.8,,0,(vau),1.5,,,,,,,,,,
20/10/2020 09:00,17.5,(vau),,,39.7,(vau),1.4,,,,,,,,1.6,,15,(vau),2.9,,,,,,,,,,
21/10/2020 09:00,19,(vau),,,26,(vau),1.2,,,,,,,,1.2,,41.7,(vau),1.8,,0,(vau),,,,,,,
22/10/2020 09:00,11,(vau),,,14.5,(vau),1.1,,,,,,,,1.2,,2.5,(vau),1.5,,,,,,,,,,
23/10/2020 09:00,0.3,(vau),,,4.7,(vau),0.6,,,,,,,,0.9,,0.2,(vau),0.8,,,,,,,,,,
24/10/2020 09:00,0.2,(vau),,,3.3,(vau),0.7,,,,,,,,0.6,,0,(vau),0.9,,,,,,,,,,
25/10/2020 09:00,0,(vau),,,36,(vau),2.6,,,,,,,,2.5,,18.1,(vau),2.5,,0,(vau),,,,,,,
26/10/2020 09:00,2.8,(vau),,,58.6,(vau),0.5,,,,,,,,1.2,,7.1,(vau),0.6,,,,,,,,,,
27/10/2020 09:00,0.1,(vau),,,6.1,(vau),0.6,,,,,,,,0.5,,0.1,(vau),1,,,,,,,,,,
28/10/2020 09:00,0,(vau),,,20.9,(vau),0.8,,,,,,,,1.4,,1.2,(vau),1.6,,0,(vau),,,,,,,
29/10/2020 09:00,0.1,(vau),,,7.4,(vau),0.2,,,,,,,,0.3,,0.2,(vau),0.7,,,,,,,,,,
30/10/2020 09:00,0.1,(vau),,,2.4,(vau),0.4,,,,,,,,0.3,,0.1,(vau),0.6,,,,,,,,,,
31/10/2020 09:00,0,(vau),,,0.8,(vau),0.7,,,,,,,,0.5,,0.1,(vau),0.5,,,,,,,,,,
01/11/2020 09:00,0.2,(vau),,,0.9,(vau),1,,,,,,,,0.6,,0,(vau),0.3,,0,(vau),,,,,,,
02/11/2020 09:00,0,(vau),,,0.8,(vau),1.4,,,,,,,,0.4,,0,(vau),0.8,,0,(vau),,,,,,,
03/11/2020 09:00,0,(vau),,,0.8,(vau),0.7,,,,,,,,1.7,,0.3,(vau),0.7,,0,(vau),,,,,,,
04/11/2020 09:00,0,(vau),,,0.6,(vau),1.6,,,,,,,,2,,0,(vau),1.5,,,,,,,,,,
05/11/2020 09:00,0,(vau),,,0.5,(vau),1.4,,,,,,,,2.1,,1,(vau),4.7,,0,(vau),,,,,,,
06/11/2020 09:00,44.8,(vau),,,0.4,(vau),1.3,,,,,,,,1.8,,12,(vau),2.7,,0,(vau),,,,,,,
07/11/2020 09:00,7,(vau),,,0.3,(vau),0.6,,,,,,,,1,,6.7,(vau),1.5,,0,(vau),,,,,,,
08/11/2020 09:00,5.7,(vau),,,1.3,(vau),1.7,,,,,,,,2.3,,4.2,(vau),2.5,,,,,,,,,,
09/11/2020 09:00,6.5,(vau),,,81.6,(vau),1.8,,,,,,,,1.3,,9.9,(vau),1.5,,0,(vau),,,,,,,
10/11/2020 09:00,0.3,(vau),,,,,,,,,,,,,0.6,,0.1,(vau),0.7,,,,,,,,,,
11/11/2020 09:00,0.1,(vau),,,,,,,,,,,,,0.3,,0.1,(vau),0.3,,0,(vau),,,,,,,
12/11/2020 09:00,0.1,(vau),,,0,(vau),0.6,,,,,,,,0.4,,0,(vau),0.3,,0,(vau),,,,,,,
13/11/2020 09:00,0,(vau),,,0.1,(vau),0.4,,,,,,,,0.3,,0,(vau),0.3,,0,(vau),,,,,,,
14/11/2020 09:00,6.9,(vau),,,0,(vau),0.8,,,,,,,,0.4,,0,(vau),0.4,,,,,,,,,,
15/11/2020 09:00,0.1,(vau),,,39.6,(vau),1.8,,,,,,,,1.2,,1.7,(vau),2,,0,(vau),,,,,,,
16/11/2020 09:00,0.2,(vau),,,5.2,(vau),0.7,,,,,,,,1.1,,4.2,(vau),0.8,,0,(vau),,,,,,,
17/11/2020 09:00,0.3,(vau),,,0.1,(vau),0.3,,,,,,,,0.3,,0.1,(vau),0.4,,,,,,,,,,
18/11/2020 09:00,0.1,(vau),,,4.8,(vau),1.2,,,,,,,,0.9,,0.1,(vau),0.3,,,,,,,,,,
19/11/2020 09:00,0.1,(vau),,,0,(vau),1.2,,,,,,,,0.3,,0,(vau),0.4,,,,,,,,,,
20/11/2020 09:00,0.3,(vau),,,0,(vau),1.3,,,,,,,,1,,0,(vau),0.9,,,,,,,,,,
21/11/2020 09:00,0.2,(vau),,,0,(vau),0.7,,,,,,,,1.1,,0,(vau),1,,,,,,,,,,
22/11/2020 09:00,0,(vau),,,0,(vau),0.4,,,,,,,,0.5,,0,(vau),0.8,,,,,,,,,,
23/11/2020 09:00,0.1,(vau),,,0,(vau),0.6,,,,,,,,0.2,,0,(vau),0.7,,,,,,,,,,
24/11/2020 09:00,0.1,(vau),,,0,(vau),0.7,,,,,,,,0.2,,0,(vau),0.4,,0,(vau),,,,,,,
25/11/2020 09:00,19,(vau),,,32.9,(vau),1.1,,,,,,,,1.1,,10.6,(vau),2.6,,0,(vau),,,,,,,
26/11/2020 09:00,1.3,(vau),,,8,(vau),0.4,,,,,,,,0.5,,32.7,(vau),0.9,,0,(vau),,,,,,,
27/11/2020 09:00,14,(vau),,,1,(vau),0.5,,,,,,,,0.7,,2.2,(vau),1.8,,0,(vau),,,,,,,
28/11/2020 09:00,0.2,(vau),,,0.1,(vau),0.5,,,,,,,,0.5,,0,(vau),1.2,,,,,,,,,,
29/11/2020 09:00,7.4,(vau),,,6.2,(vau),0.7,,,,,,,,1.2,,9.3,(vau),1.5,,0,(vau),,,,,,,
30/11/2020 09:00,6,(vau),,,0,(vau),0.7,,,,,,,,0.7,,11.1,(vau),1.1,,0,(vau),,,,,,,
01/12/2020 09:00,16.1,(vau),,,0,(vau),1.1,,,,,,,,0.9,,0,(vau),0.9,,,,,,,,,,
02/12/2020 09:00,0.3,(vau),,,0,(vau),0.8,,,,,,,,0.5,,0,(vau),1.1,,,,,,,,,,
03/12/2020 09:00,0,(vau),,,0,(vau),0.9,,,,,,,,0.9,,0,(vau),1.5,,0,(vau),,,,,,,
04/12/2020 09:00,3.8,(vau),,,15,(vau),1.6,,,,,,,,2.3,,2.3,(vau),1.3,,0,(vau),,,,,,,
05/12/2020 09:00,15.3,(vau),,,11.9,(vau),0.3,,,,,,,,1.2,,1.1,(vau),0.8,,0,(vau),,,,,,,
06/12/2020 09:00,5.2,(vau),,,7.5,(vau),0.3,,,,,,,,0.5,,1.1,(vau),0.7,,0,(vau),,,,,,,
07/12/2020 09:00,5.8,(vau),,,12.5,(vau),1.1,,,,,,,,1.2,,0.1,(vau),1.5,,0,(vau),,,,,,,
08/12/2020 09:00,0.4,(vau),,,20.7,(vau),1.5,,,,,,,,3.1,,8.8,(vau),1.6,,0,(vau),,,,,,,
09/12/2020 09:00,1.5,(vau),,,1.5,(vau),0.3,,,,,,,,0.5,,0,(vau),1,,0,(vau),,,,,,,
10/12/2020 09:00,4.6,(vau),,,26.7,(vau),0.9,,,,,,,,1.8,,3,(vau),1,,0,(vau),,,,,,,
11/12/2020 09:00,11,(vau),,,39.2,(vau),1.8,,,,,,,,3.1,,6,(vau),1.3,,0,(vau),,,,,,,
12/12/2020 09:00,5,(vau),,,27.9,(vau),1.1,,,,,,,,2.5,,2.2,(vau),1.4,,0,(vau),,,,,,,
13/12/2020 09:00,0.7,(vau),,,6.7,(vau),1,,,,,,,,0.4,,0.1,(vau),0.8,,0,(vau),,,,,,,
14/12/2020 09:00,0.3,(vau),,,20.2,(vau),1.8,,,,,,,,1.6,,0.2,(vau),2.2,,0,(vau),,,,,,,
15/12/2020 09:00,1,(vau),,,12.6,(vau),0.8,,,,,,,,1,,10.3,(vau),0.9,,0,(vau),,,,,,,
16/12/2020 09:00,3.4,(vau),,,12.1,(vau),2,,,,,,,,2.9,,0.2,(vau),3.4,,0,(vau),,,,,,,
17/12/2020 09:00,1.1,(vau),,,17.2,(vau),0.1,,,,,,,,0.2,,8.9,(vau),0.9,,0,(vau),,,,,,,
18/12/2020 09:00,0.2,(vau),,,16,(vau),1.1,,,,,,,,0.3,,3.2,(vau),0.4,,0,(vau),,,,,,,
19/12/2020 09:00,8.3,(vau),,,17.2,(vau),1.4,,,,,,,,2.3,,1.2,(vau),3.4,,0,(vau),,,,,,,
20/12/2020 09:00,3,(vau),,,16.5,(vau),0.5,,,,,,,,0.3,,2.8,(vau),0.7,,0,(vau),,,,,,,
21/12/2020 09:00,0.2,(vau),,,17.5,(vau),1.5,,,,,,,,1,,1.9,(vau),1.2,,0,(vau),,,,,,,
22/12/2020 09:00,0.2,(vau),,,26.1,(vau),1.4,,,,,,,,1,,0.2,(vau),0.6,,0,(vau),,,,,,,
23/12/2020 09:00,0.1,(vau),,,16.4,(vau),1.5,,,,,,,,0.9,,0,(vau),1.1,,0,(vau),,,,,,,
24/12/2020 09:00,0.1,(vau),,,10.8,(vau),0.2,,,,,,,,0.7,,0,(vau),0.8,,0,(vau),,,,,,,
25/12/2020 09:00,0,(vau),,,4.6,(vau),1,,,,,,,,0.9,,0.1,(vau),0.8,,,,,,,,,,
26/12/2020 09:00,0,(vau),,,2.5,(vau),0.8,,,,,,,,1.6,,0,(vau),1.8,,,,,,,,,,
27/12/2020 09:00,0.1,(vau),,,1.6,(vau),0.3,,,,,,,,0.4,,0,(vau),0.7,,0,(vau),,,,,,,
