SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SARZEDO (07L/13U),,SARZEDO (07L/13U),,SEDA (19K/01UG),,SEDA (19K/01UG),,SEIA (11K/01UG),,SEIA (11K/01UG),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEIXAS (EX. PORTUZELO) (03H/04G),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SEJÃES (OLIVEIRA DE FRADES) (09H/02UG),,SENDAS (04P/03UG),,SENDAS (04P/03UG),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,SENHORA GRAÇA DOS PADRÕES (28J/04U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
16/02/2009 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),0.7,,,,,,
17/02/2009 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.1,,,,,,
18/02/2009 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),0.9,,,,,,
19/02/2009 09:00,,,,,0,(vau),0.6,,,,,,,,,,,,,,0,(vau),1,,,,,,
20/02/2009 09:00,,,,,0.1,(vau),0.2,,,,,,,,,,,,,,0,(vau),2.1,,,,,,
21/02/2009 09:00,,,,,0,(vau),0.3,,,,,,,,,,,,,,0,(vau),1.4,,,,,,
22/02/2009 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,0,(vau),0.9,,,,,,
23/02/2009 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,0,(vau),0.7,,,,,,
24/02/2009 09:00,,,,,0,(vau),0.2,,,,,,,,,,,,,,0,(vau),1,,,,,,
25/02/2009 09:00,,,,,0,(vau),0.4,,,,,,,,,,,,,,0,(vau),0.9,,,,,,
26/02/2009 09:00,,,,,0,(vau),0.5,,,,,,,,,,,,,,0,(vau),0.3,,,,,,
27/02/2009 09:00,,,,,0,(vau),1.2,,,,,,,,,,0,(vau),0.8,,0,(vau),1.2,,,,,,
28/02/2009 09:00,,,,,0,(vau),0.4,,,,,,,,,,0,(vau),0.7,,0,(vau),0.4,,,,,,
01/03/2009 09:00,,,,,0,(vau),0.2,,,,,,,,,,0,(vau),0.8,,0.4,(vau),1.9,,,,,,
02/03/2009 09:00,,,,,0,(vau),0.5,,,,,,,,,,0.1,(vau),0.5,,0.1,(vau),1.2,,,,,,
03/03/2009 09:00,,,,,0,(vau),0.7,,,,,,,,,,0,(vau),1.3,,0.1,(vau),2.2,,,,,,
04/03/2009 09:00,,,,,0,(vau),1.6,,,,,,,,,,10.2,(vau),2.4,,4.6,(vau),3,,,,,,
05/03/2009 09:00,,,,,0.1,(vau),5,,,,,,,,,,14.4,(vau),4.7,,8.5,(vau),5.7,,,,,,
06/03/2009 09:00,,,,,0,(vau),4,,,,,,,,,,2.1,(vau),3,,1.4,(vau),4.4,,,,,,
07/03/2009 09:00,,,,,0,(vau),3,,0.1,(vau),0.1,,,,,,1.3,(vau),1.6,,0.1,(vau),3.1,,,,,,
08/03/2009 09:00,,,,,0,(vau),0.9,,0.1,(vau),0.4,,,,,,0.1,(vau),0.6,,0.2,(vau),1.5,,,,,,
09/03/2009 09:00,,,,,0,(vau),0.5,,0.2,(vau),0.2,,,,,,0.2,(vau),1.3,,0,(vau),1.9,,,,,,
10/03/2009 09:00,,,,,0,(vau),0.3,,0,(vau),0.5,,,,,,0,(vau),1.2,,0,(vau),0.6,,,,,,
11/03/2009 09:00,,,,,0,(vau),0.2,,0,(vau),0.1,,,,,,0,(vau),0.8,,0,(vau),0.3,,,,,,
12/03/2009 09:00,,,,,0,(vau),0.4,,0,(vau),0.2,,,,,,0,(vau),1,,0,(vau),0.9,,,,,,
13/03/2009 09:00,,,,,0,(vau),0.6,,0,(vau),0.2,,,,,,0,(vau),1.1,,0,(vau),0.2,,,,,,
14/03/2009 09:00,,,,,0,(vau),0.3,,0,(vau),0.1,,,,,,0,(vau),0.9,,0,(vau),0.5,,,,,,
15/03/2009 09:00,,,,,0,(vau),0.4,,0,(vau),0.2,,,,,,0,(vau),0.8,,0,(vau),1.9,,,,,,
16/03/2009 09:00,,,,,0,(vau),0.4,,0,(vau),0.7,,,,,,0,(vau),1.4,,0,(vau),1.9,,,,,,
17/03/2009 09:00,,,,,0,(vau),1,,0,(vau),0.4,,,,,,0,(vau),0.9,,0,(vau),1.2,,,,,,
18/03/2009 09:00,,,,,0,(vau),2.4,,0,(vau),0.6,,,,,,0,(vau),1.3,,0,(vau),0.6,,,,,,
19/03/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.1,,,,,,0,(vau),1.2,,0,(vau),0.9,,,,,,
20/03/2009 09:00,,,,,0,(vau),0.5,,0,(vau),0.2,,,,,,0,(vau),0.9,,0,(vau),0.8,,,,,,
21/03/2009 09:00,,,,,0,(vau),1,,0,(vau),0.2,,,,,,0.1,(vau),0.8,,0,(vau),1.3,,,,,,
22/03/2009 09:00,,,,,0.1,(vau),0.4,,0,(vau),0.9,,,,,,0,(vau),2.4,,0,(vau),2.8,,,,,,
23/03/2009 09:00,,,,,0,(vau),0.8,,0,(vau),0.5,,,,,,0,(vau),1.9,,0,(vau),3.1,,,,,,
24/03/2009 09:00,,,,,0,(vau),0.8,,0,(vau),1,,,,,,0,(vau),1.5,,0,(vau),1.9,,,,,,
25/03/2009 09:00,,,,,0,(vau),0.7,,0,(vau),1.4,,,,,,0,(vau),1.9,,0,(vau),2.3,,,,,,
26/03/2009 09:00,,,,,0,(vau),0.5,,0,(vau),0.4,,,,,,0,(vau),1.1,,0,(vau),0.6,,,,,,
27/03/2009 09:00,,,,,0,(vau),0.5,,0,(vau),0.1,,,,,,0,(vau),0.9,,0,(vau),0.3,,,,,,
28/03/2009 09:00,,,,,0,(vau),0.8,,0,(vau),0.3,,,,,,0,(vau),1.2,,0,(vau),2,,,,,,
29/03/2009 09:00,,,,,0,(vau),2.8,,0,(vau),1.1,,,,,,0,(vau),1.5,,0,(vau),1,,,,,,
30/03/2009 09:00,,,,,0,(vau),1.8,,0,(vau),0.9,,,,,,0,(vau),1.3,,0,(vau),1.5,,,,,,
31/03/2009 09:00,,,,,0,(vau),1.2,,0,(vau),1.1,,,,,,0,(vau),1.4,,0,(vau),2.1,,,,,,
01/04/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.8,,,,,,0,(vau),1.2,,0,(vau),1.3,,,,,,
02/04/2009 09:00,,,,,0,(vau),1,,0,(vau),0.6,,,,,,0,(vau),1.1,,0,(vau),1.6,,,,,,
03/04/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.2,,0,(vau),1,,0,(vau),1.2,,0,(vau),1.3,,,,,,
04/04/2009 09:00,,,,,0,(vau),0.9,,0.1,(vau),0.2,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1.8,,,,,,
05/04/2009 09:00,,,,,0.1,(vau),1,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),1,,0,(vau),1.5,,,,,,
06/04/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0.9,(vau),0.8,,0,(vau),0.9,,0,(vau),1.4,,,,,,
07/04/2009 09:00,,,,,0,(vau),2.1,,0.4,(vau),0.1,,7.6,(vau),0.9,,3.1,(vau),0.6,,0.1,(vau),2.3,,,,,,
08/04/2009 09:00,,,,,0,(vau),2,,0,(vau),0.3,,0.1,(vau),1,,0,(vau),1.4,,0,(vau),2.5,,,,,,
09/04/2009 09:00,,,,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),0.7,,0,(vau),0.8,,0,(vau),1,,,,,,
10/04/2009 09:00,,,,,1.9,(vau),1.9,,16.1,(vau),0.6,,27.1,(vau),1.2,,12.4,(vau),1.5,,7.1,(vau),2.6,,,,,,
11/04/2009 09:00,,,,,1.1,(vau),2.1,,0.7,(vau),0.3,,1.1,(vau),0.8,,1.7,(vau),1.3,,0.1,(vau),2.2,,,,,,
12/04/2009 09:00,,,,,0,(vau),2.5,,0,(vau),0.3,,0.2,(vau),1.6,,0,(vau),1.3,,0,(vau),2.8,,,,,,
13/04/2009 09:00,,,,,0,(vau),1.8,,0,(vau),0.4,,0,(vau),1.1,,0.2,(vau),1.2,,0,(vau),1.4,,,,,,
14/04/2009 09:00,,,,,0.4,(vau),1,,3.8,(vau),0.2,,10.6,(vau),0.7,,11.8,(vau),0.6,,0.3,(vau),1.7,,,,,,
15/04/2009 09:00,,,,,7.4,(vau),0.8,,12.5,(vau),0.3,,11.9,(vau),0.5,,14.3,(vau),0.4,,1,(vau),1.8,,,,,,
16/04/2009 09:00,,,,,12.2,(vau),0.6,,13.1,(vau),0.6,,,,,,28.6,(vau),0.7,,2.5,(vau),1.1,,,,,,
17/04/2009 09:00,,,,,1.8,(vau),1.4,,11.2,(vau),0.6,,11.5,(vau),0.8,,13.4,(vau),0.6,,4.3,(vau),1.4,,,,,,
18/04/2009 09:00,,,,,4.8,(vau),0.4,,7.2,(vau),0.3,,4.8,(vau),0.6,,19.2,(vau),0.3,,2.8,(vau),0.9,,,,,,
19/04/2009 09:00,,,,,11.2,(vau),0.5,,0.9,(vau),0.3,,0.4,(vau),0.9,,2.2,(vau),0.4,,3.3,(vau),1.1,,,,,,
20/04/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,0.1,(vau),0.8,,0,(vau),0.8,,0,(vau),1.3,,,,,,
21/04/2009 09:00,,,,,0.1,(vau),1,,0,(vau),0.2,,0,(vau),1.3,,0,(vau),1.1,,0,(vau),2.1,,,,,,
22/04/2009 09:00,,,,,0,(vau),0.6,,0,(vau),0.6,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),1.3,,,,,,
23/04/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),0.9,,0,(vau),0.2,,,,,,
24/04/2009 09:00,,,,,0,(vau),0.4,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),0.7,,0,(vau),0.4,,,,,,
25/04/2009 09:00,,,,,0,(vau),2.6,,0,(vau),0.2,,0.1,(vau),1.4,,0,(vau),1.5,,0,(vau),2.8,,,,,,
26/04/2009 09:00,,,,,0,(vau),1.7,,0,(vau),0.2,,0.2,(vau),1,,0.3,(vau),1.2,,0.1,(vau),2.2,,,,,,
27/04/2009 09:00,,,,,0,(vau),2.2,,0,(vau),0.3,,1.7,(vau),1.2,,1,(vau),1.8,,0.1,(vau),3,,,,,,
28/04/2009 09:00,,,,,0.2,(vau),1.9,,1.6,(vau),0.4,,4.1,(vau),1,,4.2,(vau),1.2,,2.4,(vau),2.7,,,,,,
29/04/2009 09:00,,,,,0.1,(vau),2.1,,0.2,(vau),0.2,,0.1,(vau),0.6,,1.2,(vau),0.9,,0.1,(vau),3,,,,,,
30/04/2009 09:00,,,,,0,(vau),0.8,,1.8,(vau),0.4,,9.8,(vau),0.9,,11,(vau),0.6,,0.9,(vau),2.1,,,,,,
01/05/2009 09:00,,,,,1.1,(vau),1,,3.8,(vau),0.3,,1.5,(vau),2,,1.1,(vau),1.3,,1.3,(vau),1.4,,,,,,
02/05/2009 09:00,,,,,0,(vau),1.3,,0,(vau),1.8,,0,(vau),1.4,,0,(vau),2.1,,0,(vau),2,,,,,,
03/05/2009 09:00,,,,,0,(vau),1,,0,(vau),1.1,,0,(vau),0.9,,0,(vau),1.2,,0,(vau),2.2,,,,,,
04/05/2009 09:00,,,,,0,(vau),0.9,,0,(vau),1.4,,0,(vau),1.1,,0,(vau),1.6,,0,(vau),2.6,,,,,,
05/05/2009 09:00,,,,,0,(vau),0.7,,0,(vau),1.4,,0,(vau),1.1,,0,(vau),2.1,,0,(vau),1.9,,,,,,
06/05/2009 09:00,,,,,0,(vau),0.6,,0,(vau),0.6,,0,(vau),1,,0,(vau),1.1,,0,(vau),1.2,,,,,,
07/05/2009 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1.4,,0,(vau),1.4,,,,,,
08/05/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1.3,,,,,,
09/05/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.9,,,,,,
10/05/2009 09:00,,,,,0,(vau),0.9,,3.6,(vau),0.2,,0,(vau),0.9,,0.2,(vau),0.9,,2.8,(vau),0.9,,,,,,
11/05/2009 09:00,,,,,2.4,(vau),1.5,,4.2,(vau),0.5,,9.6,(vau),0.8,,9,(vau),0.9,,0.7,(vau),0.7,,,,,,
12/05/2009 09:00,,,,,0.4,(vau),1.1,,6.3,(vau),0.3,,19.1,(vau),0.7,,21.7,(vau),0.6,,8.8,(vau),0.3,,,,,,
13/05/2009 09:00,,,,,0,(vau),0.9,,0.3,(vau),0.1,,0.5,(vau),0.7,,0.4,(vau),0.6,,0.1,(vau),0.8,,,,,,
14/05/2009 09:00,,,,,0.1,(vau),2.3,,1,(vau),0.2,,1.4,(vau),0.8,,1.8,(vau),1.1,,0.3,(vau),2,,,,,,
15/05/2009 09:00,,,,,0,(vau),2.6,,0,(vau),0.4,,0.1,(vau),1.9,,0,(vau),1.5,,0,(vau),3.1,,,,,,
16/05/2009 09:00,,,,,0,(vau),1.7,,0,(vau),0.2,,0.2,(vau),1.1,,1.6,(vau),1.2,,0,(vau),1.5,,,,,,
17/05/2009 09:00,,,,,0.2,(vau),1.7,,1.4,(vau),0.4,,14.3,(vau),1.3,,2.6,(vau),0.8,,1.4,(vau),2.2,,,,,,
18/05/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.2,,2,(vau),0.6,,0.1,(vau),0.7,,0.1,(vau),1.3,,,,,,
19/05/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.2,,0.1,(vau),1.1,,0,(vau),1.4,,0,(vau),1.7,,,,,,
20/05/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0.1,(vau),1,,0,(vau),0.8,,0,(vau),0.6,,,,,,
21/05/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.1,,0,(vau),1.1,,0,(vau),0.8,,0,(vau),0.5,,,,,,
22/05/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1,,,,,,
23/05/2009 09:00,,,,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1,,0,(vau),0.7,,,,,,
24/05/2009 09:00,,,,,17.5,(vau),0.5,,0.4,(vau),0.3,,4.2,(vau),0.7,,1.6,(vau),0.8,,2.1,(vau),0.9,,,,,,
25/05/2009 09:00,,,,,7.4,(vau),0.5,,4.8,(vau),0.1,,1.1,(vau),0.3,,14,(vau),0.5,,4.5,(vau),0.2,,,,,,
26/05/2009 09:00,,,,,0.1,(vau),1.7,,0,(vau),0.2,,3.7,(vau),1.1,,0,(vau),0.9,,6.7,(vau),1.7,,,,,,
27/05/2009 09:00,,,,,0,(vau),1.4,,0,(vau),1.2,,0,(vau),1.6,,0,(vau),1.8,,0,(vau),1.8,,,,,,
28/05/2009 09:00,,,,,0,(vau),1,,0,(vau),1.8,,0,(vau),1.1,,0,(vau),2.7,,0,(vau),2.8,,,,,,
29/05/2009 09:00,,,,,0,(vau),1.3,,0,(vau),1.1,,0,(vau),0.9,,0,(vau),1.5,,0,(vau),2.8,,,,,,
30/05/2009 09:00,,,,,0,(vau),0.6,,0,(vau),0.3,,0,(vau),1,,0,(vau),0.9,,0,(vau),0.4,,,,,,
31/05/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.2,,0,(vau),1,,0,(vau),1.2,,,,,,
01/06/2009 09:00,,,,,0,(vau),1,,0,(vau),0.3,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1.5,,,,,,
02/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.7,,0.1,(vau),1.1,,0,(vau),1.6,,,,,,
03/06/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.3,,0.1,(vau),0.5,,0,(vau),1.2,,0,(vau),1.5,,,,,,
04/06/2009 09:00,,,,,0,(vau),1.9,,0,(vau),0.3,,0.1,(vau),0.9,,0,(vau),1.3,,0,(vau),1.4,,,,,,
05/06/2009 09:00,,,,,0.3,(vau),1.5,,0,(vau),0.4,,0.1,(vau),1,,4.4,(vau),1.4,,0,(vau),2.1,,,,,,
06/06/2009 09:00,,,,,11.5,(vau),0.6,,15.8,(vau),0.4,,21.2,(vau),0.5,,33.1,(vau),0.4,,12.6,(vau),0.8,,,,,,
07/06/2009 09:00,,,,,1.8,(vau),1.4,,16.2,(vau),0.5,,8,(vau),0.6,,6.2,(vau),0.9,,6.6,(vau),1.5,,,,,,
08/06/2009 09:00,,,,,3,(vau),1.4,,6.3,(vau),0.7,,39.5,(vau),1.4,,13.6,(vau),1.1,,8.5,(vau),1.2,,,,,,
09/06/2009 09:00,,,,,0.2,(vau),1.1,,1.2,(vau),0.8,,17.1,(vau),1.5,,8.4,(vau),1.2,,2.2,(vau),2.2,,,,,,
10/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.5,,27.8,(vau),1.5,,4.4,(vau),0.4,,8.7,(vau),0.8,,,,,,
11/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,6.2,(vau),0.6,,0.4,(vau),0.4,,0,(vau),1.1,,,,,,
12/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.1,,0.3,(vau),0.9,,0.1,(vau),1,,0,(vau),0.8,,,,,,
13/06/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0,(vau),1,,0,(vau),1.1,,0,(vau),0.5,,,,,,
14/06/2009 09:00,,,,,0,(vau),1,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),0.9,,2.4,(vau),0.7,,,,,,
15/06/2009 09:00,,,,,0.2,(vau),0.4,,0.9,(vau),0,,0.1,(vau),0.4,,0,(vau),0.8,,0,(vau),0.5,,,,,,
16/06/2009 09:00,,,,,1.6,(vau),1,,0,(vau),0.2,,0,(vau),1.2,,0,(vau),0.9,,0,(vau),1.1,,,,,,
17/06/2009 09:00,,,,,0.1,(vau),0.8,,1,(vau),0,,0,(vau),0.6,,0,(vau),0.5,,0,(vau),0.3,,,,,,
18/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1,,0,(vau),0.7,,,,,,
19/06/2009 09:00,,,,,0,(vau),0.6,,3.9,(vau),0.1,,0,(vau),0.9,,0,(vau),0.6,,0,(vau),0.7,,,,,,
20/06/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),1,,0,(vau),1.2,,0,(vau),2.1,,,,,,
21/06/2009 09:00,,,,,0,(vau),1.1,,0,(vau),1,,0,(vau),1.1,,0,(vau),2.3,,0,(vau),2.6,,,,,,
22/06/2009 09:00,,,,,0,(vau),0.8,,0,(vau),0.6,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),2,,,,,,
23/06/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.4,,0.1,(vau),0.8,,0,(vau),1.2,,0,(vau),0.9,,,,,,
24/06/2009 09:00,,,,,0,(vau),1.9,,0,(vau),0.3,,0.1,(vau),0.8,,0,(vau),1,,0,(vau),2.1,,,,,,
25/06/2009 09:00,,,,,0,(vau),1.6,,0.1,(vau),0.3,,1.5,(vau),0.5,,3.1,(vau),0.9,,0,(vau),1.8,,,,,,
26/06/2009 09:00,,,,,0,(vau),1.3,,1,(vau),0.3,,2,(vau),0,,0.7,(vau),1,,0,(vau),1.6,,,,,,
27/06/2009 09:00,,,,,0,(vau),1.2,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),1.2,,,,,,
28/06/2009 09:00,,,,,0,(vau),1.2,,0,(vau),0.5,,17.7,(vau),1.1,,11.3,(vau),0.9,,0.1,(vau),0.8,,,,,,
29/06/2009 09:00,,,,,0,(vau),0.9,,9.1,(vau),0.2,,3.4,(vau),0.6,,5,(vau),0.8,,2.6,(vau),0.4,,,,,,
30/06/2009 09:00,,,,,0.2,(vau),0.9,,1.5,(vau),0.2,,0.9,(vau),0.6,,11.7,(vau),0.6,,5.3,(vau),0.5,,,,,,
01/07/2009 09:00,,,,,0,(vau),1.3,,0.1,(vau),0.3,,0,(vau),0.8,,0,(vau),1,,0,(vau),1.3,,,,,,
02/07/2009 09:00,,,,,0,(vau),1.7,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1,,0,(vau),2.4,,,,,,
03/07/2009 09:00,,,,,0,(vau),2.1,,0,(vau),0.2,,0,(vau),0.9,,0,(vau),1.1,,0,(vau),1.9,,,,,,
04/07/2009 09:00,,,,,0,(vau),1.8,,0.1,(vau),0.3,,1,(vau),0.5,,0.7,(vau),1,,0,(vau),2.3,,,,,,
05/07/2009 09:00,,,,,0,(vau),1.9,,0,(vau),0.3,,0.2,(vau),0.9,,0,(vau),1,,0,(vau),1.8,,,,,,
06/07/2009 09:00,,,,,0,(vau),2.2,,1.3,(vau),0.2,,0.1,(vau),1.1,,1.8,(vau),0.9,,0,(vau),2.1,,,,,,
07/07/2009 09:00,,,,,0,(vau),2.3,,0,(vau),0.3,,0,(vau),2,,0,(vau),1.4,,0,(vau),2.2,,,,,,
08/07/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.4,,0,(vau),1.8,,0,(vau),0.9,,0,(vau),2.1,,,,,,
09/07/2009 09:00,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),1.6,,0,(vau),1,,0,(vau),1.8,,,,,,
10/07/2009 09:00,,,,,0,(vau),1.2,,0,(vau),0.3,,0,(vau),1.2,,0,(vau),1.1,,0,(vau),1.3,,,,,,
11/07/2009 09:00,,,,,0,(vau),1.6,,0,(vau),0.3,,0,(vau),0.9,,0.1,(vau),1.2,,0,(vau),1.2,,,,,,
12/07/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),1.1,,0,(vau),1.9,,,,,,
13/07/2009 09:00,,,,,0,(vau),2.2,,0.1,(vau),0.3,,0,(vau),0.9,,0.1,(vau),1.3,,0,(vau),2.5,,,,,,
14/07/2009 09:00,,,,,0,(vau),2.8,,0,(vau),0.3,,0,(vau),1.2,,0,(vau),1.4,,0,(vau),2.8,,,,,,
15/07/2009 09:00,,,,,0,(vau),2,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),1.3,,0,(vau),2.1,,,,,,
16/07/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.3,,0,(vau),0.9,,0,(vau),0.8,,0,(vau),0.9,,,,,,
17/07/2009 09:00,,,,,0,(vau),2.4,,0,(vau),0.3,,0.7,(vau),1.5,,0,(vau),1.6,,0,(vau),3,,,,,,
18/07/2009 09:00,,,,,0,(vau),2.1,,0,(vau),0.7,,0,(vau),1.9,,0,(vau),1.4,,0,(vau),1.3,,,,,,
19/07/2009 09:00,,,,,0,(vau),0.9,,0,(vau),0.4,,0,(vau),1.4,,0,(vau),0.8,,0,(vau),1.1,,,,,,
20/07/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),1,,0,(vau),0.9,,,,,,
21/07/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.2,,0.1,(vau),0.8,,0,(vau),1,,0,(vau),1.2,,,,,,
22/07/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.4,,11,(vau),1,,2.1,(vau),1.2,,0,(vau),1.8,,,,,,
23/07/2009 09:00,,,,,1.3,(vau),1.4,,19.2,(vau),0.8,,99.3,(vau),1.6,,38.8,(vau),1.4,,5.2,(vau),2.1,,,,,,
24/07/2009 09:00,,,,,0.1,(vau),1.6,,0.1,(vau),0.4,,0.9,(vau),1,,0.2,(vau),1,,0,(vau),2.3,,,,,,
25/07/2009 09:00,,,,,0,(vau),1.5,,0,(vau),0.2,,0.6,(vau),0.7,,0.1,(vau),1,,0,(vau),1.8,,,,,,
26/07/2009 09:00,,,,,0,(vau),1,,0,(vau),0.2,,0.1,(vau),1,,0,(vau),0.8,,0,(vau),0.8,,,,,,
27/07/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.4,,0.1,(vau),0.9,,0,(vau),1.1,,0,(vau),2.6,,,,,,
28/07/2009 09:00,,,,,0,(vau),1.4,,0,(vau),0.3,,0.1,(vau),1.1,,0,(vau),0.9,,0,(vau),1.7,,,,,,
29/07/2009 09:00,,,,,0,(vau),1.2,,0,(vau),0.3,,0.1,(vau),1,,0.1,(vau),1.1,,0,(vau),1.5,,,,,,
30/07/2009 09:00,,,,,0,(vau),1.7,,0,(vau),0.2,,0,(vau),0.6,,0.1,(vau),1.2,,0,(vau),2.1,,,,,,
31/07/2009 09:00,,,,,0,(vau),1.5,,0,(vau),0.3,,0.1,(vau),0.9,,0,(vau),1.1,,0,(vau),1.3,,,,,,
01/08/2009 09:00,,,,,0,(vau),1.8,,3.4,(vau),0.3,,7.1,(vau),0.9,,7.1,(vau),1,,2.8,(vau),2.2,,,,,,
02/08/2009 09:00,,,,,0.5,(vau),1.5,,0.8,(vau),0.3,,2.3,(vau),1.3,,0.8,(vau),1.3,,8,(vau),1.8,,,,,,
03/08/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.2,,0,(vau),1.1,,0,(vau),1,,0,(vau),1.5,,,,,,
04/08/2009 09:00,,,,,0,(vau),1.3,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),1.1,,,,,,
05/08/2009 09:00,,,,,0,(vau),1.3,,0.2,(vau),0.2,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),0.8,,,,,,
06/08/2009 09:00,,,,,0,(vau),1.6,,0.1,(vau),0.4,,0,(vau),1.2,,0.1,(vau),1.2,,0,(vau),1.5,,,,,,
07/08/2009 09:00,,,,,0,(vau),2.1,,0,(vau),0.3,,0,(vau),1.5,,0,(vau),1,,0,(vau),2,,,,,,
08/08/2009 09:00,,,,,0,(vau),2.3,,0,(vau),0.3,,0,(vau),1.2,,0,(vau),1.2,,0,(vau),2.2,,,,,,
09/08/2009 09:00,,,,,0,(vau),1.2,,0,(vau),0.4,,0,(vau),1.9,,0,(vau),0.8,,0,(vau),2.1,,,,,,
10/08/2009 09:00,,,,,0,(vau),1,,0,(vau),0.6,,0,(vau),1.6,,0,(vau),1.5,,0,(vau),2.6,,,,,,
11/08/2009 09:00,,,,,0,(vau),1,,0,(vau),0.6,,0,(vau),1.2,,0,(vau),1.4,,0,(vau),2,,,,,,
12/08/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.6,,0,(vau),1,,0,(vau),1.2,,0,(vau),1.7,,,,,,
13/08/2009 09:00,,,,,0,(vau),0.8,,0,(vau),0.2,,0,(vau),1,,0,(vau),1,,0,(vau),1.9,,,,,,
14/08/2009 09:00,,,,,0,(vau),0.8,,21.4,(vau),0.4,,0,(vau),0.9,,0,(vau),0.9,,0,(vau),1.4,,,,,,
15/08/2009 09:00,,,,,0,(vau),0.7,,0,(vau),0.1,,0,(vau),0.9,,0.1,(vau),0.8,,0,(vau),0.6,,,,,,
