SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ROSMANINHAL (15O/01UG),,ROSMANINHAL (15O/01UG),,ROSÁRIO (ALMODÔVAR) (28I/02U),,ROSÁRIO (ALMODÔVAR) (28I/02U),,ROSÁRIO (CAPELINS) (22M/03UG),,ROSÁRIO (CAPELINS) (22M/03UG),,SABÓIA (29G/01UG),,SABÓIA (29G/01UG),,SACAVÉM DE CIMA (21C/01U),,SACAVÉM DE CIMA (21C/01U),,SALAMONDE (03I/09UG),,SALAMONDE (03I/09UG),,SALIR (30I/03UG),,SALIR (30I/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
04/07/2006 09:00,0,(vau),0.8,,,,,,0,(vau),1.9,,0,(vau),0.7,,,,,,0,(vau),1.6,,0,(vau),1.2,,
05/07/2006 09:00,0,(vau),0.8,,,,,,0,(vau),3.2,,0,(vau),0.9,,,,,,0,(vau),1.8,,0,(vau),1.8,,
06/07/2006 09:00,0,(vau),0.5,,,,,,0,(vau),3,,0,(vau),1,,,,,,0,(vau),1.9,,0,(vau),1.6,,
07/07/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.9,,0,(vau),0.7,,,,,,0,(vau),3.5,,0,(vau),1.2,,
08/07/2006 09:00,0,(vau),0.3,,,,,,0,(vau),2.1,,0,(vau),0.5,,,,,,0,(vau),2.3,,0,(vau),1.1,,
09/07/2006 09:00,0,(vau),0.4,,,,,,0,(vau),1.8,,0,(vau),0.6,,,,,,0,(vau),1.5,,0,(vau),0.9,,
10/07/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.2,,0,(vau),0.6,,,,,,0,(vau),1.5,,0,(vau),0.7,,
11/07/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.3,,0,(vau),0.3,,,,,,0,(vau),1.7,,0,(vau),0.6,,
12/07/2006 09:00,0.1,(vau),0.3,,,,,,0,(vau),3,,0,(vau),0.5,,,,,,0,(vau),3.2,,0.1,(vau),2.2,,
13/07/2006 09:00,0.3,(vau),0.2,,,,,,0.6,(vau),2.1,,0,(vau),0.6,,,,,,0,(vau),3.5,,0,(vau),0.9,,
14/07/2006 09:00,6.7,(vau),0.2,,,,,,0,(vau),1.6,,0,(vau),0.6,,,,,,2.9,(vau),2.9,,0,(vau),0.9,,
15/07/2006 09:00,0,(vau),0.2,,,,,,1.9,(vau),1.6,,0,(vau),0.5,,,,,,0,(vau),3.2,,0,(vau),1,,
16/07/2006 09:00,0,(vau),0.2,,,,,,0,(vau),0.9,,0,(vau),0.5,,,,,,0,(vau),2.2,,0,(vau),0.9,,
17/07/2006 09:00,0,(vau),0.1,,,,,,0,(vau),1.2,,0,(vau),0.6,,,,,,0,(vau),2.5,,0,(vau),1.2,,
18/07/2006 09:00,0,(vau),0.4,,,,,,0,(vau),1.9,,0,(vau),0.9,,,,,,0,(vau),1.8,,0,(vau),1,,
19/07/2006 09:00,1.2,(vau),0.2,,,,,,8.5,(vau),1.5,,0.8,(vau),0.6,,,,,,4.9,(vau),2.2,,0,(vau),1.2,,
20/07/2006 09:00,0,(vau),0.5,,,,,,0,(vau),1.9,,0,(vau),0.7,,,,,,0.1,(vau),1.4,,0,(vau),1.5,,
21/07/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.5,,0,(vau),0.6,,,,,,0,(vau),1.3,,0,(vau),1,,
22/07/2006 09:00,0,(vau),0.7,,,,,,0,(vau),2.6,,0.1,(vau),0.7,,,,,,0,(vau),1.6,,0,(vau),1.7,,
23/07/2006 09:00,0,(vau),0.4,,,,,,0,(vau),2.9,,0.1,(vau),0.8,,,,,,0,(vau),1.9,,0,(vau),1.3,,
24/07/2006 09:00,0,(vau),0.4,,,,,,0,(vau),2.2,,0,(vau),0.8,,,,,,0,(vau),1.4,,0,(vau),1.2,,
25/07/2006 09:00,0,(vau),0.5,,,,,,0,(vau),1.9,,0,(vau),0.6,,,,,,0,(vau),0.9,,0,(vau),1.4,,
26/07/2006 09:00,0,(vau),0.4,,,,,,0,(vau),1.8,,0.1,(vau),0.6,,,,,,0,(vau),1.5,,0,(vau),1.2,,
27/07/2006 09:00,0,(vau),0.7,,,,,,0,(vau),3.2,,0,(vau),0.7,,,,,,0,(vau),1.5,,0,(vau),1.8,,
28/07/2006 09:00,0,(vau),0.7,,,,,,0,(vau),3.8,,0,(vau),1,,,,,,0,(vau),1.8,,0,(vau),1.6,,
29/07/2006 09:00,0,(vau),0.3,,,,,,0,(vau),1.9,,0,(vau),0.7,,,,,,0,(vau),1.6,,0,(vau),1.3,,
30/07/2006 09:00,0,(vau),0.5,,,,,,0,(vau),2.5,,0.1,(vau),0.7,,,,,,0,(vau),1.5,,0,(vau),1.4,,
31/07/2006 09:00,0,(vau),0.7,,,,,,0,(vau),3.3,,0.1,(vau),0.7,,,,,,0,(vau),1.7,,0,(vau),2.1,,
01/08/2006 09:00,0,(vau),0.8,,,,,,0,(vau),3.8,,0,(vau),0.9,,,,,,0,(vau),1.8,,0,(vau),1.7,,
02/08/2006 09:00,0,(vau),0.5,,,,,,0,(vau),2.7,,0,(vau),1,,,,,,0,(vau),1.4,,0,(vau),1.4,,
03/08/2006 09:00,0,(vau),0.5,,,,,,0,(vau),2.8,,0,(vau),0.6,,,,,,0,(vau),2.2,,0,(vau),1.2,,
04/08/2006 09:00,0,(vau),0.6,,,,,,0,(vau),2.3,,0,(vau),0.9,,,,,,0,(vau),4.5,,0,(vau),1.4,,
05/08/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.3,,0,(vau),0.6,,,,,,0,(vau),3.8,,0,(vau),0.8,,
06/08/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.3,,0,(vau),0.7,,,,,,0,(vau),3.4,,0,(vau),1,,
07/08/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.2,,0,(vau),0.7,,,,,,0,(vau),4,,0,(vau),1,,
08/08/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.8,,0,(vau),0.8,,,,,,0,(vau),4,,0,(vau),1,,
09/08/2006 09:00,0,(vau),0.3,,,,,,0,(vau),2,,0,(vau),0.6,,,,,,0,(vau),4.1,,0,(vau),0.9,,
10/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.2,,0,(vau),0.9,,
11/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.2,,0,(vau),0.8,,
12/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.2,,0,(vau),0.9,,
13/08/2006 09:00,0,(vau),0.7,,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),4.5,,0,(vau),1.2,,
14/08/2006 09:00,0,(vau),0.4,,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),2.8,,0,(vau),0.9,,
15/08/2006 09:00,0,(vau),0.6,,,,,,,,,,0,(vau),1,,,,,,0,(vau),1.3,,0,(vau),1.3,,
16/08/2006 09:00,0,(vau),1.4,,,,,,,,,,0.1,(vau),1.1,,,,,,11.7,(vau),2.4,,0,(vau),1.2,,
17/08/2006 09:00,1.9,(vau),1,,,,,,,,,,18.3,(vau),0.9,,,,,,28.2,(vau),4.5,,23.6,(vau),2.5,,
18/08/2006 09:00,0,(vau),1,,,,,,,,,,34.3,(vau),0.7,,,,,,18.4,(vau),2.2,,0.1,(vau),0.9,,
19/08/2006 09:00,7.8,(vau),0.6,,,,,,,,,,0.3,(vau),0.6,,,,,,12.2,(vau),1.6,,1,(vau),1.1,,
20/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.6,,,,,,4.2,(vau),2.1,,0,(vau),2.2,,
21/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),3,,0,(vau),1.1,,
22/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.4,,0,(vau),0.6,,
23/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),1.3,,0,(vau),0.8,,
24/08/2006 09:00,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),2.3,,0,(vau),1.3,,
25/08/2006 09:00,0,(vau),0.4,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),1.6,,0,(vau),1.4,,
26/08/2006 09:00,0,(vau),0.6,,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),1.8,,0,(vau),2,,
27/08/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),1.9,,0,(vau),1.8,,
28/08/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.2,,0,(vau),1.5,,
29/08/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.3,,0,(vau),1.3,,
30/08/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.9,,0,(vau),1.7,,
31/08/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),3.7,,0,(vau),0.8,,
01/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),1.4,,0,(vau),0.9,,
02/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1,,0,(vau),0.8,,
03/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.9,,0,(vau),0.7,,
04/09/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.3,,,,,,0,(vau),1.9,,0,(vau),0.6,,
05/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.3,,0,(vau),0.6,,
06/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.5,,0,(vau),0.7,,
07/09/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),1.2,,0,(vau),0.6,,
08/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.8,,0,(vau),0.7,,
09/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.1,,0,(vau),0.6,,
10/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),1.1,,0,(vau),1.4,,
11/09/2006 09:00,0,(vau),0.5,,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),1.2,,0,(vau),1,,
12/09/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1,,0,(vau),1.3,,
13/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0.1,(vau),0.7,,,,,,0.4,(vau),1.3,,0,(vau),1.2,,
14/09/2006 09:00,11.2,(vau),0.4,,,,,,,,,,1.4,(vau),0.7,,,,,,5.7,(vau),0.9,,3.4,(vau),1.5,,
15/09/2006 09:00,0,(vau),1,,,,,,,,,,0,(vau),1.1,,,,,,1,(vau),2.4,,0,(vau),1.1,,
16/09/2006 09:00,0,(vau),0.7,,,,,,,,,,0,(vau),1,,,,,,0,(vau),1.9,,0,(vau),1.3,,
17/09/2006 09:00,0,(vau),0.2,,,,,,,,,,0,(vau),0.6,,,,,,0.1,(vau),1.2,,0,(vau),1.2,,
18/09/2006 09:00,0,(vau),0.3,,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),1.3,,0,(vau),1.4,,
19/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),1.8,,0,(vau),1.3,,
20/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.4,,,,,,0.1,(vau),1,,0,(vau),0.7,,
21/09/2006 09:00,0,(vau),0.5,,,,,,,,,,0,(vau),0.7,,,,,,16.3,(vau),2,,0,(vau),1.2,,
22/09/2006 09:00,10.1,(vau),0.5,,,,,,,,,,8.7,(vau),0.6,,,,,,23.2,(vau),2.2,,23.6,(vau),0.6,,
23/09/2006 09:00,17,(vau),0.1,,,,,,,,,,5,(vau),0.5,,,,,,10.6,(vau),2.4,,3.7,(vau),0.9,,
24/09/2006 09:00,3.7,(vau),0.1,,,,,,,,,,0.1,(vau),0.5,,,,,,7.3,(vau),2.9,,11.1,(vau),0.7,,
25/09/2006 09:00,1.5,(vau),0.6,,,,,,,,,,1.8,(vau),0.6,,,,,,6.2,(vau),2.2,,0,(vau),0.7,,
26/09/2006 09:00,0.1,(vau),0.2,,,,,,,,,,0.1,(vau),0.4,,,,,,7.3,(vau),1.6,,0,(vau),0.6,,
27/09/2006 09:00,0,(vau),0.1,,,,,,,,,,0,(vau),0.4,,,,,,3.4,(vau),1.1,,0,(vau),0.9,,
28/09/2006 09:00,0,(vau),,,,,,,,,,,0,(vau),0.6,,,,,,1.2,(vau),1.2,,0,(vau),0.9,,
29/09/2006 09:00,0,(vau),,,,,,,,,,,0,(vau),0.4,,,,,,1.7,(vau),1.4,,0,(vau),0.6,,
30/09/2006 09:00,0,(vau),,,,,,,,,,,0.1,(vau),0.3,,,,,,2.4,(vau),1.9,,0,(vau),0.4,,
01/10/2006 09:00,0,(vau),,,,,,,,,,,0,(vau),0.5,,,,,,3,(vau),2.8,,0.6,(vau),0.8,,
02/10/2006 09:00,0,(vau),0,,,,,,0,(vau),0.8,,0,(vau),0.4,,,,,,2.1,(vau),1.1,,0,(vau),0.5,,
03/10/2006 09:00,4.5,(vau),0.8,,,,,,0.5,(vau),3.1,,0.2,(vau),0.6,,,,,,1.6,(vau),2.8,,0.1,(vau),1.4,,
04/10/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),2.3,,0.3,(vau),0.6,,,,,,1.2,(vau),2.8,,0,(vau),0.6,,
05/10/2006 09:00,0,(vau),0.3,,,,,,0,(vau),2.4,,0,(vau),0.8,,,,,,0.9,(vau),1.5,,0,(vau),1.2,,
06/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.9,,0,(vau),0.3,,,,,,1.1,(vau),0.9,,0,(vau),1.3,,
07/10/2006 09:00,0,(vau),0.2,,,,,,0,(vau),1.5,,0,(vau),0.3,,,,,,1,(vau),0.8,,0,(vau),1.4,,
08/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.9,,0,(vau),0.2,,,,,,1.3,(vau),1.1,,0,(vau),0.6,,
09/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.7,,0,(vau),0.3,,,,,,1.1,(vau),1.2,,0,(vau),0.6,,
10/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.7,,0,(vau),0.3,,,,,,0.9,(vau),1.1,,0,(vau),0.5,,
11/10/2006 09:00,1.3,(vau),0.1,,,,,,0.6,(vau),1.6,,0.1,(vau),0.3,,,,,,27,(vau),3.1,,0.1,(vau),0.7,,
12/10/2006 09:00,0,(vau),0.4,,,,,,1.4,(vau),1.7,,1.4,(vau),0.2,,,,,,0,(vau),2,,2.5,(vau),1.4,,
13/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),3,,0,(vau),0.3,,,,,,0,(vau),4,,0,(vau),0.6,,
14/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.7,,0,(vau),0.7,,,,,,0,(vau),2.4,,0,(vau),0.9,,
15/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),0.9,,0,(vau),1.1,,,,,,0,(vau),2.3,,0,(vau),1.1,,
16/10/2006 09:00,0,(vau),0.3,,,,,,0,(vau),2.5,,1.4,(vau),1.8,,,,,,1.8,(vau),2.2,,0.9,(vau),1.3,,
17/10/2006 09:00,21.3,(vau),0.2,,,,,,12.5,(vau),4,,5,(vau),0.6,,,,,,6.1,(vau),1.1,,14,(vau),1,,
18/10/2006 09:00,4,(vau),0.5,,,,,,2,(vau),5.1,,39.6,(vau),1.3,,,,,,7.1,(vau),2.2,,2.4,(vau),1.7,,
19/10/2006 09:00,3.6,(vau),0.5,,,,,,0.5,(vau),3.3,,5.2,(vau),0.7,,,,,,48.2,(vau),4.6,,4.9,(vau),1.1,,
20/10/2006 09:00,7.8,(vau),0.4,,,,,,11.8,(vau),3.7,,4.7,(vau),1,,,,,,76.4,(vau),4.4,,7.7,(vau),1.6,,
21/10/2006 09:00,1.9,(vau),0.2,,,,,,6.9,(vau),1.9,,5,(vau),0.6,,,,,,18,(vau),3.4,,15.8,(vau),1.7,,
22/10/2006 09:00,4.9,(vau),0.2,,,,,,0.7,(vau),3.2,,8.8,(vau),0.9,,,,,,91.8,(vau),2.4,,3.5,(vau),1.8,,
23/10/2006 09:00,42.5,(vau),0.5,,,,,,38.2,(vau),4.4,,28.5,(vau),1.3,,,,,,57.4,(vau),4.8,,21.2,(vau),3.2,,
24/10/2006 09:00,11.4,(vau),0.3,,,,,,0.4,(vau),2.5,,0.3,(vau),0.6,,,,,,11.9,(vau),2.7,,10.8,(vau),1.2,,
25/10/2006 09:00,18.9,(vau),0.7,,,,,,15.2,(vau),6,,33,(vau),2,,,,,,39.8,(vau),1.5,,24,(vau),4,,
26/10/2006 09:00,9.2,(vau),0.2,,,,,,11,(vau),5,,6.1,(vau),1.1,,,,,,0.9,(vau),1.4,,16.3,(vau),1.6,,
27/10/2006 09:00,5.5,(vau),0.2,,,,,,21.2,(vau),3.1,,9.9,(vau),0.4,,,,,,0.2,(vau),3.3,,15.3,(vau),1.2,,
28/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),3.1,,0,(vau),0.5,,,,,,0,(vau),2.9,,0,(vau),1.9,,
29/10/2006 09:00,0,(vau),0.2,,,,,,0,(vau),2.5,,0.1,(vau),0.6,,,,,,0,(vau),3.3,,0,(vau),1.5,,
30/10/2006 09:00,0,(vau),0.1,,,,,,0,(vau),1.9,,0,(vau),0.2,,,,,,0,(vau),3.6,,0,(vau),0.9,,
31/10/2006 09:00,0.1,(vau),0,,,,,,0.2,(vau),0.7,,0.2,(vau),0.2,,,,,,0,(vau),1.2,,0.1,(vau),0.4,,
01/11/2006 09:00,0.3,(vau),0,,,,,,0.5,(vau),0.5,,0.2,(vau),0,,,,,,0,(vau),1.8,,0,(vau),0.2,,
02/11/2006 09:00,0,(vau),0,,,,,,1.2,(vau),0.6,,5,(vau),1.2,,,,,,0,(vau),3.9,,10.9,(vau),0.5,,
03/11/2006 09:00,23.7,(vau),0,,,,,,16.7,(vau),1.6,,29,(vau),0.8,,,,,,2.7,(vau),4,,10.3,(vau),1,,
04/11/2006 09:00,18.5,(vau),0,,,,,,13.3,(vau),1.1,,0.2,(vau),0.4,,,,,,7.1,(vau),4,,0.1,(vau),0.5,,
05/11/2006 09:00,27.8,(vau),0.1,,,,,,5.6,(vau),1.8,,22.8,(vau),0.6,,,,,,8.8,(vau),3.3,,19.5,(vau),1.1,,
06/11/2006 09:00,25.1,(vau),0.1,,,,,,3.1,(vau),0.7,,59.7,(vau),0.3,,,,,,1.4,(vau),3.2,,13.8,(vau),1.2,,
07/11/2006 09:00,9.5,(vau),0.1,,,,,,40.2,(vau),1.2,,3,(vau),0.3,,,,,,0.3,(vau),2.1,,9.9,(vau),0.5,,
08/11/2006 09:00,0.6,(vau),0,,,,,,0,(vau),1.7,,0.3,(vau),0.3,,,,,,0.2,(vau),2.3,,0.8,(vau),0.3,,
09/11/2006 09:00,0.2,(vau),0,,,,,,0,(vau),1.7,,0.1,(vau),0.2,,,,,,0,(vau),3.3,,0,(vau),0.6,,
10/11/2006 09:00,0.1,(vau),0.1,,,,,,0,(vau),2.4,,0.2,(vau),0.2,,,,,,0,(vau),3.1,,0.2,(vau),0.6,,
11/11/2006 09:00,0.1,(vau),0.1,,,,,,0,(vau),2.3,,0.2,(vau),0.2,,,,,,0,(vau),1.8,,0,(vau),0.7,,
12/11/2006 09:00,0.1,(vau),0,,,,,,0.2,(vau),1.1,,0.3,(vau),0.1,,,,,,0,(vau),1.6,,0.2,(vau),0.5,,
13/11/2006 09:00,0.1,(vau),0,,,,,,0.2,(vau),0.7,,0.2,(vau),0.1,,,,,,0,(vau),2.6,,0.2,(vau),0.3,,
14/11/2006 09:00,0.2,(vau),0,,,,,,0.4,(vau),0.4,,0.3,(vau),0.1,,,,,,0,(vau),1.1,,0.2,(vau),0.2,,
15/11/2006 09:00,0.1,(vau),0,,,,,,0,(vau),0.6,,0,(vau),0.7,,,,,,0,(vau),1.6,,0.1,(vau),0.5,,
16/11/2006 09:00,19,(vau),0.5,,,,,,11.4,(vau),4.8,,15.1,(vau),1.2,,,,,,27.8,(vau),2.9,,38.1,(vau),2.5,,
17/11/2006 09:00,0,(vau),0.3,,,,,,0.3,(vau),1.1,,1.2,(vau),0.4,,,,,,10.4,(vau),1.5,,0.4,(vau),0.3,,
18/11/2006 09:00,8.4,(vau),0.2,,,,,,0.4,(vau),3,,0.8,(vau),0.4,,,,,,35,(vau),2.5,,0,(vau),0.6,,
19/11/2006 09:00,4,(vau),0,,,,,,0.4,(vau),1.8,,2.4,(vau),0.3,,,,,,27.8,(vau),3.8,,0.3,(vau),0.4,,
20/11/2006 09:00,0.2,(vau),0,,,,,,0.4,(vau),0.4,,0.3,(vau),0.2,,,,,,5.2,(vau),1.7,,0.4,(vau),0.3,,
21/11/2006 09:00,0,(vau),0.4,,,,,,0.3,(vau),0.9,,0.2,(vau),0.2,,,,,,5.8,(vau),3,,0,(vau),0.5,,
22/11/2006 09:00,0,(vau),0.7,,,,,,0.1,(vau),1.7,,1.6,(vau),0.3,,,,,,7.6,(vau),4.1,,0.5,(vau),0.3,,
23/11/2006 09:00,0.2,(vau),0.5,,,,,,0.5,(vau),2,,1.5,(vau),0.4,,,,,,18.4,(vau),3.6,,0.9,(vau),0.2,,
24/11/2006 09:00,15.2,(vau),0.7,,,,,,1,(vau),4.7,,1.2,(vau),0.9,,,,,,28.3,(vau),3.3,,10.7,(vau),2.6,,
25/11/2006 09:00,15.7,(vau),1,,,,,,18.4,(vau),6.2,,18.1,(vau),1.3,,,,,,68.8,(vau),4.1,,31.4,(vau),3.5,,
26/11/2006 09:00,0.3,(vau),0.1,,,,,,0.8,(vau),1.2,,4.8,(vau),0.2,,,,,,15.2,(vau),1.4,,0.2,(vau),0.3,,
27/11/2006 09:00,0.1,(vau),0,,,,,,0,(vau),0.6,,0.1,(vau),0.1,,,,,,35.6,(vau),1.1,,0.1,(vau),0.1,,
28/11/2006 09:00,10.4,(vau),0.1,,,,,,8.4,(vau),2.3,,17.1,(vau),1.2,,,,,,43.2,(vau),1.9,,11.4,(vau),0.6,,
29/11/2006 09:00,0.2,(vau),0,,,,,,0.6,(vau),0.7,,0.2,(vau),0.2,,,,,,0.3,(vau),2.4,,0.7,(vau),2.3,,
30/11/2006 09:00,0.1,(vau),0,,,,,,0.3,(vau),1.6,,0.3,(vau),0.1,,,,,,0,(vau),4.4,,0.2,(vau),0.7,,
01/12/2006 09:00,0,(vau),0,,,,,,0,(vau),1.2,,0.2,(vau),0.6,,,,,,0,(vau),0.8,,0.1,(vau),0.7,,
02/12/2006 09:00,6.9,(vau),0.1,,,,,,6.3,(vau),0.9,,13.4,(vau),0.7,,,,,,15.8,(vau),1.1,,15.8,(vau),1,,
03/12/2006 09:00,3.7,(vau),0,,,,,,2.6,(vau),2.5,,2,(vau),0.2,,,,,,4.6,(vau),1.1,,2.4,(vau),0.9,,
04/12/2006 09:00,0.2,(vau),0.3,,,,,,0.1,(vau),1.3,,0.9,(vau),0.2,,,,,,42.3,(vau),5.2,,0,(vau),0.3,,
05/12/2006 09:00,0.5,(vau),0.2,,,,,,0.4,(vau),1.3,,3.8,(vau),0,,,,,,34.8,(vau),3.8,,1.3,(vau),0.1,,
06/12/2006 09:00,13.8,(vau),0.3,,,,,,5,(vau),3.2,,19.7,(vau),0.6,,,,,,23.1,(vau),2,,12.6,(vau),1.1,,
07/12/2006 09:00,0.1,(vau),0.2,,,,,,1.2,(vau),1.4,,0.4,(vau),0.3,,,,,,17.6,(vau),2.5,,0.1,(vau),0.3,,
08/12/2006 09:00,9.6,(vau),1.2,,,,,,1.7,(vau),4,,6.2,(vau),0.7,,,,,,64.8,(vau),5.9,,12.2,(vau),1.2,,
09/12/2006 09:00,1,(vau),0.5,,,,,,1.7,(vau),2.5,,5.5,(vau),0.7,,,,,,13.5,(vau),2.8,,0.5,(vau),0.7,,
10/12/2006 09:00,0,(vau),0.1,,,,,,0.5,(vau),2,,0.2,(vau),0.3,,,,,,0,(vau),2.6,,0,(vau),2.6,,
11/12/2006 09:00,0,(vau),0,,,,,,0.4,(vau),2.4,,0,(vau),0.3,,,,,,0,(vau),1.8,,0,(vau),3.2,,
12/12/2006 09:00,0,(vau),0,,,,,,0.3,(vau),1.9,,0,(vau),0.2,,,,,,0,(vau),0.8,,0,(vau),1.5,,
13/12/2006 09:00,0,(vau),0,,,,,,0.4,(vau),0.9,,0.2,(vau),0,,,,,,0,(vau),2.7,,0,(vau),1,,
14/12/2006 09:00,0,(vau),0,,,,,,0.4,(vau),2,,0.2,(vau),0.2,,,,,,0,(vau),4.2,,0,(vau),0.7,,
15/12/2006 09:00,0,(vau),0,,,,,,0.4,(vau),2,,0.1,(vau),0.1,,,,,,0,(vau),2.4,,0.1,(vau),0.5,,
16/12/2006 09:00,0,(vau),0,,,,,,0.2,(vau),1.1,,0.2,(vau),0,,,,,,0,(vau),1.7,,0.1,(vau),0.2,,
17/12/2006 09:00,0.1,(vau),0,,,,,,0.4,(vau),0.9,,0.2,(vau),0,,,,,,0,(vau),0.6,,0.1,(vau),0.1,,
18/12/2006 09:00,0.1,(vau),0,,,,,,0.4,(vau),0.4,,0.2,(vau),0,,,,,,1.3,(vau),0.6,,0.1,(vau),0.2,,
19/12/2006 09:00,0.1,(vau),0.1,,,,,,0.3,(vau),1,,0.2,(vau),0.2,,,,,,0,(vau),1.5,,0,(vau),0.7,,
20/12/2006 09:00,0,(vau),0,,,,,,2.2,(vau),1.8,,0,(vau),0.2,,,,,,0.1,(vau),3.2,,0,(vau),0.6,,
21/12/2006 09:00,0,(vau),0,,,,,,0,(vau),2.2,,0.2,(vau),0.2,,,,,,0,(vau),2.5,,0,(vau),1.8,,
22/12/2006 09:00,0,(vau),0,,,,,,0,(vau),1.4,,0.2,(vau),0.1,,,,,,0,(vau),3,,0,(vau),1.4,,
23/12/2006 09:00,0.1,(vau),0,,,,,,0.2,(vau),1.2,,0.1,(vau),0.1,,,,,,0,(vau),2.3,,0.1,(vau),0.4,,
24/12/2006 09:00,0,(vau),0.1,,,,,,0,(vau),2.1,,0.2,(vau),0.2,,,,,,0,(vau),3.8,,0,(vau),1.4,,
25/12/2006 09:00,0,(vau),0,,,,,,0,(vau),1.7,,0.1,(vau),0.1,,,,,,0,(vau),2.8,,0,(vau),0.4,,
26/12/2006 09:00,0,(vau),0,,,,,,0,(vau),1.5,,0.2,(vau),0.1,,,,,,0,(vau),3.2,,0.1,(vau),0.5,,
27/12/2006 09:00,0,(vau),0,,,,,,0,(vau),1.7,,0.1,(vau),0.2,,,,,,0,(vau),3.2,,0,(vau),1.4,,
