SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SÃO VICENTE DE CHÃ (03K/03UG),,SÃO VICENTE DE CHÃ (03K/03UG),,TABUAÇO (07L/09G),,TABUAÇO (07L/09G),,TAIPAS (05G/04UG),,TAIPAS (05G/04UG),,TAMANHOS (09N/01UG),,TAMANHOS (09N/01UG),,TAMEL (04F/02UG),,TAMEL (04F/02UG),,TAROUCA (07K/08U),,TAROUCA (07K/08U),,TAVEIRO (12G/03U),,TAVEIRO (12G/03U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
05/12/2005 09:00,3.6,(vau),0,,,,,,9,(vau),0.3,,2.3,(vau),2.2,,4,(vau),0.1,,,,,,,,,,
06/12/2005 09:00,0,(vau),0,,,,,,0,(vau),0.1,,0.1,(vau),0.4,,1.4,(vau),0,,,,,,,,,,
07/12/2005 09:00,0,(vau),0,,,,,,0,(vau),0.1,,0.1,(vau),0.7,,0.6,(vau),0.1,,,,,,,,,,
08/12/2005 09:00,0,(vau),0.2,,,,,,0,(vau),0.1,,0.2,(vau),0.4,,0,(vau),0.2,,,,,,,,,,
09/12/2005 09:00,0,(vau),1.6,,,,,,0,(vau),0,,0.4,(vau),0.8,,0.2,(vau),0,,,,,,,,,,
10/12/2005 09:00,0,(vau),0.6,,,,,,0,(vau),0.3,,0.2,(vau),1.7,,0.1,(vau),0.7,,,,,,,,,,
11/12/2005 09:00,0,(vau),0.7,,,,,,0,(vau),0.7,,0,(vau),1.8,,0,(vau),0.4,,,,,,,,,,
12/12/2005 09:00,0,(vau),0.4,,,,,,0,(vau),0,,0,(vau),1.6,,0,(vau),0,,,,,,,,,,
13/12/2005 09:00,0,(vau),2.9,,,,,,0,(vau),0.1,,0,(vau),1.1,,0,(vau),0,,,,,,,,,,
14/12/2005 09:00,0,(vau),2.9,,,,,,0,(vau),0.2,,0.2,(vau),1.5,,0,(vau),0.1,,,,,,,,,,
15/12/2005 09:00,0,(vau),1.9,,,,,,0,(vau),0.3,,0,(vau),1.9,,0.1,(vau),0.1,,,,,,,,,,
16/12/2005 09:00,0.1,(vau),0.9,,,,,,0,(vau),1.1,,0,(vau),2.2,,0,(vau),0.2,,,,,,,,,,
17/12/2005 09:00,0.1,(vau),0.3,,,,,,0,(vau),0.4,,0,(vau),1.6,,0,(vau),0.4,,,,,,,,,,
18/12/2005 09:00,0.2,(vau),1.3,,,,,,0.1,(vau),0.1,,0.3,(vau),1.4,,0,(vau),0,,,,,,,,,,
19/12/2005 09:00,0.2,(vau),0.5,,,,,,0,(vau),1,,0.1,(vau),1.6,,0.1,(vau),1.1,,,,,,,,,,
20/12/2005 09:00,0.2,(vau),0.4,,,,,,0.1,(vau),0.1,,0.1,(vau),2.1,,0,(vau),0.3,,,,,,,,,,
21/12/2005 09:00,0.3,(vau),0.7,,,,,,0.1,(vau),0.3,,0.2,(vau),1.9,,0,(vau),0.3,,,,,,,,,,
22/12/2005 09:00,0,(vau),0.6,,,,,,0,(vau),0.6,,0.2,(vau),2.2,,0,(vau),0.6,,,,,,,,,,
23/12/2005 09:00,0,(vau),0.5,,,,,,0,(vau),0.2,,0,(vau),1.4,,0,(vau),0.5,,,,,,,,,,
24/12/2005 09:00,0,(vau),0.3,,,,,,0,(vau),0.1,,0,(vau),1,,0,(vau),0.4,,,,,,,,,,
25/12/2005 09:00,0.2,(vau),0.3,,,,,,0.5,(vau),0.1,,0,(vau),1,,0.2,(vau),0.1,,,,,,,,,,
26/12/2005 09:00,1.5,(vau),0.5,,,,,,2.2,(vau),0.2,,7.8,(vau),1.1,,3.3,(vau),0.1,,,,,,,,,,
27/12/2005 09:00,22.5,(vau),0.6,,,,,,23.4,(vau),0.4,,9.8,(vau),1.8,,11.6,(vau),0.5,,,,,,,,,,
28/12/2005 09:00,0.7,(vau),1.3,,,,,,5,(vau),0.5,,0.8,(vau),1.9,,1.5,(vau),0.4,,,,,,,,,,
29/12/2005 09:00,0.3,(vau),1.7,,,,,,0,(vau),0.5,,0,(vau),0.6,,0.6,(vau),0.3,,,,,,,,,,
30/12/2005 09:00,2.6,(vau),1.4,,,,,,6.7,(vau),0.3,,0.8,(vau),1.4,,11.2,(vau),0.7,,,,,,,,,,
31/12/2005 09:00,10.2,(vau),1.8,,,,,,18.7,(vau),0.6,,0.2,(vau),2.1,,15.8,(vau),0.5,,,,,,,,,,
01/01/2006 09:00,1.6,(vau),1.9,,,,,,3.8,(vau),0.6,,2.4,(vau),1.4,,4.2,(vau),0.6,,,,,,,,,,
02/01/2006 09:00,0.7,(vau),1.6,,,,,,0.1,(vau),0.1,,0.1,(vau),0.3,,0.6,(vau),0.4,,,,,,,,,,
03/01/2006 09:00,0,(vau),2.8,,,,,,0,(vau),0.2,,0.1,(vau),1.3,,0.1,(vau),0.1,,,,,,,,,,
04/01/2006 09:00,0,(vau),1.2,,,,,,0.1,(vau),0.1,,0,(vau),1.6,,0,(vau),0.2,,,,,,,,,,
05/01/2006 09:00,0.1,(vau),1,,,,,,0,(vau),0.1,,0.2,(vau),0.9,,0,(vau),0.1,,,,,,,,,,
06/01/2006 09:00,2.6,(vau),1,,,,,,12.8,(vau),0.1,,6,(vau),1.3,,17.7,(vau),0.4,,,,,,,,,,
07/01/2006 09:00,0.5,(vau),2.3,,,,,,0.2,(vau),0.1,,0.6,(vau),0.8,,0.1,(vau),0.2,,,,,,,,,,
08/01/2006 09:00,0,(vau),0.6,,,,,,0.1,(vau),0,,0,(vau),0.6,,0.1,(vau),0,,,,,,,,,,
09/01/2006 09:00,0,(vau),0.2,,,,,,0,(vau),0.1,,0.1,(vau),0.5,,0.1,(vau),0,,,,,,,,,,
10/01/2006 09:00,0,(vau),0.7,,,,,,0,(vau),0,,0,(vau),0.7,,0,(vau),0,,,,,,,,,,
11/01/2006 09:00,0,(vau),0.6,,,,,,0.1,(vau),0.4,,0.3,(vau),1.6,,0,(vau),0.3,,,,,,,,,,
12/01/2006 09:00,0.2,(vau),0.2,,,,,,0,(vau),0,,0.2,(vau),1.3,,0,(vau),0.2,,,,,,,,,,
13/01/2006 09:00,0.1,(vau),0.3,,,,,,0,(vau),0,,0.1,(vau),0.7,,0,(vau),0.3,,,,,,,,,,
14/01/2006 09:00,3.6,(vau),0.4,,,,,,11.5,(vau),0.1,,3.1,(vau),0.9,,11.5,(vau),0.9,,,,,,,,,,
15/01/2006 09:00,2.4,(vau),0.9,,,,,,8.4,(vau),0.1,,0.7,(vau),0.8,,7.8,(vau),0.2,,,,,,,,,,
16/01/2006 09:00,3.3,(vau),0.1,,,,,,14.7,(vau),0,,4.2,(vau),1.2,,11.1,(vau),0.2,,,,,,,,,,
17/01/2006 09:00,4.8,(vau),1.2,,,,,,0.4,(vau),0.1,,0.1,(vau),0.7,,1,(vau),0,,,,,,,,,,
18/01/2006 09:00,0.8,(vau),2.1,,,,,,2.5,(vau),0,,0.1,(vau),0.9,,6.2,(vau),0.3,,,,,,,,,,
19/01/2006 09:00,0.1,(vau),2,,,,,,0,(vau),0.1,,0.1,(vau),1.5,,0.1,(vau),0,,,,,,,,,,
20/01/2006 09:00,0.2,(vau),0.5,,,,,,0.1,(vau),0.2,,0,(vau),1.2,,0.1,(vau),0.3,,,,,,,,,,
21/01/2006 09:00,0,(vau),0.9,,,,,,0,(vau),0.1,,0,(vau),1.4,,0,(vau),0.4,,,,,,,,,,
22/01/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.2,,0,(vau),1.2,,0,(vau),0.7,,,,,,,,,,
23/01/2006 09:00,0,(vau),0.5,,,,,,0.1,(vau),0.1,,0.1,(vau),0.9,,0.1,(vau),0.4,,,,,,,,,,
24/01/2006 09:00,0.2,(vau),0.4,,,,,,0,(vau),0.1,,0.2,(vau),1.2,,0.1,(vau),0.4,,,,,,,,,,
25/01/2006 09:00,0.2,(vau),0.7,,,,,,0.1,(vau),0.2,,0.1,(vau),1.6,,0,(vau),0.6,,,,,,,,,,
26/01/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.8,,0.1,(vau),1.6,,0,(vau),0.6,,,,,,,,,,
27/01/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),0.4,,0,(vau),1.4,,0,(vau),0.7,,,,,,,,,,
28/01/2006 09:00,0,(vau),3.2,,,,,,0,(vau),1.4,,0,(vau),1.9,,0,(vau),0.4,,,,,,,,,,
29/01/2006 09:00,0.2,(vau),1.3,,,,,,0.2,(vau),0.1,,0,(vau),0.7,,0.6,(vau),0.2,,,,,,,,,,
30/01/2006 09:00,0.2,(vau),1.9,,,,,,0,(vau),1,,0.2,(vau),1.5,,0,(vau),0.2,,,,,,,,,,
31/01/2006 09:00,0,(vau),0.5,,,,,,0.1,(vau),0.1,,0,(vau),1.3,,0.1,(vau),0.4,,,,,,,,,,
01/02/2006 09:00,0,(vau),0.4,,,,,,0,(vau),0.1,,0,(vau),1.5,,0,(vau),0,,,,,,,,,,
02/02/2006 09:00,0.1,(vau),0.4,,,,,,0,(vau),0.1,,0,(vau),0.6,,0,(vau),0,,,,,,,,,,
03/02/2006 09:00,0.1,(vau),0.6,,,,,,0,(vau),0.3,,3.7,(vau),1.6,,0,(vau),0.5,,,,,,,,,,
04/02/2006 09:00,0,(vau),0.7,,,,,,0,(vau),0.2,,0,(vau),1,,0,(vau),0,,,,,,,,,,
05/02/2006 09:00,0.1,(vau),0.6,,,,,,0,(vau),0.1,,0,(vau),1.7,,0,(vau),0.1,,,,,,,,,,
06/02/2006 09:00,0.1,(vau),0.6,,,,,,0.1,(vau),0.4,,0,(vau),2,,0,(vau),0.2,,,,,,,,,,
07/02/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.6,,0,(vau),1.9,,0,(vau),0.8,,,,,,,,,,
08/02/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.2,,0,(vau),1.4,,0,(vau),0.3,,,,,,,,,,
09/02/2006 09:00,0,(vau),0.5,,,,,,0,(vau),0.1,,0,(vau),0.7,,0,(vau),0.1,,,,,,,,,,
10/02/2006 09:00,0,(vau),0.4,,,,,,0,(vau),0,,0,(vau),1.2,,0,(vau),0.2,,,,,,,,,,
11/02/2006 09:00,0,(vau),0.4,,,,,,0,(vau),0,,0.2,(vau),0.4,,0,(vau),0.1,,,,,,,,,,
12/02/2006 09:00,0,(vau),0.7,,,,,,0,(vau),0.2,,1.6,(vau),1.1,,0,(vau),0.3,,,,,,,,,,
13/02/2006 09:00,0,(vau),0.4,,,,,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),0.5,,,,,,,,,,
14/02/2006 09:00,0.3,(vau),0.8,,,,,,0.3,(vau),0.2,,0.1,(vau),1,,0.7,(vau),0.2,,,,,,,,,,
15/02/2006 09:00,0,(vau),0.6,,,,,,0.2,(vau),0.1,,0.1,(vau),0.6,,0,(vau),0.4,,,,,,,,,,
16/02/2006 09:00,13.1,(vau),2.2,,,,,,30.7,(vau),1,,2.7,(vau),3.5,,37,(vau),1.4,,,,,,,,,,
17/02/2006 09:00,2.9,(vau),3.2,,,,,,4.5,(vau),0.6,,1.1,(vau),2.5,,0.9,(vau),0.6,,,,,,,,,,
18/02/2006 09:00,21.1,(vau),3.7,,,,,,20,(vau),1.2,,17.3,(vau),3.8,,11.4,(vau),1.4,,,,,,,,,,
19/02/2006 09:00,38.7,(vau),3.3,,,,,,36.4,(vau),1.8,,24.8,(vau),4.7,,32,(vau),2.4,,,,,,,,,,
20/02/2006 09:00,11.6,(vau),1,,,,,,13.8,(vau),0.2,,7.9,(vau),2.1,,12.3,(vau),0.5,,,,,,,,,,
21/02/2006 09:00,7.4,(vau),1.8,,,,,,4.8,(vau),0.3,,0.9,(vau),0.7,,3,(vau),0.1,,,,,,,,,,
22/02/2006 09:00,0.2,(vau),3.1,,,,,,0,(vau),0.5,,0,(vau),1.1,,0.5,(vau),0.1,,,,,,,,,,
23/02/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.3,,0,(vau),0.8,,0.1,(vau),0.3,,,,,,,,,,
24/02/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),0.3,,0,(vau),0.6,,0.1,(vau),0.2,,,,,,,,,,
25/02/2006 09:00,1.1,(vau),0.7,,,,,,26.8,(vau),0.5,,7.5,(vau),2.6,,22.8,(vau),0.4,,,,,,,,,,
26/02/2006 09:00,7.6,(vau),1,,,,,,2.8,(vau),0.1,,4.3,(vau),1.4,,2.7,(vau),0.5,,,,,,,,,,
27/02/2006 09:00,2.6,(vau),2.9,,,,,,0,(vau),0.2,,0.1,(vau),1.2,,0,(vau),0.6,,,,,,,,,,
28/02/2006 09:00,0,(vau),0.5,,,,,,0,(vau),0.2,,0,(vau),1.8,,0,(vau),0.4,,,,,,,,,,
01/03/2006 09:00,0.2,(vau),0.8,,,,,,0,(vau),0.4,,0,(vau),2.4,,0,(vau),0.7,,,,,,,,,,
02/03/2006 09:00,0.3,(vau),0.9,,,,,,0.2,(vau),0.3,,0.1,(vau),0.8,,0.6,(vau),0.3,,,,,,,,,,
03/03/2006 09:00,15.8,(vau),1.8,,,,,,9.6,(vau),0.7,,2.1,(vau),2.4,,9.1,(vau),1.1,,,,,,,,,,
04/03/2006 09:00,33.3,(vau),3.9,,,,,,26.8,(vau),1.8,,19.6,(vau),5.2,,30,(vau),2.7,,,,,,,,,,
05/03/2006 09:00,14.9,(vau),4.5,,,,,,12.8,(vau),1,,11.1,(vau),3.4,,7.5,(vau),1.3,,,,,,,,,,
06/03/2006 09:00,0.3,(vau),0.9,,,,,,0,(vau),0.4,,0.1,(vau),0.8,,0.1,(vau),0.3,,,,,,,,,,
07/03/2006 09:00,0.5,(vau),0.8,,,,,,1.4,(vau),0.1,,0.1,(vau),0.9,,2.7,(vau),0.8,,,,,,,,,,
08/03/2006 09:00,0,(vau),0.8,,,,,,0.2,(vau),0.1,,0.3,(vau),0.6,,0.5,(vau),0.2,,,,,,,,,,
09/03/2006 09:00,1.4,(vau),1.5,,,,,,3,(vau),0.2,,0,(vau),1.4,,7.4,(vau),1,,,,,,,,,,
10/03/2006 09:00,2.2,(vau),1.3,,,,,,5.2,(vau),0.5,,0.3,(vau),1.1,,3.4,(vau),0.6,,,,,,,,,,
11/03/2006 09:00,0.3,(vau),1.6,,,,,,3.1,(vau),0.6,,0,(vau),1.1,,2.5,(vau),1.1,,,,,,,,,,
12/03/2006 09:00,0.1,(vau),1,,,,,,0.5,(vau),0.3,,0.1,(vau),1,,0.2,(vau),0.3,,,,,,,,,,
13/03/2006 09:00,0.1,(vau),0.7,,,,,,0,(vau),0.2,,0,(vau),1.4,,0,(vau),0.5,,,,,,,,,,
14/03/2006 09:00,0.1,(vau),0.5,,,,,,0,(vau),0.3,,0,(vau),1.4,,0.1,(vau),0.4,,,,,,,,,,
15/03/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.1,,0,(vau),0.7,,0,(vau),0.4,,,,,,,,,,
16/03/2006 09:00,0.1,(vau),0.7,,,,,,0,(vau),0.4,,0.3,(vau),1,,0,(vau),0.3,,,,,,,,,,
17/03/2006 09:00,2.6,(vau),1,,,,,,2.6,(vau),0.2,,1.2,(vau),1.8,,6.7,(vau),0.6,,,,,,,,,,
18/03/2006 09:00,14,(vau),1.9,,,,,,5.1,(vau),0.1,,11,(vau),2,,25,(vau),0.7,,,,,,,,,,
19/03/2006 09:00,13.8,(vau),1.5,,,,,,1.1,(vau),0.3,,11.8,(vau),1.9,,18,(vau),1.3,,,,,,,,,,
20/03/2006 09:00,9,(vau),2.2,,,,,,2.2,(vau),0.8,,3.6,(vau),2.2,,17.5,(vau),2.3,,,,,,,,,,
21/03/2006 09:00,2.7,(vau),1.5,,,,,,1.5,(vau),0.8,,5.1,(vau),2.1,,10.1,(vau),1.4,,,,,,,,,,
22/03/2006 09:00,3.8,(vau),1.2,,,,,,0.6,(vau),0.2,,1,(vau),1.7,,7.9,(vau),0.3,,,,,,,,,,
23/03/2006 09:00,29,(vau),2,,,,,,0.8,(vau),0.7,,6.7,(vau),3,,8.7,(vau),2.3,,,,,,,,,,
24/03/2006 09:00,66.2,(vau),4.5,,,,,,1.1,(vau),2.1,,28.7,(vau),5.4,,49.6,(vau),3.3,,,,,,,,,,
25/03/2006 09:00,6.8,(vau),2.2,,,,,,5.6,(vau),1.1,,1.3,(vau),3.2,,3.4,(vau),1.8,,,,,,,,,,
26/03/2006 09:00,0.2,(vau),1.6,,,,,,3.6,(vau),0.7,,0,(vau),3,,3,(vau),2.7,,,,,,,,,,
27/03/2006 09:00,10.5,(vau),2.9,,,,,,3,(vau),1.4,,1.5,(vau),4.1,,8.8,(vau),2.2,,,,,,,,,,
28/03/2006 09:00,1,(vau),2.4,,,,,,3.3,(vau),0.4,,1.1,(vau),2.2,,1.3,(vau),0.8,,,,,,,,,,
29/03/2006 09:00,2.2,(vau),1.6,,,,,,1.7,(vau),0.5,,0.1,(vau),2.7,,8.7,(vau),2.2,,,,,,,,,,
30/03/2006 09:00,20.6,(vau),1.5,,,,,,3.9,(vau),0.9,,2.5,(vau),2.6,,28.9,(vau),3.1,,,,,,,,,,
31/03/2006 09:00,1.9,(vau),1.9,,,,,,6,(vau),0.5,,0.1,(vau),1.6,,5.8,(vau),2.3,,,,,,,,,,
01/04/2006 09:00,0.1,(vau),1.3,,,,,,3.3,(vau),0.6,,0,(vau),1.4,,1,(vau),1.5,,,,,,,,,,
02/04/2006 09:00,1.6,(vau),1.2,,,,,,2.7,(vau),0.6,,0.1,(vau),1.1,,1.5,(vau),1.5,,,,,,,,,,
03/04/2006 09:00,0,(vau),0.8,,,,,,2.5,(vau),0.2,,0.1,(vau),1.1,,0.1,(vau),0.4,,,,,,,,,,
04/04/2006 09:00,0,(vau),1.4,,,,,,2.8,(vau),1.6,,0,(vau),2,,0,(vau),1.6,,,,,,,,,,
05/04/2006 09:00,4.2,(vau),2.3,,,,,,3.8,(vau),1.2,,2.3,(vau),2,,3.4,(vau),2.3,,,,,,,,,,
06/04/2006 09:00,15.2,(vau),1.3,,,,,,7.6,(vau),0.2,,8.6,(vau),1.6,,44.6,(vau),1,,,,,,,,,,
07/04/2006 09:00,3.9,(vau),0.6,,,,,,6,(vau),0.1,,9.8,(vau),1.4,,26.3,(vau),0.5,,,,,,,,,,
08/04/2006 09:00,0.1,(vau),0.7,,,,,,4.4,(vau),0.2,,0.2,(vau),1.1,,0.1,(vau),0.6,,,,,,,,,,
09/04/2006 09:00,0.1,(vau),0.7,,,,,,1.3,(vau),0.1,,0,(vau),0.8,,0.1,(vau),0.4,,,,,,,,,,
10/04/2006 09:00,9.1,(vau),1.1,,,,,,1.4,(vau),0.5,,17.2,(vau),1.3,,0,(vau),0.7,,,,,,,,,,
11/04/2006 09:00,0,(vau),1.5,,,,,,0.7,(vau),1.5,,0,(vau),2.4,,0,(vau),1.2,,,,,,,,,,
12/04/2006 09:00,0,(vau),0.8,,,,,,0.5,(vau),0.3,,0,(vau),1.4,,0,(vau),0.5,,,,,,,,,,
13/04/2006 09:00,0,(vau),1,,,,,,0.4,(vau),0.3,,0,(vau),1.3,,0,(vau),0.8,,,,,,,,,,
14/04/2006 09:00,0,(vau),0.7,,,,,,0.6,(vau),0.5,,0,(vau),1.4,,0,(vau),1,,,,,,,,,,
15/04/2006 09:00,14.6,(vau),1.7,,,,,,0.9,(vau),0.7,,9.8,(vau),2,,18.4,(vau),1.6,,,,,,,,,,
16/04/2006 09:00,9.7,(vau),1.1,,,,,,1,(vau),0.3,,0.7,(vau),1.9,,8.7,(vau),0.7,,,,,,,,,,
17/04/2006 09:00,1.2,(vau),1.8,,,,,,0.6,(vau),0.4,,0.1,(vau),1,,1.3,(vau),0.5,,,,,,,,,,
18/04/2006 09:00,0,(vau),1.8,,,,,,0.5,(vau),0.2,,0,(vau),1,,0,(vau),0.2,,,,,,,,,,
19/04/2006 09:00,0.1,(vau),0.7,,,,,,0.4,(vau),0.4,,0,(vau),1,,0,(vau),0.7,,,,,,,,,,
20/04/2006 09:00,0.1,(vau),1.1,,,,,,0.4,(vau),0.2,,0,(vau),1.1,,0,(vau),0.8,,,,,,,,,,
21/04/2006 09:00,13.6,(vau),2.1,,,,,,0.5,(vau),0.9,,4.5,(vau),2.7,,24.9,(vau),1.7,,,,,,,,,,
22/04/2006 09:00,13.5,(vau),2.4,,,,,,2.2,(vau),1.5,,0.6,(vau),2.4,,44,(vau),1.8,,,,,,,,,,
23/04/2006 09:00,0,(vau),1.5,,,,,,4.7,(vau),1,,0,(vau),1.5,,0,(vau),0.5,,,,,,,,,,
24/04/2006 09:00,0,(vau),1.1,,,,,,4.7,(vau),0.3,,0,(vau),1.2,,0,(vau),0.5,,,,,,,,,,
25/04/2006 09:00,0,(vau),0.9,,,,,,2.8,(vau),0.3,,0,(vau),1.1,,0,(vau),0.4,,,,,,,,,,
26/04/2006 09:00,0,(vau),0.8,,,,,,1.2,(vau),0.4,,0,(vau),1.1,,0,(vau),0.3,,,,,,,,,,
27/04/2006 09:00,0,(vau),0.7,,,,,,0.5,(vau),0.4,,0,(vau),0.7,,0,(vau),0.3,,,,,,,,,,
28/04/2006 09:00,0,(vau),1.8,,,,,,0.2,(vau),0.5,,0,(vau),1.4,,0,(vau),0.6,,,,,,,,,,
29/04/2006 09:00,0,(vau),1.2,,,,,,0.1,(vau),0.7,,0,(vau),1.6,,0,(vau),1.2,,,,,,,,,,
30/04/2006 09:00,0,(vau),0.8,,,,,,0.1,(vau),0.6,,0,(vau),1.7,,0,(vau),0.7,,,,,,,,,,
01/05/2006 09:00,0.1,(vau),0.6,,,,,,0,(vau),0.4,,0,(vau),0.8,,0,(vau),0.7,,,,,,,,,,
02/05/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.4,,0,(vau),1,,0,(vau),0.9,,,,,,,,,,
03/05/2006 09:00,0.4,(vau),0.9,,,,,,0,(vau),0.4,,0.2,(vau),1,,0,(vau),0.9,,,,,,,,,,
04/05/2006 09:00,0,(vau),1.1,,,,,,0.1,(vau),0.5,,0.6,(vau),1.7,,0,(vau),0.7,,,,,,,,,,
05/05/2006 09:00,0.1,(vau),1,,,,,,0,(vau),0.4,,0,(vau),0.7,,0.2,(vau),0.8,,,,,,,,,,
06/05/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),0.5,,0,(vau),0.7,,0.1,(vau),0.5,,,,,,,,,,
07/05/2006 09:00,0.1,(vau),0.4,,,,,,0,(vau),0.6,,0,(vau),0.6,,0,(vau),0.8,,,,,,,,,,
08/05/2006 09:00,0.2,(vau),1,,,,,,0,(vau),0.4,,0,(vau),0.7,,1.3,(vau),0.7,,,,,,,,,,
09/05/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.3,,0,(vau),0.6,,0,(vau),0.6,,,,,,,,,,
10/05/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.2,,0,(vau),0.8,,0,(vau),0.7,,,,,,,,,,
11/05/2006 09:00,0,(vau),0.7,,,,,,0,(vau),0.4,,0,(vau),0.7,,0,(vau),0.6,,,,,,,,,,
12/05/2006 09:00,0.1,(vau),0.7,,,,,,0,(vau),0.5,,0.1,(vau),1.1,,0,(vau),0.9,,,,,,,,,,
13/05/2006 09:00,0.1,(vau),0.9,,,,,,0,(vau),0.5,,0.2,(vau),1,,0.1,(vau),0.7,,,,,,,,,,
14/05/2006 09:00,0,(vau),0.5,,,,,,0,(vau),0.3,,0,(vau),0.5,,0,(vau),0.7,,,,,,,,,,
15/05/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.4,,0,(vau),1.2,,0,(vau),0.6,,,,,,,,,,
16/05/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),0.4,,0,(vau),0.9,,0,(vau),0.6,,,,,,,,,,
17/05/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.3,,0,(vau),0.6,,0,(vau),0.5,,,,,,,,,,
18/05/2006 09:00,0.2,(vau),1.4,,,,,,0,(vau),0.6,,0,(vau),1.1,,0.7,(vau),0.6,,,,,,,,,,
19/05/2006 09:00,0.1,(vau),0.9,,,,,,0,(vau),0.7,,0,(vau),0.9,,0.1,(vau),0.8,,,,,,,,,,
20/05/2006 09:00,0.1,(vau),1.8,,,,,,0.5,(vau),0.5,,0,(vau),1,,3.4,(vau),0.9,,,,,,,,,,
21/05/2006 09:00,0,(vau),1.7,,,,,,0.4,(vau),0.5,,0,(vau),1.3,,1.9,(vau),1.3,,,,,,,,,,
22/05/2006 09:00,8.2,(vau),2.6,,,,,,12.9,(vau),0.5,,0.6,(vau),2.4,,13,(vau),1.4,,,,,,,,,,
23/05/2006 09:00,1.6,(vau),0.9,,,,,,0,(vau),0.3,,0.3,(vau),0.9,,0.6,(vau),0.9,,,,,,,,,,
24/05/2006 09:00,0,(vau),1,,,,,,0,(vau),0.3,,0,(vau),0.8,,0.1,(vau),0.5,,,,,,,,,,
25/05/2006 09:00,0,(vau),0.9,,,,,,0,(vau),0.4,,0,(vau),0.8,,0,(vau),0.7,,,,,,,,,,
26/05/2006 09:00,0,(vau),1.3,,,,,,0,(vau),0.3,,0,(vau),1,,0,(vau),0.8,,,,,,,,,,
27/05/2006 09:00,0,(vau),1.2,,,,,,0,(vau),0.3,,0,(vau),1.4,,0,(vau),0.6,,,,,,,,,,
28/05/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.8,,0,(vau),0.9,,0,(vau),0.3,,,,,,,,,,
29/05/2006 09:00,4.7,(vau),0.7,,,,,,0,(vau),0.4,,1.9,(vau),0.9,,0,(vau),0.3,,,,,,,,,,
30/05/2006 09:00,0,(vau),1.4,,,,,,0,(vau),0.7,,0,(vau),1.4,,0,(vau),0.7,,,,,,,,,,
31/05/2006 09:00,0,(vau),1.1,,,,,,0,(vau),1.1,,0,(vau),2,,0,(vau),1,,,,,,,,,,
01/06/2006 09:00,0,(vau),1.5,,,,,,0,(vau),1.9,,0,(vau),2.1,,0,(vau),1.4,,,,,,,,,,
02/06/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.7,,0,(vau),1.3,,0,(vau),1.2,,,,,,,,,,
03/06/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.4,,0,(vau),1.2,,0,(vau),0.7,,,,,,,,,,
04/06/2006 09:00,0,(vau),0.8,,,,,,0,(vau),0.9,,0,(vau),1.5,,0,(vau),1.3,,,,,,,,,,
05/06/2006 09:00,0,(vau),0.6,,,,,,0,(vau),0.6,,0,(vau),1.1,,0,(vau),0.7,,,,,,,,,,
06/06/2006 09:00,0,(vau),0.5,,,,,,0,(vau),0.4,,0,(vau),1.2,,0,(vau),0.7,,,,,,,,,,
07/06/2006 09:00,0,(vau),0.7,,,,,,0,(vau),0.3,,0,(vau),1.1,,0,(vau),0.7,,,,,,,,,,
08/06/2006 09:00,0.1,(vau),1,,,,,,0,(vau),0.4,,0,(vau),1.3,,0,(vau),0.6,,,,,,,,,,
09/06/2006 09:00,0,(vau),1,,,,,,0,(vau),0.4,,0,(vau),1.5,,0,(vau),0.7,,,,,,,,,,
10/06/2006 09:00,0.1,(vau),0.8,,,,,,0,(vau),0.6,,3.5,(vau),1,,0.3,(vau),1.3,,,,,,,,,,
11/06/2006 09:00,0,(vau),0,,,,,,0,(vau),0.3,,0.1,(vau),0.7,,0,(vau),0.8,,,,,,,,,,
