SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MEIMOA (12O/04C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MIRA (28G/01C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (19H/02C),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE MONTARGIL (ANTIGA) (19H/03U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,BARRAGEM DE ODELOUCA (30G/04U),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
11/10/1985 09:00,,,,,,,,,68.5,(vco),0,(vco),22.7,(vau),,,57,(vco),0,(vco),22.5,(vau),,,,,,,,,,,,,,,,,,,
12/10/1985 09:00,,,,,,,,,59,(vco),0,(vco),23.3,(vau),,,64,(vco),0,(vco),23,(vau),,,,,,,,,,,,,,,,,,,
13/10/1985 09:00,,,,,,,,,68.5,(vco),0,(vco),22.8,(vau),,,62,(vco),0,(vco),22,(vau),,,,,,,,,,,,,,,,,,,
14/10/1985 09:00,,,,,,,,,77,(vco),0,(vco),23.6,(vau),,,61,(vco),0,(vco),21.5,(vau),,,,,,,,,,,,,,,,,,,
15/10/1985 09:00,,,,,,,,,76,(vco),0,(vco),20.2,(vau),,,62,(vco),0,(vco),20.5,(vau),,,,,,,,,,,,,,,,,,,
16/10/1985 09:00,,,,,,,,,76,(vco),0,(vco),22.1,(vau),,,74,(vco),0,(vco),19,(vau),,,,,,,,,,,,,,,,,,,
17/10/1985 09:00,,,,,,,,,72.5,(vco),0,(vco),21.1,(vau),,,69,(vco),0,(vco),19.5,(vau),,,,,,,,,,,,,,,,,,,
18/10/1985 09:00,,,,,,,,,85,(vco),0,(vco),21.1,(vau),,,80,(vco),0,(vco),18.25,(vau),,,,,,,,,,,,,,,,,,,
19/10/1985 09:00,,,,,,,,,95,(vco),0,(vco),20.3,(vau),,,84,(vco),0,(vco),18,(vau),,,,,,,,,,,,,,,,,,,
20/10/1985 09:00,,,,,,,,,89,(vco),0,(vco),21,(vau),,,78,(vco),0,(vco),18,(vau),,,,,,,,,,,,,,,,,,,
21/10/1985 09:00,,,,,,,,,80,(vco),0,(vco),20.5,(vau),,,78,(vco),0,(vco),18,(vau),,,,,,,,,,,,,,,,,,,
22/10/1985 09:00,,,,,,,,,76,(vco),0,(vco),20.4,(vau),,,68,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,,,,,,,
23/10/1985 09:00,,,,,,,,,95,(vco),0,(vco),19.8,(vau),,,69,(vco),0,(vco),17.5,(vau),,,,,,,,,,,,,,,,,,,
24/10/1985 09:00,,,,,,,,,84,(vco),0,(vco),19.7,(vau),,,69,(vco),0,(vco),18,(vau),,,,,,,,,,,,,,,,,,,
25/10/1985 09:00,,,,,,,,,73.5,(vco),0,(vco),19.3,(vau),,,65,(vco),0,(vco),17.25,(vau),,,,,,,,,,,,,,,,,,,
26/10/1985 09:00,,,,,,,,,100,(vco),0,(vco),16.9,(vau),,,65,(vco),0,(vco),17,(vau),,,,,,,,,,,,,,,,,,,
27/10/1985 09:00,,,,,,,,,100,(vco),0,(vco),16.4,(vau),,,65,(vco),0,(vco),14.75,(vau),,,,,,,,,,,,,,,,,,,
28/10/1985 09:00,,,,,,,,,67,(vco),0,(vco),16.7,(vau),,,59.5,(vco),0,(vco),15,(vau),,,,,,,,,,,,,,,,,,,
29/10/1985 09:00,,,,,,,,,58,(vco),0,(vco),17.7,(vau),,,52,(vco),0,(vco),16,(vau),,,,,,,,,,,,,,,,,,,
30/10/1985 09:00,,,,,,,,,84.5,(vco),0,(vco),18,(vau),,,77,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
31/10/1985 09:00,,,,,,,,,94,(vco),0.8,(vco),16.9,(vau),,,77,(vco),0,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
01/11/1985 09:00,,,,,,,,,83,(vco),0,(vco),16.5,(vau),,,82,(vco),0,(vco),13.75,(vau),,,,,,,,,,,,,,,,,,,
02/11/1985 09:00,,,,,,,,,86,(vco),1.8,(vco),17.4,(vau),,,80,(vco),9.2,(vco),15.25,(vau),,,,,,,,,,,,,,,,,,,
03/11/1985 09:00,,,,,,,,,85,(vco),0.4,(vco),17.5,(vau),,,69,(vco),15,(vco),13.75,(vau),,,,,,,,,,,,,,,,,,,
04/11/1985 09:00,,,,,,,,,90,(vco),0.6,(vco),18.5,(vau),,,78,(vco),26.8,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
05/11/1985 09:00,,,,,,,,,91,(vco),9.1,(vco),20.1,(vau),,,71.5,(vco),16.9,(vco),14.5,(vau),,,,,,,,,,,,,,,,,,,
06/11/1985 09:00,,,,,,,,,91,(vco),0.2,(vco),21.8,(vau),,,81,(vco),1.8,(vco),18,(vau),,,,,,,,,,,,,,,,,,,
07/11/1985 09:00,,,,,,,,,85,(vco),0,(vco),21.5,(vau),,,90,(vco),0,(vco),19,(vau),,,,,,,,,,,,,,,,,,,
08/11/1985 09:00,,,,,,,,,49.5,(vco),0,(vco),21.1,(vau),,,84,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,,,,,,,
09/11/1985 09:00,,,,,,,,,86,(vco),0,(vco),22.2,(vau),,,76,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,,,,,,,
10/11/1985 09:00,,,,,,,,,95,(vco),0.2,(vco),19.5,(vau),,,89,(vco),0.1,(vco),16,(vau),,,,,,,,,,,,,,,,,,,
11/11/1985 09:00,,,,,,,,,86,(vco),0,(vco),19.2,(vau),,,79,(vco),0.6,(vco),15.5,(vau),,,,,,,,,,,,,,,,,,,
12/11/1985 09:00,,,,,,,,,73.5,(vco),0.4,(vco),15.5,(vau),,,83,(vco),8,(vco),14,(vau),,,,,,,,,,,,,,,,,,,
13/11/1985 09:00,,,,,,,,,86,(vco),0,(vco),11.2,(vau),,,74.5,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
14/11/1985 09:00,,,,,,,,,80.5,(vco),0,(vco),11.4,(vau),,,63,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
15/11/1985 09:00,,,,,,,,,73,(vco),0,(vco),12.4,(vau),,,55,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
16/11/1985 09:00,,,,,,,,,85.5,(vco),0,(vco),11,(vau),,,37,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
17/11/1985 09:00,,,,,,,,,80,(vco),0,(vco),12.4,(vau),,,60,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
18/11/1985 09:00,,,,,,,,,85.5,(vco),0,(vco),11.9,(vau),,,78,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
19/11/1985 09:00,,,,,,,,,100,(vco),0,(vco),10.8,(vau),,,62,(vco),0,(vco),9.25,(vau),,,,,,,,,,,,,,,,,,,
20/11/1985 09:00,,,,,,,,,86,(vco),0.1,(vco),11.6,(vau),,,7,(vco),0,(vco),8.25,(vau),,,,,,,,,,,,,,,,,,,
21/11/1985 09:00,,,,,,,,,77.5,(vco),0,(vco),10.5,(vau),,,50,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
22/11/1985 09:00,,,,,,,,,93,(vco),0,(vco),11.5,(vau),,,70,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
23/11/1985 09:00,,,,,,,,,78.5,(vco),0,(vco),10.2,(vau),,,71,(vco),0,(vco),8.25,(vau),,,,,,,,,,,,,,,,,,,
24/11/1985 09:00,,,,,,,,,80.5,(vco),0,(vco),11.3,(vau),,,71,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
25/11/1985 09:00,,,,,,,,,94,(vco),9.3,(vco),13.2,(vau),,,60,(vco),1,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
26/11/1985 09:00,,,,,,,,,84,(vco),51.9,(vco),14.4,(vau),,,65,(vco),34,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
27/11/1985 09:00,,,,,,,,,88,(vco),1.5,(vco),13,(vau),,,74,(vco),11.2,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
28/11/1985 09:00,,,,,,,,,100,(vco),0.2,(vco),10.2,(vau),,,68,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
29/11/1985 09:00,,,,,,,,,76,(vco),0,(vco),11.4,(vau),,,72,(vco),0,(vco),7.75,(vau),,,,,,,,,,,,,,,,,,,
30/11/1985 09:00,,,,,,,,,84,(vco),0,(vco),15.3,(vau),,,87,(vco),1,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
01/12/1985 09:00,,,,,,,,,85,(vco),0,(vco),18.1,(vau),,,78,(vco),0,(vco),14,(vau),,,,,,,,,,,,,,,,,,,
02/12/1985 09:00,,,,,,,,,95,(vco),0,(vco),19,(vau),,,62,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,,,,,,,
03/12/1985 09:00,,,,,,,,,84,(vco),0,(vco),17.7,(vau),,,72.5,(vco),0,(vco),16.5,(vau),,,,,,,,,,,,,,,,,,,
04/12/1985 09:00,,,,,,,,,94,(vco),0,(vco),16.4,(vau),,,83,(vco),0,(vco),15,(vau),,,,,,,,,,,,,,,,,,,
05/12/1985 09:00,,,,,,,,,83,(vco),3.9,(vco),14.4,(vau),,,78,(vco),8.5,(vco),13.5,(vau),,,,,,,,,,,,,,,,,,,
06/12/1985 09:00,,,,,,,,,93,(vco),0.9,(vco),13.4,(vau),,,86,(vco),1,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
07/12/1985 09:00,,,,,,,,,82,(vco),0,(vco),12.1,(vau),,,81,(vco),0,(vco),10.75,(vau),,,,,,,,,,,,,,,,,,,
08/12/1985 09:00,,,,,,,,,93,(vco),10.1,(vco),12,(vau),,,79,(vco),7.5,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
09/12/1985 09:00,,,,,,,,,72,(vco),0.4,(vco),9.9,(vau),,,84,(vco),1.3,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
10/12/1985 09:00,,,,,,,,,80.5,(vco),0,(vco),11.1,(vau),,,77,(vco),1,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
11/12/1985 09:00,,,,,,,,,100,(vco),15.8,(vco),13,(vau),,,74,(vco),17.5,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
12/12/1985 09:00,,,,,,,,,100,(vco),0.3,(vco),9.9,(vau),,,70,(vco),0.2,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
13/12/1985 09:00,,,,,,,,,100,(vco),0.4,(vco),10.3,(vau),,,77.5,(vco),0,(vco),7.75,(vau),,,,,,,,,,,,,,,,,,,
14/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),10.9,(vau),,,78,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
15/12/1985 09:00,,,,,,,,,93,(vco),0,(vco),11,(vau),,,79,(vco),0,(vco),8.25,(vau),,,,,,,,,,,,,,,,,,,
16/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),11.8,(vau),,,77,(vco),0,(vco),8.75,(vau),,,,,,,,,,,,,,,,,,,
17/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),9.4,(vau),,,84,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
18/12/1985 09:00,,,,,,,,,93,(vco),0,(vco),10.6,(vau),,,85,(vco),0,(vco),8.75,(vau),,,,,,,,,,,,,,,,,,,
19/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),11.7,(vau),,,85,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
20/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),12.1,(vau),,,80,(vco),0,(vco),9.25,(vau),,,,,,,,,,,,,,,,,,,
21/12/1985 09:00,,,,,,,,,100,(vco),0,(vco),11.3,(vau),,,87,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
22/12/1985 09:00,,,,,,,,,94,(vco),6.5,(vco),10.8,(vau),,,87,(vco),10,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
23/12/1985 09:00,,,,,,,,,100,(vco),2.4,(vco),12.6,(vau),,,86,(vco),0.5,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
24/12/1985 09:00,,,,,,,,,94,(vco),0.2,(vco),13.4,(vau),,,86,(vco),5,(vco),10.25,(vau),,,,,,,,,,,,,,,,,,,
25/12/1985 09:00,,,,,,,,,94,(vco),7.1,(vco),14.5,(vau),,,87,(vco),17.5,(vco),10.75,(vau),,,,,,,,,,,,,,,,,,,
26/12/1985 09:00,,,,,,,,,93.5,(vco),0.8,(vco),12.7,(vau),,,86,(vco),0.8,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
27/12/1985 09:00,,,,,,,,,94,(vco),2,(vco),12.4,(vau),,,86,(vco),9.5,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
28/12/1985 09:00,,,,,,,,,100,(vco),15.5,(vco),11,(vau),,,79,(vco),7,(vco),8.75,(vau),,,,,,,,,,,,,,,,,,,
29/12/1985 09:00,,,,,,,,,100,(vco),7,(vco),10.4,(vau),,,79.5,(vco),0.2,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
30/12/1985 09:00,,,,,,,,,76,(vco),0,(vco),7.4,(vau),,,79,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
31/12/1985 09:00,,,,,,,,,100,(vco),0.3,(vco),9.1,(vau),,,72,(vco),0.3,(vco),6,(vau),,,,,,,,,,,,,,,,,,,
01/01/1986 09:00,,,,,,,,,89,(vco),4.9,(vco),13.5,(vau),,,66,(vco),5.3,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
02/01/1986 09:00,,,,,,,,,94,(vco),4.4,(vco),12.4,(vau),,,80,(vco),3.5,(vco),7.75,(vau),,,,,,,,,,,,,,,,,,,
03/01/1986 09:00,,,,,,,,,100,(vco),6,(vco),9.9,(vau),,,85,(vco),5,(vco),8.25,(vau),,,,,,,,,,,,,,,,,,,
04/01/1986 09:00,,,,,,,,,100,(vco),6.4,(vco),10.1,(vau),,,85,(vco),3.9,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
05/01/1986 09:00,,,,,,,,,94,(vco),0.6,(vco),10.3,(vau),,,78.5,(vco),3.3,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
06/01/1986 09:00,,,,,,,,,93,(vco),5.4,(vco),9.3,(vau),,,76.5,(vco),0,(vco),7.25,(vau),,,,,,,,,,,,,,,,,,,
07/01/1986 09:00,,,,,,,,,88,(vco),0,(vco),11.2,(vau),,,71,(vco),6,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
08/01/1986 09:00,,,,,,,,,100,(vco),12,(vco),11.7,(vau),,,79.5,(vco),14.3,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
09/01/1986 09:00,,,,,,,,,100,(vco),10.2,(vco),12.7,(vau),,,87,(vco),2.5,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
10/01/1986 09:00,,,,,,,,,100,(vco),0.4,(vco),10,(vau),,,59,(vco),0.2,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
11/01/1986 09:00,,,,,,,,,100,(vco),0,(vco),8.9,(vau),,,85,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
12/01/1986 09:00,,,,,,,,,87,(vco),0.2,(vco),10.2,(vau),,,69,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
13/01/1986 09:00,,,,,,,,,92,(vco),0,(vco),10,(vau),,,72,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
14/01/1986 09:00,,,,,,,,,100,(vco),0,(vco),9.7,(vau),,,83,(vco),0,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
15/01/1986 09:00,,,,,,,,,100,(vco),0.4,(vco),9.5,(vau),,,73.5,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
16/01/1986 09:00,,,,,,,,,93,(vco),0,(vco),9.8,(vau),,,78,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
17/01/1986 09:00,,,,,,,,,100,(vco),0,(vco),11.2,(vau),,,79,(vco),0,(vco),9.75,(vau),,,,,,,,,,,,,,,,,,,
18/01/1986 09:00,,,,,,,,,92,(vco),0,(vco),11.5,(vau),,,79,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
19/01/1986 09:00,,,,,,,,,93,(vco),0,(vco),10.6,(vau),,,72,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
20/01/1986 09:00,,,,,,,,,100,(vco),0,(vco),9,(vau),,,72,(vco),0,(vco),8.75,(vau),,,,,,,,,,,,,,,,,,,
21/01/1986 09:00,,,,,,,,,94,(vco),0.5,(vco),11.2,(vau),,,80,(vco),0.5,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
22/01/1986 09:00,,,,,,,,,93,(vco),2.6,(vco),10.3,(vau),,,83.5,(vco),0.3,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
23/01/1986 09:00,,,,,,,,,93,(vco),0.2,(vco),9.4,(vau),,,86,(vco),0.1,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
24/01/1986 09:00,,,,,,,,,100,(vco),0.4,(vco),12.3,(vau),,,86.5,(vco),0,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
25/01/1986 09:00,,,,,,,,,100,(vco),0.3,(vco),8.7,(vau),,,72,(vco),0,(vco),8.5,(vau),,,,,,,,,,,,,,,,,,,
26/01/1986 09:00,,,,,,,,,87,(vco),0,(vco),8.8,(vau),,,85,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
27/01/1986 09:00,,,,,,,,,91.5,(vco),0,(vco),8.8,(vau),,,65,(vco),0,(vco),7.5,(vau),,,,,,,,,,,,,,,,,,,
28/01/1986 09:00,,,,,,,,,78,(vco),0,(vco),8.1,(vau),,,71,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
29/01/1986 09:00,,,,,,,,,100,(vco),7.1,(vco),10,(vau),,,80,(vco),5.6,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
30/01/1986 09:00,,,,,,,,,100,(vco),10.5,(vco),10.5,(vau),,,72,(vco),8.4,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
31/01/1986 09:00,,,,,,,,,85,(vco),6.5,(vco),6.7,(vau),,,67,(vco),10.9,(vco),5.5,(vau),,,,,,,,,,,,,,,,,,,
01/02/1986 09:00,,,,,,,,,93,(vco),1.4,(vco),8.7,(vau),,,67,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
02/02/1986 09:00,,,,,,,,,100,(vco),0,(vco),8,(vau),,,84.5,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
03/02/1986 09:00,,,,,,,,,92.5,(vco),3,(vco),7.8,(vau),,,85,(vco),0.9,(vco),6.5,(vau),,,,,,,,,,,,,,,,,,,
04/02/1986 09:00,,,,,,,,,86,(vco),5.3,(vco),9.2,(vau),,,86,(vco),8.9,(vco),6.75,(vau),,,,,,,,,,,,,,,,,,,
05/02/1986 09:00,,,,,,,,,92,(vco),1.6,(vco),8.1,(vau),,,76,(vco),0,(vco),7,(vau),,,,,,,,,,,,,,,,,,,
06/02/1986 09:00,,,,,,,,,92,(vco),0.3,(vco),8.1,(vau),,,73,(vco),0,(vco),6.75,(vau),,,,,,,,,,,,,,,,,,,
07/02/1986 09:00,,,,,,,,,85,(vco),0,(vco),8.5,(vau),,,85,(vco),0,(vco),6.25,(vau),,,,,,,,,,,,,,,,,,,
08/02/1986 09:00,,,,,,,,,87.5,(vco),7.3,(vco),9.7,(vau),,,79,(vco),8.8,(vco),6.75,(vau),,,,,,,,,,,,,,,,,,,
09/02/1986 09:00,,,,,,,,,100,(vco),8.7,(vco),8.4,(vau),,,83,(vco),2.5,(vco),6,(vau),,,,,,,,,,,,,,,,,,,
10/02/1986 09:00,,,,,,,,,100,(vco),0,(vco),8.4,(vau),,,83,(vco),0,(vco),6.45,(vau),,,,,,,,,,,,,,,,,,,
11/02/1986 09:00,,,,,,,,,94,(vco),5.7,(vco),9.9,(vau),,,80,(vco),3.4,(vco),9.25,(vau),,,,,,,,,,,,,,,,,,,
12/02/1986 09:00,,,,,,,,,100,(vco),0.2,(vco),11.7,(vau),,,86,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
13/02/1986 09:00,,,,,,,,,100,(vco),12.5,(vco),11.5,(vau),,,81,(vco),12.3,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
14/02/1986 09:00,,,,,,,,,94,(vco),13.8,(vco),13.4,(vau),,,66,(vco),16.5,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
15/02/1986 09:00,,,,,,,,,88,(vco),1.3,(vco),12.8,(vau),,,78,(vco),3.2,(vco),13,(vau),,,,,,,,,,,,,,,,,,,
16/02/1986 09:00,,,,,,,,,89,(vco),5.1,(vco),14,(vau),,,78,(vco),8,(vco),12.75,(vau),,,,,,,,,,,,,,,,,,,
17/02/1986 09:00,,,,,,,,,93,(vco),7.3,(vco),10,(vau),,,71.5,(vco),14,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
18/02/1986 09:00,,,,,,,,,100,(vco),31.5,(vco),11,(vau),,,81,(vco),15.9,(vco),11.25,(vau),,,,,,,,,,,,,,,,,,,
19/02/1986 09:00,,,,,,,,,94,(vco),1.4,(vco),11.7,(vau),,,86,(vco),0.4,(vco),9.25,(vau),,,,,,,,,,,,,,,,,,,
20/02/1986 09:00,,,,,,,,,82,(vco),13.6,(vco),13,(vau),,,81.5,(vco),17.9,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
21/02/1986 09:00,,,,,,,,,94,(vco),10.4,(vco),13.7,(vau),,,76.5,(vco),17.9,(vco),10.75,(vau),,,,,,,,,,,,,,,,,,,
22/02/1986 09:00,,,,,,,,,94,(vco),1.5,(vco),15,(vau),,,88,(vco),4.2,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
23/02/1986 09:00,,,,,,,,,93,(vco),0,(vco),13.2,(vau),,,83,(vco),0,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
24/02/1986 09:00,,,,,,,,,83,(vco),0,(vco),12.6,(vau),,,89,(vco),7,(vco),14.5,(vau),,,,,,,,,,,,,,,,,,,
25/02/1986 09:00,,,,,,,,,88,(vco),0.6,(vco),12.4,(vau),,,87,(vco),0.9,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
26/02/1986 09:00,,,,,,,,,100,(vco),0,(vco),12.2,(vau),,,88,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
27/02/1986 09:00,,,,,,,,,100,(vco),0,(vco),12.4,(vau),,,87,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
28/02/1986 09:00,,,,,,,,,93.5,(vco),0,(vco),13.4,(vau),,,81,(vco),0,(vco),12.5,(vau),,,,,,,,,,,,,,,,,,,
01/03/1986 09:00,,,,,,,,,94,(vco),0,(vco),10.9,(vau),,,81,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
02/03/1986 09:00,,,,,,,,,81,(vco),3.1,(vco),11.7,(vau),,,73,(vco),2,(vco),9.5,(vau),,,,,,,,,,,,,,,,,,,
03/03/1986 09:00,,,,,,,,,93.5,(vco),21.2,(vco),12.5,(vau),,,74,(vco),7.9,(vco),9.25,(vau),,,,,,,,,,,,,,,,,,,
04/03/1986 09:00,,,,,,,,,81.5,(vco),1.4,(vco),12,(vau),,,81,(vco),1.9,(vco),10.75,(vau),,,,,,,,,,,,,,,,,,,
05/03/1986 09:00,,,,,,,,,93,(vco),0.2,(vco),12.7,(vau),,,75,(vco),0.4,(vco),12.25,(vau),,,,,,,,,,,,,,,,,,,
06/03/1986 09:00,,,,,,,,,94,(vco),0,(vco),12.4,(vau),,,77,(vco),0,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
07/03/1986 09:00,,,,,,,,,93,(vco),16.3,(vco),11.3,(vau),,,86,(vco),0.4,(vco),9.75,(vau),,,,,,,,,,,,,,,,,,,
08/03/1986 09:00,,,,,,,,,93,(vco),1.2,(vco),11.5,(vau),,,87,(vco),0,(vco),10,(vau),,,,,,,,,,,,,,,,,,,
09/03/1986 09:00,,,,,,,,,93,(vco),0,(vco),11.2,(vau),,,87,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
10/03/1986 09:00,,,,,,,,,87,(vco),0,(vco),10.9,(vau),,,81,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
11/03/1986 09:00,,,,,,,,,100,(vco),0,(vco),11.3,(vau),,,85,(vco),0,(vco),10.5,(vau),,,,,,,,,,,,,,,,,,,
12/03/1986 09:00,,,,,,,,,93,(vco),0,(vco),9.9,(vau),,,85,(vco),0,(vco),9,(vau),,,,,,,,,,,,,,,,,,,
13/03/1986 09:00,,,,,,,,,74,(vco),6,(vco),10.5,(vau),,,86,(vco),5.9,(vco),8,(vau),,,,,,,,,,,,,,,,,,,
14/03/1986 09:00,,,,,,,,,87,(vco),0,(vco),10.6,(vau),,,86,(vco),0.5,(vco),9.75,(vau),,,,,,,,,,,,,,,,,,,
15/03/1986 09:00,,,,,,,,,87,(vco),0,(vco),12.3,(vau),,,71,(vco),0,(vco),11,(vau),,,,,,,,,,,,,,,,,,,
16/03/1986 09:00,,,,,,,,,93,(vco),0,(vco),12.3,(vau),,,85,(vco),0,(vco),12.75,(vau),,,,,,,,,,,,,,,,,,,
17/03/1986 09:00,,,,,,,,,100,(vco),0,(vco),12.1,(vau),,,86,(vco),0,(vco),12.45,(vau),,,,,,,,,,,,,,,,,,,
18/03/1986 09:00,,,,,,,,,93.5,(vco),0,(vco),11.8,(vau),,,87,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,,,,,,,
19/03/1986 09:00,,,,,,,,,94,(vco),0,(vco),14,(vau),,,81,(vco),1,(vco),12,(vau),,,,,,,,,,,,,,,,,,,
20/03/1986 09:00,,,,,,,,,87,(vco),0,(vco),13.4,(vau),,,83,(vco),0,(vco),14,(vau),,,,,,,,,,,,,,,,,,,
