SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,PORTELA DO HOMEM (03I/01G),,PORTELA DO HOMEM (03I/01G),,PORTELA DO VADE (03G/03UG),,PORTELA DO VADE (03G/03UG),,PORTELINHA (01H/02G),,PORTELINHA (01H/02G),,PORTO CARRO (16D/02U),,PORTO CARRO (16D/02U),,PORTO CHÃO (02H/06U),,PORTO CHÃO (02H/06U),,PORTO DE MÓS (16E/03UG),,PORTO DE MÓS (16E/03UG),,POÇO DE BOLIQUEIME (31I/03U),,POÇO DE BOLIQUEIME (31I/03U),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
16/06/2015 09:00,,,,,,,1.3,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
17/06/2015 09:00,,,,,,,1.4,,0,(vau),2,,,,,,,,,,,,,,,,,,
18/06/2015 09:00,,,,,,,0.5,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
19/06/2015 09:00,,,,,,,0.9,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
20/06/2015 09:00,,,,,,,0.7,,0,(vau),1.8,,,,,,,,,,,,,,,,,,
21/06/2015 09:00,,,,,,,0.7,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
22/06/2015 09:00,,,,,,,0.5,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
23/06/2015 09:00,,,,,,,0.5,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
24/06/2015 09:00,,,,,,,0.4,,0,(vau),0.5,,,,,,,,,,,,,,,,,,
25/06/2015 09:00,,,,,,,0.4,,0,(vau),0.9,,,,,,,,,,,,,,,,,,
26/06/2015 09:00,,,,,,,0.7,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
27/06/2015 09:00,,,,,,,1,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
28/06/2015 09:00,,,,,,,0.9,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
29/06/2015 09:00,,,,,,,1,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
30/06/2015 09:00,,,,,,,0.7,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
01/07/2015 09:00,,,,,,,0.8,,0.1,(vau),1.8,,,,,,,,,,,,,,,,,,
02/07/2015 09:00,,,,,,,0.4,,2.8,(vau),0.8,,,,,,,,,,,,,,,,,,
03/07/2015 09:00,,,,,,,0.6,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
04/07/2015 09:00,,,,,,,0.5,,0,(vau),2,,,,,,,,,,,,,,,,,,
05/07/2015 09:00,,,,,,,1.2,,0,(vau),0.9,,,,,,,,,,,,,,,,,,
06/07/2015 09:00,,,,,,,1.4,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
07/07/2015 09:00,,,,,,,0.7,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
08/07/2015 09:00,,,,,,,1.9,,0,(vau),1.7,,,,,,,,,,,,,,,,,,
09/07/2015 09:00,,,,,,,2.3,,0,(vau),2.1,,,,,,,,,,,,,,,,,,
10/07/2015 09:00,,,,,,,0.7,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
11/07/2015 09:00,,,,,,,1.5,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
12/07/2015 09:00,,,,,,,1.2,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
13/07/2015 09:00,,,,,,,1.5,,0,(vau),1.8,,,,,,,,,,,,,,,,,,
14/07/2015 09:00,,,,,,,0.5,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
15/07/2015 09:00,,,,,,,0.6,,0,(vau),2,,,,,,,,,,,,,,,,,,
16/07/2015 09:00,,,,,,,0.9,,0.1,(vau),0.8,,,,,,,,,,,,,,,,,,
17/07/2015 09:00,,,,,,,0.7,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
18/07/2015 09:00,,,,,,,0.8,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
19/07/2015 09:00,,,,,,,0.3,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
20/07/2015 09:00,,,,,,,0.3,,0.2,(vau),0.7,,,,,,,,,,,,,,,,,,
21/07/2015 09:00,,,,,,,0.6,,0,(vau),1,,,,,,,,,,,,,,,,,,
22/07/2015 09:00,,,,,,,1.3,,0,(vau),1.8,,,,,,,,,,,,,,,,,,
23/07/2015 09:00,,,,,,,1.5,,0,(vau),1.5,,,,,,,,,,,,,,,,,,
24/07/2015 09:00,,,,,,,0.6,,3.4,(vau),0.8,,,,,,,,,,,,,,,,,,
25/07/2015 09:00,,,,,,,1.7,,0.2,(vau),1.8,,,,,,,,,,,,,,,,,,
26/07/2015 09:00,,,,,,,1.3,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
27/07/2015 09:00,,,,,,,0.6,,0.2,(vau),1.2,,,,,,,,,,,,,,,,,,
28/07/2015 09:00,,,,,,,1.9,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
29/07/2015 09:00,,,,,,,1,,3,(vau),1,,,,,,,,,,,,,,,,,,
30/07/2015 09:00,,,,,,,0.4,,3.1,(vau),0.8,,,,,,,,,,,,,,,,,,
31/07/2015 09:00,,,,,,,,,7,(vau),1.3,,,,,,,,,,,,,,,,,,
01/08/2015 09:00,,,,,,,,,2.5,(vau),1.8,,,,,,,,,,,,,,,,,,
02/08/2015 09:00,,,,,,,0.3,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
03/08/2015 09:00,,,,,,,0.3,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
04/08/2015 09:00,,,,,,,0.7,,0.3,(vau),1.2,,,,,,,,,,,,,,,,,,
05/08/2015 09:00,,,,,,,0.3,,0,(vau),1,,,,,,,,,,,,,,,,,,
06/08/2015 09:00,,,,,,,0.2,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
07/08/2015 09:00,,,,,,,0.9,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
08/08/2015 09:00,,,,,,,3.3,,0,(vau),3.7,,,,,,,,,,,,,,,,,,
09/08/2015 09:00,,,,,,,2.7,,0,(vau),3.1,,,,,,,,,,,,,,,,,,
10/08/2015 09:00,,,,,,,0.5,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
11/08/2015 09:00,,,,,,,0.4,,0,(vau),0.8,,,,,,,,,,,,,,,,,,
12/08/2015 09:00,,,,,,,0.5,,0,(vau),0.9,,,,,,,,,,,,,,,,,,
13/08/2015 09:00,,,,,,,0.4,,28.4,(vau),1.9,,,,,,,,,,,,,,,,,,
14/08/2015 09:00,,,,,,,0.6,,8.2,(vau),1.8,,,,,,,,,,,,,,,,,,
15/08/2015 09:00,,,,,,,0.3,,0.1,(vau),0.6,,,,,,,,,,,,,,,,,,
16/08/2015 09:00,,,,,,,0.2,,0.6,(vau),0.8,,,,,,,,,,,,,,,,,,
17/08/2015 09:00,,,,,,,,,4.3,(vau),0.6,,,,,,,,,,,,,,,,,,
18/08/2015 09:00,,,,,,,,,0.7,(vau),2.2,,,,,,,,,,,,,,,,,,
19/08/2015 09:00,,,,,,,2.2,,0.5,(vau),1.8,,,,,,,,,,,,,,,,,,
20/08/2015 09:00,,,,,,,1.2,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
21/08/2015 09:00,,,,,,,0.3,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
22/08/2015 09:00,,,,,,,0.7,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
23/08/2015 09:00,,,,,,,0.3,,5.3,(vau),1.2,,,,,,,,,,,,,,,,,,
24/08/2015 09:00,,,,,,,0.7,,15.2,(vau),2.7,,,,,,,,,,,,,,,,,,
25/08/2015 09:00,,,,,,,,,0.2,(vau),1.1,,,,,,,,,,,,,,,,,,
26/08/2015 09:00,,,,,,,,,0.3,(vau),1.5,,,,,,,,,,,,,,,,,,
27/08/2015 09:00,,,,,,,,,4.6,(vau),3.3,,,,,,,,,,,,,,,,,,
28/08/2015 09:00,,,,,,,,,1.2,(vau),3,,,,,,,,,,,,,,,,,,
29/08/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,,,,,,,,,,,,,
30/08/2015 09:00,,,,,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
31/08/2015 09:00,,,,,,,,,0,(vau),2.3,,,,,,,,,,,,,,,,,,
01/09/2015 09:00,,,,,,,0.9,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
02/09/2015 09:00,,,,,,,0.8,,0.2,(vau),2,,,,,,,,,,,,,,,,,,
03/09/2015 09:00,,,,,,,1.3,,0,(vau),2.6,,,,,,,,,,,,,,,,,,
04/09/2015 09:00,,,,,,,2.3,,0.1,(vau),2.5,,,,,,,,,,,,,,,,,,
05/09/2015 09:00,,,,,,,1.5,,0,(vau),2.1,,,,,,,,,,,,,,,,,,
06/09/2015 09:00,,,,,,,1.2,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
07/09/2015 09:00,,,,,,,0.8,,0.6,(vau),1.2,,,,,,,,,,,,,,,,,,
08/09/2015 09:00,,,,,,,0.7,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
09/09/2015 09:00,,,,,,,0.3,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
10/09/2015 09:00,,,,,,,0.2,,2,(vau),0.7,,,,,,,,,,,,,,,,,,
11/09/2015 09:00,,,,,,,,,0.1,(vau),1,,,,,,,,,,,,,,,,,,
12/09/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,,,,,,,,,,,,,
13/09/2015 09:00,,,,,,,0.7,,2.2,(vau),1.8,,,,,,,,,,,,,,,,,,
14/09/2015 09:00,,,,,,,,,17.5,(vau),1.4,,,,,,,,,,,,,,,,,,
15/09/2015 09:00,,,,,,,,,2.7,(vau),2.7,,,,,,,,,,,,,,,,,,
16/09/2015 09:00,,,,,,,,,74.4,(vau),3,,,,,,,,,,,,,,,,,,
17/09/2015 09:00,,,,,,,,,23.8,(vau),1.1,,,,,,,,,,,,,,,,,,
18/09/2015 09:00,,,,,,,,,0.3,(vau),1,,,,,,,,,,,,,,,,,,
19/09/2015 09:00,,,,,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
20/09/2015 09:00,,,,,,,0.8,,0,(vau),1,,,,,,,,,,,,,,,,,,
21/09/2015 09:00,,,,,,,0.4,,0,(vau),0.4,,,,,,,,,,,,,,,,,,
22/09/2015 09:00,,,,,,,1,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
23/09/2015 09:00,,,,,,,2.5,,0,(vau),3.1,,,,,,,,,,,,,,,,,,
24/09/2015 09:00,,,,,,,1.5,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
25/09/2015 09:00,,,,,,,0.7,,0,(vau),0.9,,,,,,,,,,,,,,,,,,
26/09/2015 09:00,,,,,,,0.4,,0,(vau),0.5,,,,,,,,,,,,,,,,,,
27/09/2015 09:00,,,,,,,0.7,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
28/09/2015 09:00,,,,,,,0.5,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
29/09/2015 09:00,,,,,,,0.7,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
30/09/2015 09:00,,,,,,,0.4,,0,(vau),1,,,,,,,,,,,,,,,,,,
01/10/2015 09:00,,,,,,,0.6,,0.2,(vau),1.6,,,,,,,,,,,,,,,,,,
02/10/2015 09:00,,,,,,,0.4,,0,(vau),0.4,,,,,,,,,,,,,,,,,,
03/10/2015 09:00,,,,,,,0.4,,0,(vau),0.8,,,,,,,,,,,,,,,,,,
04/10/2015 09:00,,,,,,,0.7,,23.7,(vau),3.4,,,,,,,,,,,,,,,,,,
05/10/2015 09:00,,,,,,,,,87.1,(vau),4.7,,,,,,,,,,,,,,,,,,
06/10/2015 09:00,,,,,,,,,51.1,(vau),3,,,,,,,,,,,,,,,,,,
07/10/2015 09:00,,,,,,,,,6.1,(vau),0.5,,,,,,,,,,,,,,,,,,
08/10/2015 09:00,,,,,,,,,0.1,(vau),1.6,,,,,,,,,,,,,,,,,,
09/10/2015 09:00,,,,,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
10/10/2015 09:00,,,,,,,,,0.2,(vau),3.6,,,,,,,,,,,,,,,,,,
11/10/2015 09:00,,,,,,,,,7.8,(vau),3.5,,,,,,,,,,,,,,,,,,
12/10/2015 09:00,,,,,,,,,7.8,(vau),1.8,,,,,,,,,,,,,,,,,,
13/10/2015 09:00,,,,,,,,,0.1,(vau),1.9,,,,,,,,,,,,,,,,,,
14/10/2015 09:00,,,,,,,,,0,(vau),1.7,,,,,,,,,,,,,,,,,,
15/10/2015 09:00,,,,,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
16/10/2015 09:00,,,,,,,0.6,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
17/10/2015 09:00,,,,,,,0.4,,0,(vau),2.7,,,,,,,,,,,,,,,,,,
18/10/2015 09:00,,,,,,,1.1,,6.3,(vau),4.7,,,,,,,,,,,,,,,,,,
19/10/2015 09:00,,,,,,,,,9.5,(vau),2,,,,,,,,,,,,,,,,,,
20/10/2015 09:00,,,,,,,,,0.4,(vau),2.3,,,,,,,,,,,,,,,,,,
21/10/2015 09:00,,,,,,,,,0,(vau),2,,,,,,,,,,,,,,,,,,
22/10/2015 09:00,,,,,,,0.9,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
23/10/2015 09:00,,,,,,,0.6,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
24/10/2015 09:00,,,,,,,0.4,,0.9,(vau),1.9,,,,,,,,,,,,,,,,,,
25/10/2015 09:00,,,,,,,,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
26/10/2015 09:00,,,,,,,,,8.3,(vau),2.8,,,,,,,,,,,,,,,,,,
27/10/2015 09:00,,,,,,,,,16.1,(vau),1.4,,,,,,,,,,,,,,,,,,
28/10/2015 09:00,,,,,,,,,25.7,(vau),1.7,,,,,,,,,,,,,,,,,,
29/10/2015 09:00,,,,,,,,,10.7,(vau),3.1,,,,,,,,,,,,,,,,,,
30/10/2015 09:00,,,,,,,,,5.6,(vau),5.6,,,,,,,,,,,,,,,,,,
31/10/2015 09:00,,,,,,,,,2.1,(vau),5.5,,,,,,,,,,,,,,,,,,
01/11/2015 09:00,,,,,,,,,0,(vau),2.4,,,,,,,,,,,,,,,,,,
02/11/2015 09:00,,,,,,,,,0.2,(vau),3.7,,,,,,,,,,,,,,,,,,
03/11/2015 09:00,,,,,,,,,16.5,(vau),1.2,,,,,,,,,,,,,,,,,,
04/11/2015 09:00,,,,,,,,,2.6,(vau),3.7,,,,,,,,,,,,,,,,,,
05/11/2015 09:00,,,,,,,,,7.1,(vau),4.1,,,,,,,,,,,,,,,,,,
06/11/2015 09:00,,,,,,,,,7.7,(vau),3.3,,,,,,,,,,,,,,,,,,
07/11/2015 09:00,,,,,,,,,0,(vau),2.2,,,,,,,,,,,,,,,,,,
08/11/2015 09:00,,,,,,,,,0,(vau),2.5,,,,,,,,,,,,,,,,,,
09/11/2015 09:00,,,,,,,,,0.1,(vau),1.6,,,,,,,,,,,,,,,,,,
10/11/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
11/11/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,,,,,,,,,,,,,
12/11/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,,,,,,,,,,,,,
13/11/2015 09:00,,,,,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
14/11/2015 09:00,,,,,,,,,0,(vau),1,,,,,,,,,,,,,,,,,,
15/11/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,,,,,,,,,,,,,
16/11/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
17/11/2015 09:00,,,,,,,,,0,(vau),0.2,,,,,,,,,,,,,,,,,,
18/11/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,,,,,,,,,,,,,
19/11/2015 09:00,,,,,,,,,0.2,(vau),0.4,,,,,,,,,,,,,,,,,,
20/11/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
21/11/2015 09:00,,,,,,,,,17.3,(vau),2.3,,,,,,,,,,,,,,,,,,
22/11/2015 09:00,,,,,,,,,2,(vau),3.4,,,,,,,,,,,,,,,,,,
23/11/2015 09:00,,,,,,,,,4.1,(vau),3.2,,,,,,,,,,,,,,,,,,
24/11/2015 09:00,,,,,,,,,0,(vau),2.6,,,,,,,,,,,,,,,,,,
25/11/2015 09:00,,,,,,,,,0.5,(vau),1.8,,,,,,,,,,,,,,,,,,
26/11/2015 09:00,,,,,,,,,0.2,(vau),3.3,,,,,,,,,,,,,,,,,,
27/11/2015 09:00,,,,,,,,,0,(vau),5.7,,,,,,,,,,,,,,,,,,
28/11/2015 09:00,,,,,,,,,0.2,(vau),3.4,,,,,,,,,,,,,,,,,,
29/11/2015 09:00,,,,,,,,,0.1,(vau),1.2,,,,,,,,,,,,,,,,,,
30/11/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
01/12/2015 09:00,,,,,,,0.7,,0,(vau),0.8,,,,,,,,,,,,,,,,,,
02/12/2015 09:00,,,,,,,,,1.1,(vau),1.8,,,,,,,,,,,,,,,,,,
03/12/2015 09:00,,,,,,,,,0.1,(vau),3.2,,,,,,,,,,,,,,,,,,
04/12/2015 09:00,,,,,,,,,7.1,(vau),2.7,,,,,,,,,,,,,,,,,,
05/12/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
06/12/2015 09:00,,,,,,,,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
07/12/2015 09:00,,,,,,,,,0,(vau),3.3,,,,,,,,,,,,,,,,,,
08/12/2015 09:00,,,,,,,,,5.7,(vau),4,,,,,,,,,,,,,,,,,,
09/12/2015 09:00,,,,,,,,,1.4,(vau),1,,,,,,,,,,,,,,,,,,
10/12/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,
11/12/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,,,,,,,,,,,,,
12/12/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
13/12/2015 09:00,,,,,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
14/12/2015 09:00,,,,,,,,,16.2,(vau),5,,,,,,,,,,,,,,,,,,
15/12/2015 09:00,,,,,,,,,13.5,(vau),5.1,,,,,,,,,,,,,,,,,,
16/12/2015 09:00,,,,,,,,,1,(vau),5.9,,,,,,,,,,,,,,,,,,
17/12/2015 09:00,,,,,,,,,0,(vau),3.6,,,,,,,,,,,,,,,,,,
18/12/2015 09:00,,,,,,,,,6.3,(vau),4.2,,,,,,,,,,,,,,,,,,
19/12/2015 09:00,,,,,,,,,0.2,(vau),5.6,,,,,,,,,,,,,,,,,,
20/12/2015 09:00,,,,,,,,,24.6,(vau),5.4,,,,,,,,,,,,,,,,,,
21/12/2015 09:00,,,,,,,,,1.3,(vau),1.4,,,,,,,,,,,,,,,,,,
22/12/2015 09:00,,,,,,,,,0,(vau),1.9,,,,,,,,,,,,,,,,,,
23/12/2015 09:00,,,,,,,,,14,(vau),2.1,,,,,,,,,,,,,,,,,,
24/12/2015 09:00,,,,,,,,,3.5,(vau),2.9,,,,,,,,,,,,,,,,,,
25/12/2015 09:00,,,,,,,,,2.2,(vau),3.3,,,,,,,,,,,,,,,,,,
26/12/2015 09:00,,,,,,,,,0.1,(vau),2.6,,,,,,,,,,,,,,,,,,
27/12/2015 09:00,,,,,,,,,0,(vau),2.9,,,,,,,,,,,,,,,,,,
28/12/2015 09:00,,,,,,,,,14.5,(vau),6,,,,,,,,,,,,,,,,,,
29/12/2015 09:00,,,,,,,,,25,(vau),3.1,,,,,,,,,,,,,,,,,,
30/12/2015 09:00,,,,,,,,,0.6,(vau),5.9,,,,,,,,,,,,,,,,,,
31/12/2015 09:00,,,,,,,,,26.8,(vau),2.3,,,,,,,,,,,,,,,,,,
01/01/2016 09:00,,,,,,,,,1.9,(vau),3.3,,,,,,,,,,,,,,,,,,
02/01/2016 09:00,,,,,,,,,21.8,(vau),2.1,,,,,,,,,,,,,,,,,,
03/01/2016 09:00,,,,,,,,,7,(vau),3.4,,,,,,,,,,,,,,,,,,
04/01/2016 09:00,,,,,,,,,78.5,(vau),1.9,,,,,,,,,,,,,,,,,,
05/01/2016 09:00,,,,,,,,,22.8,(vau),3.1,,,,,,,,,,,,,,,,,,
06/01/2016 09:00,,,,,,,,,13.7,(vau),1.9,,,,,,,,,,,,,,,,,,
07/01/2016 09:00,,,,,,,,,44,(vau),3.8,,,,,,,,,,,,,,,,,,
08/01/2016 09:00,,,,,,,,,49.6,(vau),3.7,,,,,,,,,,,,,,,,,,
09/01/2016 09:00,,,,,,,,,16.9,(vau),1.7,,,,,,,,,,,,,,,,,,
10/01/2016 09:00,,,,,,,,,48.9,(vau),3,,,,,,,,,,,,,,,,,,
11/01/2016 09:00,,,,,,,,,48,(vau),2.9,,,,,,,,,,,,,,,,,,
12/01/2016 09:00,,,,,,,,,16.6,(vau),1.4,,,,,,,,,,,,,,,,,,
13/01/2016 09:00,,,,,,,,,10.9,(vau),1.4,,,,,,,,,,,,,,,,,,
14/01/2016 09:00,,,,,,,,,23.8,(vau),4.8,,,,,,,,,,,,,,,,,,
15/01/2016 09:00,,,,,,,,,0.3,(vau),5,,,,,,,,,,,,,,,,,,
16/01/2016 09:00,,,,,,,,,0,(vau),2.6,,,,,,,,,,,,,,,,,,
17/01/2016 09:00,,,,,,,,,0.2,(vau),1.2,,,,,,,,,,,,,,,,,,
18/01/2016 09:00,,,,,,,,,13.3,(vau),2.4,,,,,,,,,,,,,,,,,,
19/01/2016 09:00,,,,,,,,,4.6,(vau),1.5,,,,,,,,,,,,,,,,,,
20/01/2016 09:00,,,,,,,,,0,(vau),2.5,,,,,,,,,,,,,,,,,,
21/01/2016 09:00,,,,,,,,,0.7,(vau),2.4,,,,,,,,,,,,,,,,,,
22/01/2016 09:00,,,,,,,,,1.5,(vau),2.4,,,,,,,,,,,,,,,,,,
23/01/2016 09:00,,,,,,,,,1.5,(vau),2,,,,,,,,,,,,,,,,,,
24/01/2016 09:00,,,,,,,,,0.3,(vau),2.5,,,,,,,,,,,,,,,,,,
25/01/2016 09:00,,,,,,,,,9.2,(vau),4.4,,,,,,,,,,,,,,,,,,
26/01/2016 09:00,,,,,,,,,5.3,(vau),0.5,,,,,,,,,,,,,,,,,,
27/01/2016 09:00,,,,,,,,,0.1,(vau),2.7,,,,,,,,,,,,,,,,,,
28/01/2016 09:00,,,,,,,,,11.1,(vau),2.7,,,,,,,,,,,,,,,,,,
29/01/2016 09:00,,,,,,,,,6.3,(vau),3.5,,,,,,,,,,,,,,,,,,
30/01/2016 09:00,,,,,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
31/01/2016 09:00,,,,,,,,,2.9,(vau),1.3,,,,,,,,,,,,,,,,,,
01/02/2016 09:00,,,,,,,,,1,(vau),0.9,,,,,,,,,,,,,,,,,,
02/02/2016 09:00,,,,,,,,,0,(vau),1.7,,,,,,,,,,,,,,,,,,
03/02/2016 09:00,,,,,,,,,0,(vau),2.9,,,,,,,,,,,,,,,,,,
04/02/2016 09:00,,,,,,,,,0.1,(vau),2.6,,,,,,,,,,,,,,,,,,
05/02/2016 09:00,,,,,,,,,0,(vau),1.1,,,,,,,,,,,,,,,,,,
06/02/2016 09:00,,,,,,,,,0,(vau),2.5,,,,,,,,,,,,,,,,,,
07/02/2016 09:00,,,,,,,,,32.6,(vau),4,,,,,,,,,,,,,,,,,,
08/02/2016 09:00,,,,,,,,,7.3,(vau),1.9,,,,,,,,,,,,,,,,,,
09/02/2016 09:00,,,,,,,,,8.7,(vau),3,,,,,,,,,,,,,,,,,,
10/02/2016 09:00,,,,,,,,,39,(vau),2.4,,,,,,,,,,,,,,,,,,
11/02/2016 09:00,,,,,,,,,65.1,(vau),1.9,,,,,,,,,,,,,,,,,,
12/02/2016 09:00,,,,,,,,,75.6,(vau),2,,,,,,,,,,,,,,,,,,
13/02/2016 09:00,,,,,,,,,151,(vau),2.2,,,,,,,,,,,,,,,,,,
14/02/2016 09:00,,,,,,,,,55,(vau),3.7,,,,,,,,,,,,,,,,,,
15/02/2016 09:00,,,,,,,,,11.8,(vau),3.2,,,,,,,,,,,,,,,,,,
16/02/2016 09:00,,,,,,,,,2.3,(vau),4.6,,,,,,,,,,,,,,,,,,
17/02/2016 09:00,,,,,,,,,2,(vau),1,,,,,,,,,,,,,,,,,,
18/02/2016 09:00,,,,,,,,,5.7,(vau),2.1,,,,,,,,,,,,,,,,,,
19/02/2016 09:00,,,,,,,,,3.1,(vau),2.1,,,,,,,,,,,,,,,,,,
20/02/2016 09:00,,,,,,,,,0.9,(vau),0.9,,,,,,,,,,,,,,,,,,
21/02/2016 09:00,,,,,,,,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
22/02/2016 09:00,,,,,,,,,0,(vau),0.6,,,,,,,,,,,,,,,,,,
23/02/2016 09:00,,,,,,,,,1.1,(vau),1,,,,,,,,,,,,,,,,,,
24/02/2016 09:00,,,,,,,,,1.8,(vau),2,,,,,,,,,,,,,,,,,,
25/02/2016 09:00,,,,,,,,,7.1,(vau),1.7,,,,,,,,,,,,,,,,,,
26/02/2016 09:00,,,,,,,,,9.5,(vau),1.2,,,,,,,,,,,,,,,,,,
27/02/2016 09:00,,,,,,,,,3.5,(vau),0.9,,,,,,,,,,,,,,,,,,
28/02/2016 09:00,,,,,,,,,0,(vau),0.8,,,,,,,,,,,,,,,,,,
29/02/2016 09:00,,,,,,,,,11.8,(vau),6.3,,,,,,,,,,,,,,,,,,
01/03/2016 09:00,,,,,,,,,0.9,(vau),2,,,,,,,,,,,,,,,,,,
02/03/2016 09:00,,,,,,,,,1.6,(vau),0.9,,,,,,,,,,,,,,,,,,
03/03/2016 09:00,,,,,,,,,1.8,(vau),2.4,,,,,,,,,,,,,,,,,,
04/03/2016 09:00,,,,,,,,,14.1,(vau),1.5,,,,,,,,,,,,,,,,,,
05/03/2016 09:00,,,,,,,,,12.8,(vau),3.1,,,,,,,,,,,,,,,,,,
06/03/2016 09:00,,,,,,,,,6.1,(vau),2.5,,,,,,,,,,,,,,,,,,
07/03/2016 09:00,,,,,,,,,8,(vau),3.3,,,,,,,,,,,,,,,,,,
08/03/2016 09:00,,,,,,,,,0.9,(vau),3.8,,,,,,,,,,,,,,,,,,
09/03/2016 09:00,,,,,,,,,12.1,(vau),1.6,,,,,,,,,,,,,,,,,,
10/03/2016 09:00,,,,,,,,,5.7,(vau),4.2,,,,,,,,,,,,,,,,,,
11/03/2016 09:00,,,,,,,,,0,(vau),5.1,,,,,,,,,,,,,,,,,,
12/03/2016 09:00,,,,,,,,,0,(vau),1.5,,,,,,,,,,,,,,,,,,
13/03/2016 09:00,,,,,,,,,0,(vau),1.4,,,,,,,,,,,,,,,,,,
14/03/2016 09:00,,,,,,,,,0,(vau),1.2,,,,,,,,,,,,,,,,,,
15/03/2016 09:00,,,,,,,,,0,(vau),1.6,,,,,,,,,,,,,,,,,,
16/03/2016 09:00,,,,,,,,,0,(vau),1.3,,,,,,,,,,,,,,,,,,
