SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,BOUÇÃ (PESSEGUEIRO DO VOUGA) (09G/03UG),,BOUÇÃ (PESSEGUEIRO DO VOUGA) (09G/03UG),,BOUÇÃ DOS HOMENS (02H/01UG),,BOUÇÃ DOS HOMENS (02H/01UG),,BRANCELHE (04I/02UG),,BRANCELHE (04I/02UG),,BRITELO (02H/07UG),,BRITELO (02H/07UG),,BROTAS (20I/02UG),,BROTAS (20I/02UG),,BRUFE (BARREIROS) (09K/03UG),,BRUFE (BARREIROS) (09K/03UG),,BUSTELO (SERRA DE PIAS) (07G/01G),,BUSTELO (SERRA DE PIAS) (07G/01G),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
27/10/2017 09:00,0,(vau),0.9,,0.2,(vau),1.2,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
28/10/2017 09:00,0,(vau),1.6,,0.2,(vau),2.9,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
29/10/2017 09:00,0,(vau),2.1,,0.2,(vau),3.1,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
30/10/2017 09:00,0,(vau),1.7,,0.1,(vau),2.4,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
31/10/2017 09:00,0,(vau),1.9,,0,(vau),0.6,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
01/11/2017 09:00,0,(vau),0.8,,0,(vau),0.8,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
02/11/2017 09:00,0,(vau),0.3,,0.1,(vau),2.4,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
03/11/2017 09:00,8.5,(vau),0.2,,0.2,(vau),1.9,,,,,,,,,,5.2,(vau),0.2,,,,,,,,,,
04/11/2017 09:00,11.7,(vau),0.5,,0.2,(vau),1.4,,,,,,,,,,19.5,(vau),0.7,,,,,,,,,,
05/11/2017 09:00,0,(vau),0.6,,0.3,(vau),3.7,,,,,,,,,,0.2,(vau),1,,,,,,,,,,
06/11/2017 09:00,0,(vau),1,,0.3,(vau),4.7,,,,,,,,,,0.1,(vau),0.8,,,,,,,,,,
07/11/2017 09:00,0,(vau),0.9,,0.2,(vau),0.9,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
08/11/2017 09:00,0,(vau),0.6,,0.1,(vau),4.7,,,,,,,,,,0.1,(vau),0.4,,,,,,,,,,
09/11/2017 09:00,0,(vau),1,,0.2,(vau),4.4,,,,,,,,,,0.1,(vau),0.6,,,,,,,,,,
10/11/2017 09:00,0,(vau),0.5,,0.2,(vau),6,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
11/11/2017 09:00,0,(vau),0.5,,0.1,(vau),3.2,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
12/11/2017 09:00,0.1,(vau),0.3,,0.2,(vau),2.3,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
13/11/2017 09:00,0.1,(vau),0.3,,0.2,(vau),3.4,,,,,,,,,,0.1,(vau),0.5,,,,,,,,,,
14/11/2017 09:00,0.1,(vau),1.7,,0.2,(vau),1.9,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
15/11/2017 09:00,0,(vau),1.4,,0.1,(vau),0.5,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
16/11/2017 09:00,0,(vau),0.6,,0.2,(vau),0.4,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
17/11/2017 09:00,0,(vau),0.4,,0.1,(vau),0.4,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
18/11/2017 09:00,0,(vau),0.7,,0.3,(vau),0.3,,,,,,,,,,0,(vau),0.1,,,,,,,,,,
19/11/2017 09:00,0,(vau),1.4,,0.6,(vau),0.3,,,,,,,,,,0,(vau),0.1,,,,,,,,,,
20/11/2017 09:00,0,(vau),1.1,,0.8,(vau),0.3,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
21/11/2017 09:00,0,(vau),1,,0.7,(vau),0.5,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
22/11/2017 09:00,0,(vau),0.7,,1,(vau),2.5,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
23/11/2017 09:00,9.7,(vau),0.8,,0.9,(vau),3.3,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
24/11/2017 09:00,11.4,(vau),0.6,,1.2,(vau),1.7,,,,,,,,,,7,(vau),1.1,,,,,,,,,,
25/11/2017 09:00,10.4,(vau),0.5,,32.6,(vau),2.6,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
26/11/2017 09:00,0.1,(vau),1.5,,0.8,(vau),0.8,,,,,,,,,,0.2,(vau),0.1,,,,,,,,,,
27/11/2017 09:00,0,(vau),2.1,,0.4,(vau),0.4,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
28/11/2017 09:00,2.4,(vau),0.6,,0.3,(vau),0.4,,,,,,,,,,1.7,(vau),0.1,,,,,,,,,,
29/11/2017 09:00,3.1,(vau),0.3,,0.3,(vau),3.7,,,,,,,,,,12.3,(vau),0.3,,,,,,,,,,
30/11/2017 09:00,0,(vau),1,,1.6,(vau),5.1,,,,,,,,,,0.3,(vau),0.4,,,,,,,,,,
01/12/2017 09:00,0,(vau),0.4,,4.2,(vau),3.1,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
02/12/2017 09:00,0,(vau),0.7,,0.8,(vau),4.1,,,,,,,,,,0.2,(vau),0.7,,,,,,,,,,
03/12/2017 09:00,0,(vau),0.8,,28,(vau),3.1,,,,,,,,,,0.1,(vau),0.1,,,,,,,,,,
04/12/2017 09:00,0,(vau),1.7,,27,(vau),0.4,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
05/12/2017 09:00,0,(vau),1.5,,7.3,(vau),0.3,,,,,,,,,,0.1,(vau),0.4,,,,,,,,,,
06/12/2017 09:00,0,(vau),1.2,,2.1,(vau),0.5,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
07/12/2017 09:00,0,(vau),0.6,,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.1,,,,,,,,,,
08/12/2017 09:00,0.6,(vau),0.4,,16.5,(vau),0.5,,,,,,,,,,0.1,(vau),0.1,,,,,,,,,,
09/12/2017 09:00,4.2,(vau),0.1,,3.9,(vau),0.9,,,,,,,,,,0.3,(vau),0,,,,,,,,,,
10/12/2017 09:00,2.7,(vau),0.6,,0.7,(vau),1.5,,,,,,,,,,0.1,(vau),0.4,,,,,,,,,,
11/12/2017 09:00,63.7,(vau),1.9,,55.9,(vau),2.1,,,,,,,,,,36,(vau),0.9,,,,,,,,,,
12/12/2017 09:00,5.4,(vau),0.6,,5,(vau),1.3,,,,,,,,,,0.5,(vau),1.1,,,,,,,,,,
13/12/2017 09:00,0.9,(vau),0.4,,0.8,(vau),0.3,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
14/12/2017 09:00,19.7,(vau),0.3,,20.8,(vau),0.9,,,,,,,,,,0.5,(vau),0.1,,,,,,,,,,
15/12/2017 09:00,18.3,(vau),0.5,,31.1,(vau),1.8,,,,,,,,,,4.3,(vau),0.3,,,,,,,,,,
16/12/2017 09:00,0,(vau),0.5,,0.5,(vau),2.2,,,,,,,,,,4.1,(vau),0.3,,,,,,,,,,
17/12/2017 09:00,0.1,(vau),0.7,,0.8,(vau),2.3,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
18/12/2017 09:00,0,(vau),1,,38.7,(vau),0.7,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
19/12/2017 09:00,0,(vau),0.4,,10.6,(vau),4.5,,,,,,,,,,0.2,(vau),0.2,,,,,,,,,,
20/12/2017 09:00,0,(vau),1,,2.3,(vau),0.4,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
21/12/2017 09:00,0,(vau),1.5,,0.7,(vau),0.5,,,,,,,,,,0.2,(vau),0.1,,,,,,,,,,
22/12/2017 09:00,0,(vau),1,,0.2,(vau),0.8,,,,,,,,,,0.2,(vau),0.1,,,,,,,,,,
23/12/2017 09:00,0,(vau),1.2,,0.1,(vau),2.7,,,,,,,,,,0.2,(vau),0.2,,,,,,,,,,
24/12/2017 09:00,0,(vau),1.7,,0,(vau),0.5,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
25/12/2017 09:00,1,(vau),0.8,,0,(vau),1.5,,,,,,,,,,1,(vau),0.4,,,,,,,,,,
26/12/2017 09:00,12,(vau),0.4,,0.1,(vau),2.2,,,,,,,,,,4.6,(vau),0.1,,,,,,,,,,
27/12/2017 09:00,42.4,(vau),1,,13.8,(vau),2.4,,,,,,,,,,7.4,(vau),1,,,,,,,,,,
28/12/2017 09:00,25.4,(vau),1,,21.8,(vau),1.5,,,,,,,,,,1.6,(vau),1.1,,,,,,,,,,
29/12/2017 09:00,22.3,(vau),0.9,,18.6,(vau),1.9,,,,,,,,,,3.1,(vau),0.5,,,,,,,,,,
30/12/2017 09:00,10.1,(vau),0.3,,5.6,(vau),1.1,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
31/12/2017 09:00,1,(vau),0.4,,9.8,(vau),3.6,,,,,,,,,,0,(vau),0.1,,,,,,,,,,
01/01/2018 09:00,6.7,(vau),0.5,,26.2,(vau),1.5,,,,,,,,,,1.5,(vau),0.5,,,,,,,,,,
02/01/2018 09:00,1.8,(vau),0.5,,22.7,(vau),1,,,,,,,,,,0.2,(vau),0.2,,,,,,,,,,
03/01/2018 09:00,29.6,(vau),0.4,,40.3,(vau),0.6,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
04/01/2018 09:00,6.8,(vau),0.2,,8.2,(vau),0.9,,,,,,,,,,0.4,(vau),0.2,,,,,,,,,,
05/01/2018 09:00,21.4,(vau),0.6,,42.1,(vau),1.9,,,,,,,,,,0.9,(vau),0.6,,,,,,,,,,
06/01/2018 09:00,2.8,(vau),0.4,,9.4,(vau),1.5,,,,,,,,,,13.4,(vau),0.2,,,,,,,,,,
07/01/2018 09:00,0,(vau),0.5,,1.9,(vau),4,,,,,,,,,,0.2,(vau),1,,,,,,,,,,
08/01/2018 09:00,0,(vau),0.9,,1.8,(vau),2.3,,,,,,,,,,0.2,(vau),0.7,,,,,,,,,,
09/01/2018 09:00,3.8,(vau),0.8,,4.5,(vau),1.9,,,,,,,,,,0.9,(vau),0.3,,,,,,,,,,
10/01/2018 09:00,12.7,(vau),0.4,,13.6,(vau),1.5,,,,,,,,,,5.2,(vau),0.6,,,,,,,,,,
11/01/2018 09:00,16.8,(vau),0.6,,27,(vau),2.2,,,,,,,,,,2.9,(vau),0.5,,,,,,,,,,
12/01/2018 09:00,0,(vau),0.7,,8.7,(vau),0.8,,,,,,,,,,0.2,(vau),0.5,,,,,,,,,,
13/01/2018 09:00,21.1,(vau),0.8,,18.6,(vau),2.7,,,,,,,,,,7.8,(vau),0.4,,,,,,,,,,
14/01/2018 09:00,8.5,(vau),0.3,,6.7,(vau),0.4,,,,,,,,,,0.7,(vau),0.6,,,,,,,,,,
15/01/2018 09:00,0.1,(vau),0.3,,4.2,(vau),0.5,,,,,,,,,,0.3,(vau),0.4,,,,,,,,,,
16/01/2018 09:00,3.7,(vau),0.3,,6.6,(vau),0.4,,,,,,,,,,0.2,(vau),0.1,,,,,,,,,,
17/01/2018 09:00,0.7,(vau),0.1,,3.1,(vau),1.7,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
18/01/2018 09:00,0,(vau),0.6,,0,(vau),1.8,,,,,,,,,,0.2,(vau),0.5,,,,,,,,,,
19/01/2018 09:00,0.2,(vau),0.4,,0.8,(vau),2.2,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
20/01/2018 09:00,0.3,(vau),0.3,,0,(vau),1.4,,,,,,,,,,0.3,(vau),0.3,,,,,,,,,,
21/01/2018 09:00,2.1,(vau),0.1,,2.4,(vau),0.7,,,,,,,,,,0.1,(vau),0.1,,,,,,,,,,
22/01/2018 09:00,0,(vau),0,,0.6,(vau),0.3,,,,,,,,,,0.1,(vau),0.7,,,,,,,,,,
23/01/2018 09:00,0.2,(vau),0.6,,0.3,(vau),0.5,,,,,,,,,,0.2,(vau),0.4,,,,,,,,,,
24/01/2018 09:00,0.1,(vau),0.9,,0,(vau),0.4,,,,,,,,,,0.2,(vau),0.2,,,,,,,,,,
25/01/2018 09:00,24,(vau),0.5,,19.5,(vau),2.4,,,,,,,,,,0.6,(vau),0.1,,,,,,,,,,
26/01/2018 09:00,5.8,(vau),0.5,,8.9,(vau),1.7,,,,,,,,,,2.7,(vau),0.8,,,,,,,,,,
27/01/2018 09:00,0,(vau),0.7,,4.1,(vau),2.5,,,,,,,,,,0.2,(vau),1.1,,,,,,,,,,
28/01/2018 09:00,0,(vau),0.9,,0,(vau),3.5,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
29/01/2018 09:00,0,(vau),1.6,,0.1,(vau),2.1,,,,,,,,,,0,(vau),1,,,,,,,,,,
30/01/2018 09:00,0,(vau),1.8,,0,(vau),1.1,,,,,,,,,,0,(vau),0.9,,,,,,,,,,
31/01/2018 09:00,0,(vau),0.9,,0,(vau),0.9,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
01/02/2018 09:00,0.1,(vau),0.4,,0.8,(vau),1.7,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
02/02/2018 09:00,0,(vau),0.9,,0.9,(vau),1.6,,,,,,,,,,0,(vau),1.9,,,,,,,,,,
03/02/2018 09:00,0,(vau),0.6,,2.1,(vau),1.5,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
04/02/2018 09:00,1.8,(vau),0.3,,10,(vau),0.9,,,,,,,,,,0.6,(vau),0.6,,,,,,,,,,
05/02/2018 09:00,0,(vau),0.8,,1.3,(vau),2.3,,,,,,,,,,0,(vau),0.9,,,,,,,,,,
06/02/2018 09:00,0,(vau),0.8,,0.8,(vau),1,,,,,,,,,,0.2,(vau),0.4,,,,,,,,,,
07/02/2018 09:00,0,(vau),0.8,,0.1,(vau),1.4,,,,,,,,,,0.1,(vau),0.6,,,,,,,,,,
08/02/2018 09:00,0,(vau),1.1,,0.5,(vau),0.9,,,,,,,,,,0.1,(vau),0.4,,,,,,,,,,
09/02/2018 09:00,2.8,(vau),0.6,,7.5,(vau),0.9,,,,,,,,,,3,(vau),0.4,,,,,,,,,,
10/02/2018 09:00,0,(vau),0.5,,0.7,(vau),4.1,,,,,,,,,,0.3,(vau),0.2,,,,,,,,,,
11/02/2018 09:00,2.2,(vau),0.8,,6.9,(vau),1,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
12/02/2018 09:00,8.5,(vau),0.3,,15.2,(vau),2.7,,,,,,,,,,4.9,(vau),0.3,,,,,,,,,,
13/02/2018 09:00,0.1,(vau),0.5,,2.9,(vau),1.2,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
14/02/2018 09:00,8.4,(vau),0.9,,23,(vau),1.5,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
15/02/2018 09:00,50.1,(vau),0.7,,8.4,(vau),2.4,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
16/02/2018 09:00,13,(vau),0.3,,19.8,(vau),2.2,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
17/02/2018 09:00,0.1,(vau),0.3,,3.1,(vau),2.4,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
18/02/2018 09:00,0,(vau),1.1,,0.1,(vau),4.3,,,,,,,,,,0.2,(vau),0.3,,,,,,,,,,
19/02/2018 09:00,0,(vau),0.9,,0,(vau),3.9,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
20/02/2018 09:00,0,(vau),0.7,,0,(vau),4.6,,,,,,,,,,0,(vau),0.2,,,,,,,,,,
21/02/2018 09:00,0,(vau),0.9,,0,(vau),4.8,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
22/02/2018 09:00,0,(vau),1.6,,0,(vau),1.6,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
23/02/2018 09:00,0,(vau),1.7,,0,(vau),1.3,,,,,,,,,,0.1,(vau),0.3,,,,,,,,,,
24/02/2018 09:00,0,(vau),1.3,,0,(vau),0.7,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
25/02/2018 09:00,0,(vau),1,,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.2,,,,,,,,,,
26/02/2018 09:00,0,(vau),1,,0,(vau),0.9,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
27/02/2018 09:00,3.1,(vau),1,,0,(vau),0.6,,,,,,,,,,4.1,(vau),0.8,,,,,,,,,,
28/02/2018 09:00,63.3,(vau),1.2,,23.7,(vau),0.9,,,,,,,,,,21.1,(vau),0.7,,,,,,,,,,
01/03/2018 09:00,32.7,(vau),0.9,,47.3,(vau),3.8,,,,,,,,,,6,(vau),1.7,,,,,,,,,,
02/03/2018 09:00,19,(vau),1.1,,30.9,(vau),1.7,,,,,,,,,,6.2,(vau),1.3,,,,,,,,,,
03/03/2018 09:00,4.4,(vau),1.3,,35.3,(vau),3,,,,,,,,,,9,(vau),0.7,,,,,,,,,,
04/03/2018 09:00,12,(vau),0.4,,19.5,(vau),1.7,,,,,,,,,,47.7,(vau),0.2,,,,,,,,,,
05/03/2018 09:00,9.6,(vau),1,,20.7,(vau),2,,,,,,,,,,13.8,(vau),0.5,,,,,,,,,,
06/03/2018 09:00,16.5,(vau),0.7,,27.5,(vau),1.4,,,,,,,,,,,,,,,,,,,,,,
07/03/2018 09:00,2.4,(vau),0.7,,10.1,(vau),1.3,,,,,,,,,,,,,,,,,,,,,,
08/03/2018 09:00,2,(vau),1.2,,17.1,(vau),1.8,,,,,,,,,,17.6,(vau),1.2,,,,,,,,,,
09/03/2018 09:00,20.7,(vau),1.1,,39.4,(vau),4.5,,,,,,,,,,14.3,(vau),1,,,,,,,,,,
10/03/2018 09:00,40.2,(vau),1.5,,64.7,(vau),3.4,,,,,,,,,,24,(vau),1,,,,,,,,,,
11/03/2018 09:00,15.1,(vau),1.6,,88.2,(vau),4.1,,,,,,,,,,9.6,(vau),0.9,,,,,,,,,,
12/03/2018 09:00,14.2,(vau),1.4,,54.8,(vau),1.7,,,,,,,,,,1,(vau),1,,,,,,,,,,
13/03/2018 09:00,5.9,(vau),0.9,,3.4,(vau),2,,,,,,,,,,0.3,(vau),0.4,,,,,,,,,,
14/03/2018 09:00,6.8,(vau),1,,31.4,(vau),4.1,,,,,,,,,,3.5,(vau),0.7,,,,,,,,,,
15/03/2018 09:00,29.7,(vau),1,,36.3,(vau),2.3,,,,,,,,,,17.1,(vau),0.6,,,,,,,,,,
16/03/2018 09:00,11.1,(vau),0.8,,10.6,(vau),0.8,,,,,,,,,,6,(vau),0.3,,,,,,,,,,
17/03/2018 09:00,25.5,(vau),0.5,,11.4,(vau),0.7,,,,,,,,,,3.5,(vau),0.8,,,,,,,,,,
18/03/2018 09:00,0.1,(vau),0.3,,12.6,(vau),1.2,,,,,,,,,,4.7,(vau),0.5,,,,,,,,,,
19/03/2018 09:00,34.7,(vau),0.6,,29.6,(vau),1.1,,,,,,,,,,0.8,(vau),0.8,,,,,,,,,,
20/03/2018 09:00,1.9,(vau),0.9,,1.1,(vau),2.5,,,,,,,,,,1.3,(vau),1.3,,,,,,,,,,
21/03/2018 09:00,0,(vau),1.2,,1.5,(vau),5,,,,,,,,,,0.1,(vau),1.2,,,,,,,,,,
22/03/2018 09:00,0,(vau),1.2,,0.9,(vau),2.2,,,,,,,,,,0.1,(vau),0.6,,,,,,,,,,
23/03/2018 09:00,5.8,(vau),0.7,,9.3,(vau),0.7,,,,,,,,,,,,0.8,,,,,,,,,,
24/03/2018 09:00,24.1,(vau),0.9,,25.4,(vau),3,,,,,,,,,,7,(vau),1.1,,,,,,,,,,
25/03/2018 09:00,7.7,(vau),1.1,,15.9,(vau),2.3,,,,,,,,,,6.2,(vau),2,,,,,,,,,,
26/03/2018 09:00,0,(vau),0.8,,10.5,(vau),2.7,,,,,,,,,,0.1,(vau),1.4,,,,,,,,,,
27/03/2018 09:00,0,(vau),0.7,,0.4,(vau),1.5,,,,,,,,,,0.1,(vau),0.8,,,,,,,,,,
28/03/2018 09:00,0,(vau),0.5,,1.2,(vau),0.6,,,,,,,,,,0.1,(vau),0.8,,,,,,,,,,
29/03/2018 09:00,3.2,(vau),0.3,,6.7,(vau),1.4,,,,,,,,,,0,(vau),1,,,,,,,,,,
30/03/2018 09:00,9.9,(vau),1,,19.5,(vau),1,,,,,,,,,,2.4,(vau),1,,,,,,,,,,
31/03/2018 09:00,11.3,(vau),1,,16,(vau),2.2,,,,,,,,,,4,(vau),0.9,,,,,,,,,,
01/04/2018 09:00,0,(vau),0.6,,28.9,(vau),1.8,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
02/04/2018 09:00,5.9,(vau),0.8,,18.6,(vau),3.6,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
03/04/2018 09:00,26.7,(vau),0.8,,34.2,(vau),3.2,,,,,,,,,,1.1,(vau),0.6,,,,,,,,,,
04/04/2018 09:00,31.6,(vau),1,,42.1,(vau),2.6,,,,,,,,,,2.6,(vau),0.8,,,,,,,,,,
05/04/2018 09:00,3.1,(vau),0.6,,4.6,(vau),1.4,,,,,,,,,,0.1,(vau),0.8,,,,,,,,,,
06/04/2018 09:00,3.7,(vau),0.8,,5.8,(vau),3.9,,,,,,,,,,0.1,(vau),0.5,,,,,,,,,,
07/04/2018 09:00,28.3,(vau),0.3,,36.8,(vau),3,,,,,,,,,,0.9,(vau),0.5,,,,,,,,,,
08/04/2018 09:00,16,(vau),0.3,,18.7,(vau),1.3,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
09/04/2018 09:00,35.4,(vau),0.6,,13.1,(vau),0,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
10/04/2018 09:00,30.9,(vau),0.7,,23.5,(vau),1.2,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
11/04/2018 09:00,6.2,(vau),0.5,,11.4,(vau),1.2,,,,,,,,,,0,(vau),1.3,,,,,,,,,,
12/04/2018 09:00,5.8,(vau),0.6,,14.2,(vau),1.7,,,,,,,,,,0,(vau),1.4,,,,,,,,,,
13/04/2018 09:00,16.4,(vau),0.4,,3.5,(vau),1.1,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
14/04/2018 09:00,0,(vau),0.6,,0.2,(vau),0.7,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
15/04/2018 09:00,8.2,(vau),0.6,,2.9,(vau),2.1,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
16/04/2018 09:00,0.3,(vau),0.5,,2.4,(vau),0.6,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
17/04/2018 09:00,0.1,(vau),0.8,,0.1,(vau),2.9,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
18/04/2018 09:00,0,(vau),1,,0.1,(vau),1.4,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
19/04/2018 09:00,0,(vau),0.9,,0,(vau),1,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
20/04/2018 09:00,0,(vau),1.1,,0,(vau),2.2,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
21/04/2018 09:00,0,(vau),1.1,,0,(vau),1.7,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
22/04/2018 09:00,3.3,(vau),1.2,,0.1,(vau),1,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
23/04/2018 09:00,0,(vau),0.8,,0.3,(vau),1.3,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
24/04/2018 09:00,0,(vau),0.8,,0,(vau),1.7,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
25/04/2018 09:00,0.1,(vau),0.6,,0,(vau),2.8,,,,,,,,,,0,(vau),0.6,,,,,,,,,,
26/04/2018 09:00,0.2,(vau),0.6,,0,(vau),3.4,,,,,,,,,,0,(vau),0.8,,,,,,,,,,
27/04/2018 09:00,0.7,(vau),0.8,,2.8,(vau),1.5,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
28/04/2018 09:00,0.7,(vau),0.9,,0,(vau),1.7,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
29/04/2018 09:00,15.7,(vau),0.6,,10.7,(vau),1,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
30/04/2018 09:00,10.8,(vau),1,,15,(vau),0.7,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
01/05/2018 09:00,3.7,(vau),0.5,,18.5,(vau),1.9,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
02/05/2018 09:00,0,(vau),0.9,,0.8,(vau),1,,,,,,,,,,0,(vau),1,,,,,,,,,,
03/05/2018 09:00,0,(vau),0.6,,2.7,(vau),0.3,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
04/05/2018 09:00,0,(vau),2.2,,0,(vau),4.6,,,,,,,,,,0,(vau),1.1,,,,,,,,,,
05/05/2018 09:00,0,(vau),1.5,,0.1,(vau),1.5,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
06/05/2018 09:00,0,(vau),1.3,,0,(vau),0.8,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
07/05/2018 09:00,0,(vau),0.9,,0,(vau),1.6,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
08/05/2018 09:00,1,(vau),0.4,,0.2,(vau),1.4,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
09/05/2018 09:00,0,(vau),0.5,,0,(vau),1.9,,,,,,,,,,0,(vau),1.3,,,,,,,,,,
10/05/2018 09:00,0.1,(vau),0.7,,0,(vau),3.2,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
11/05/2018 09:00,0,(vau),0.7,,0,(vau),0.8,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
12/05/2018 09:00,2.4,(vau),0.9,,3.3,(vau),1.3,,,,,,,,,,0,(vau),1,,,,,,,,,,
13/05/2018 09:00,0,(vau),1.1,,1.3,(vau),1.3,,,,,,,,,,0,(vau),1.5,,,,,,,,,,
14/05/2018 09:00,0,(vau),0.9,,2.8,(vau),1.1,,,,,,,,,,0,(vau),1.4,,,,,,,,,,
15/05/2018 09:00,0,(vau),1.5,,1.1,(vau),3.9,,,,,,,,,,0,(vau),1.2,,,,,,,,,,
16/05/2018 09:00,0,(vau),1.7,,0,(vau),1.6,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
17/05/2018 09:00,0,(vau),1.8,,0,(vau),1.3,,,,,,,,,,0,(vau),0.4,,,,,,,,,,
18/05/2018 09:00,0,(vau),1.8,,0.9,(vau),1.6,,,,,,,,,,0,(vau),0.3,,,,,,,,,,
19/05/2018 09:00,0,(vau),1.2,,0,(vau),0.9,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
20/05/2018 09:00,0,(vau),0.8,,0,(vau),1,,,,,,,,,,0.1,(vau),0.6,,,,,,,,,,
21/05/2018 09:00,0,(vau),0.7,,0,(vau),1,,,,,,,,,,0,(vau),0.7,,,,,,,,,,
22/05/2018 09:00,0.1,(vau),0.7,,0,(vau),1,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
23/05/2018 09:00,0,(vau),1.2,,0,(vau),1.3,,,,,,,,,,0,(vau),0.5,,,,,,,,,,
