SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,CRESPOS (16E/01UG),,CRESPOS (16E/01UG),,CUBA (24J/03UG),,CUBA (24J/03UG),,CUBALHÃO (01H/05G),,CUBALHÃO (01H/05G),,CUMEEIRA (06K/03U),,CUMEEIRA (06K/03U),,CUMIEIRA (14G/04UG),,CUMIEIRA (14G/04UG),,CÔJA (12J/01UG),,CÔJA (12J/01UG),,DEGOLADOS (19O/03UG),,DEGOLADOS (19O/03UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
19/01/2003 09:00,60.9,(vau),1.7,,1.9,(vau),1.2,,,,,,,,,,35.9,(vau),1.6,,27.5,(vau),0.9,,8.2,(vau),3.2,,
20/01/2003 09:00,5.7,(vau),1,,,,0.6,,,,,,,,,,2.9,(vau),1,,1.5,(vau),0.3,,0.1,(vau),1.7,,
21/01/2003 09:00,37.8,(vau),2.8,,0.1,(vau),1.3,,,,,,,,,,24.7,(vau),0.9,,27.1,(vau),0.7,,14.1,(vau),4,,
22/01/2003 09:00,8,(vau),1.2,,,,0.2,,,,,,,,,,6.3,(vau),0.8,,21,(vau),0.2,,2.8,(vau),2.1,,
23/01/2003 09:00,4.9,(vau),1.8,,,,0.5,,,,,,,,,,5.1,(vau),0.5,,3.6,(vau),0.1,,3.2,(vau),2.5,,
24/01/2003 09:00,0,(vau),0.4,,,,0.1,,,,,,,,,,0.2,(vau),0.1,,0.1,(vau),0.1,,0,(vau),0.8,,
25/01/2003 09:00,0.3,(vau),0.7,,,,0.1,,,,,,,,,,0,(vau),0.1,,0.1,(vau),0.1,,0.1,(vau),0.8,,
26/01/2003 09:00,0,(vau),0.4,,0,(vau),0.1,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.1,,0,(vau),1.3,,
27/01/2003 09:00,0,(vau),0.6,,0,(vau),0.1,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.2,,0,(vau),2,,
28/01/2003 09:00,0,(vau),1.2,,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),0,,0,(vau),1.7,,
29/01/2003 09:00,0.4,(vau),0.9,,0,(vau),0.1,,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),0.1,,0,(vau),1.4,,
30/01/2003 09:00,0,(vau),1.6,,0,(vau),0.5,,,,,,,,,,0,(vau),0.5,,0,(vau),0.5,,0,(vau),1.4,,
31/01/2003 09:00,5.1,(vau),2.3,,0,(vau),1.2,,,,,,,,,,1.1,(vau),1.4,,0.1,(vau),0.3,,0,(vau),2.3,,
01/02/2003 09:00,0,(vau),0.9,,0,(vau),0.3,,,,,,,,,,0,(vau),0.3,,0,(vau),0.7,,0,(vau),1.3,,
02/02/2003 09:00,0.1,(vau),0.9,,1.5,(vau),0.1,,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.1,,0,(vau),0.3,,
03/02/2003 09:00,0,(vau),0.8,,3.2,(vau),0.2,,,,,,,,,,0.2,(vau),0.2,,0,(vau),0.1,,0.3,(vau),0.6,,
04/02/2003 09:00,3.3,(vau),1.6,,0,(vau),0.6,,,,,,,,,,2.2,(vau),0.5,,2.4,(vau),0.1,,0.1,(vau),1.8,,
05/02/2003 09:00,7.7,(vau),1.6,,0.1,(vau),1.3,,,,,,,,,,3.1,(vau),1.1,,2.6,(vau),0.2,,0.1,(vau),2.4,,
06/02/2003 09:00,0,(vau),1.5,,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.2,,0.1,(vau),0.8,,
07/02/2003 09:00,4.8,(vau),0.6,,0.1,(vau),0.2,,,,,,,,,,5.8,(vau),0.1,,5.3,(vau),0.1,,0.1,(vau),0.3,,
08/02/2003 09:00,0.7,(vau),0.3,,5.4,(vau),0,,,,,,,,,,1,(vau),0.1,,0.5,(vau),0.1,,7.6,(vau),0.4,,
09/02/2003 09:00,0.1,(vau),0.7,,0.1,(vau),0.1,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.1,,0.1,(vau),0.4,,
10/02/2003 09:00,0.1,(vau),0.8,,0.3,(vau),0.2,,,,,,,,,,0.1,(vau),0.3,,0,(vau),0.1,,0.3,(vau),1,,
11/02/2003 09:00,0.6,(vau),0.6,,0,(vau),0.4,,,,,,,,,,0.2,(vau),0.3,,0,(vau),0.1,,0.1,(vau),0.8,,
12/02/2003 09:00,4.7,(vau),0.4,,0.2,(vau),0.1,,,,,,,,,,1.2,(vau),0.3,,0.4,(vau),0,,0,(vau),0.2,,
13/02/2003 09:00,0,(vau),0.7,,0.4,(vau),0.5,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0,,0.2,(vau),0.6,,
14/02/2003 09:00,0.3,(vau),0.7,,0.1,(vau),0.3,,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.1,,0.1,(vau),0.5,,
15/02/2003 09:00,0,(vau),0.8,,0,(vau),0.3,,,,,,,,,,0,(vau),0.2,,0,(vau),0.2,,0,(vau),1.3,,
16/02/2003 09:00,0.2,(vau),0.7,,0,(vau),0.2,,,,,,,,,,0,(vau),0.2,,0.2,(vau),0.2,,0,(vau),1.2,,
17/02/2003 09:00,0.3,(vau),0.4,,0,(vau),0.2,,,,,,,,,,0.3,(vau),0.2,,0.1,(vau),0.1,,0,(vau),0.5,,
18/02/2003 09:00,11.5,(vau),1,,1.2,(vau),0.6,,,,,,,,,,10,(vau),0.3,,4.8,(vau),0.1,,1.3,(vau),1.6,,
19/02/2003 09:00,33,(vau),0.8,,13.2,(vau),0.9,,,,,,,,,,22.1,(vau),0.8,,23.5,(vau),0.1,,12.2,(vau),1.6,,
20/02/2003 09:00,29.9,(vau),1.2,,12.1,(vau),0.6,,,,,,,,,,10,(vau),0.9,,9,(vau),0.2,,8.2,(vau),1.8,,
21/02/2003 09:00,1.6,(vau),1.3,,3.9,(vau),0.3,,,,,,,,,,2.8,(vau),0.8,,4.4,(vau),0.2,,0.5,(vau),1,,
22/02/2003 09:00,55.4,(vau),1.9,,8.5,(vau),1.9,,,,,,,,,,15.3,(vau),2.1,,8.9,(vau),1.6,,3.5,(vau),1.9,,
23/02/2003 09:00,3.2,(vau),0.8,,0,(vau),0.4,,,,,,,,,,1.9,(vau),0.6,,3.4,(vau),0.1,,4.8,(vau),1,,
24/02/2003 09:00,14.5,(vau),1.2,,0.4,(vau),1.2,,,,,,,,,,2.5,(vau),1.5,,1.7,(vau),0.8,,1.3,(vau),1.3,,
25/02/2003 09:00,21.8,(vau),0.4,,12.4,(vau),0.9,,,,,,,,,,22,(vau),1.2,,13.3,(vau),0.5,,3.6,(vau),2,,
26/02/2003 09:00,5,(vau),0.5,,1.5,(vau),0.3,,,,,,,,,,1.4,(vau),0.9,,1.5,(vau),0.2,,5.3,(vau),0.8,,
27/02/2003 09:00,31.3,(vau),2.3,,16.6,(vau),0.8,,,,,,,,,,11.8,(vau),0.6,,19.3,(vau),0.2,,9.7,(vau),2.1,,
28/02/2003 09:00,0.1,(vau),1,,0.1,(vau),0.5,,,,,,,,,,2.6,(vau),0.7,,3.4,(vau),0,,0.1,(vau),1,,
01/03/2003 09:00,3.8,(vau),0.6,,0.2,(vau),0.2,,,,,,,,,,3.1,(vau),1.2,,1.5,(vau),0.2,,0.1,(vau),0.6,,
02/03/2003 09:00,8.7,(vau),0.5,,0.1,(vau),0.2,,,,,,,,,,7.2,(vau),0.5,,0.3,(vau),0.1,,0,(vau),0.8,,
03/03/2003 09:00,2.4,(vau),1,,0,(vau),0.5,,,,,,,,,,2.5,(vau),0.5,,2.2,(vau),0.1,,0.5,(vau),1.5,,
04/03/2003 09:00,0.2,(vau),0.4,,0.2,(vau),0.1,,,,,,,,,,0.3,(vau),0.1,,0.1,(vau),0.1,,0.2,(vau),0.7,,
05/03/2003 09:00,0.3,(vau),0.4,,0.2,(vau),0.2,,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),0.1,,0.3,(vau),0.3,,
06/03/2003 09:00,0.2,(vau),1,,0.1,(vau),0.4,,,,,,,,,,0.2,(vau),0.4,,0.4,(vau),0.2,,0.9,(vau),1,,
07/03/2003 09:00,0.2,(vau),0.6,,0.1,(vau),0.4,,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.2,,0.2,(vau),0.5,,
08/03/2003 09:00,0.3,(vau),0.9,,0,(vau),0.2,,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),0.1,,0.1,(vau),0.5,,
09/03/2003 09:00,0.2,(vau),0.6,,0.1,(vau),0.1,,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),0.1,,0.2,(vau),0.4,,
10/03/2003 09:00,0.2,(vau),0.6,,0,(vau),0.1,,,,,,,,,,0.1,(vau),0.3,,0.1,(vau),0.1,,0.1,(vau),0.3,,
11/03/2003 09:00,0,(vau),0.7,,0,(vau),0.2,,,,,,,,,,0,(vau),0.8,,0.1,(vau),0.3,,0,(vau),0.9,,
12/03/2003 09:00,0,(vau),0.8,,0,(vau),0.9,,,,,,,,,,0,(vau),1.1,,0,(vau),0.3,,0.2,(vau),0.5,,
13/03/2003 09:00,0,(vau),1,,0,(vau),0.6,,,,,,,,,,0,(vau),1.1,,0,(vau),0.4,,0,(vau),0.5,,
14/03/2003 09:00,0,(vau),1.1,,0,(vau),0.7,,,,,,,,,,0.6,(vau),0.5,,0.8,(vau),0.3,,0,(vau),0.6,,
15/03/2003 09:00,0,(vau),1,,0,(vau),0.4,,,,,,,,,,0.2,(vau),0.5,,0.1,(vau),0.3,,0.2,(vau),1,,
16/03/2003 09:00,0.2,(vau),0.9,,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.6,,0.1,(vau),0.2,,0.1,(vau),0.6,,
17/03/2003 09:00,0,(vau),2.8,,1.2,(vau),0.7,,,,,,,,,,0,(vau),2.6,,0,(vau),1,,0,(vau),3,,
18/03/2003 09:00,6.2,(vau),2.2,,4.8,(vau),0.7,,,,,,,,,,1.7,(vau),2.2,,0.2,(vau),0.6,,4.3,(vau),2.5,,
19/03/2003 09:00,0.1,(vau),0.9,,0,(vau),0.2,,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),0.3,,0,(vau),0.8,,
20/03/2003 09:00,0.4,(vau),0.6,,2.4,(vau),0.2,,,,,,,,,,0.1,(vau),0.5,,0.3,(vau),0.3,,0,(vau),0.7,,
21/03/2003 09:00,0.1,(vau),1,,0,(vau),0.4,,,,,,,,,,0,(vau),0.4,,0.1,(vau),0.3,,0,(vau),1.1,,
22/03/2003 09:00,0,(vau),1.3,,0.1,(vau),0.3,,,,,,,,,,0,(vau),0.6,,0,(vau),0.4,,0,(vau),1.2,,
23/03/2003 09:00,0.1,(vau),0.6,,0,(vau),0.2,,,,,,,,,,1.9,(vau),0.8,,0.1,(vau),0.3,,0,(vau),0.3,,
24/03/2003 09:00,0.1,(vau),1.3,,0.1,(vau),0.9,,,,,,,,,,0,(vau),1.6,,0.1,(vau),0.7,,0.2,(vau),1,,
25/03/2003 09:00,26.4,(vau),0.8,,5.3,(vau),1.4,,,,,,,,,,14.4,(vau),1.4,,5.6,(vau),0.6,,5.4,(vau),1.2,,
26/03/2003 09:00,1.8,(vau),0.4,,1.1,(vau),0.5,,,,,,,,,,2.1,(vau),0.7,,2.8,(vau),0.1,,9.3,(vau),0.3,,
27/03/2003 09:00,17.2,(vau),1.1,,7.2,(vau),1.6,,,,,,,,,,15.4,(vau),1.8,,12.5,(vau),0.5,,5.9,(vau),1.7,,
28/03/2003 09:00,8.1,(vau),0.2,,5.7,(vau),0.5,,,,,,,,,,2,(vau),0.7,,5.5,(vau),0.2,,13.3,(vau),0.5,,
29/03/2003 09:00,1.1,(vau),0.4,,0.1,(vau),0.4,,,,,,,,,,2.6,(vau),0.4,,0.1,(vau),0.1,,0.9,(vau),0.4,,
30/03/2003 09:00,37.8,(vau),1.6,,4,(vau),1.7,,,,,,,,,,19.7,(vau),1,,16.9,(vau),0.3,,21.5,(vau),2.8,,
31/03/2003 09:00,0.1,(vau),1,,0.3,(vau),0.8,,,,,,,,,,0.2,(vau),0.5,,1.9,(vau),0.1,,0.1,(vau),1.9,,
01/04/2003 09:00,0.2,(vau),0.6,,0,(vau),0.3,,,,,,,,,,0.2,(vau),0.3,,0.1,(vau),0.2,,0.2,(vau),0.6,,
02/04/2003 09:00,0.1,(vau),1.3,,0,(vau),0.1,,,,,,,,,,0,(vau),0.3,,0.1,(vau),0.3,,0.2,(vau),0.6,,
03/04/2003 09:00,0.1,(vau),1.3,,0.1,(vau),1.2,,,,,,,,,,0,(vau),0.5,,0.1,(vau),0.3,,0,(vau),2.3,,
04/04/2003 09:00,0.1,(vau),1.4,,0,(vau),0.7,,,,,,,,,,0,(vau),0.4,,0,(vau),1,,0,(vau),2.7,,
05/04/2003 09:00,0,(vau),1.1,,0,(vau),0.4,,,,,,,,,,0,(vau),0.6,,0.1,(vau),0.7,,0,(vau),1.1,,
06/04/2003 09:00,0.1,(vau),0.8,,0,(vau),0.2,,,,,,,,,,0,(vau),0.4,,0.1,(vau),0.3,,0.1,(vau),0.7,,
07/04/2003 09:00,0,(vau),0.8,,0,(vau),0.3,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.3,,0.1,(vau),0.6,,
08/04/2003 09:00,0,(vau),0.8,,0.6,(vau),0.3,,,,,,,,,,0,(vau),0.2,,0,(vau),0.4,,0.1,(vau),0.4,,
09/04/2003 09:00,0,(vau),1.2,,0,(vau),0.7,,,,,,,,,,0,(vau),0.2,,0,(vau),0.4,,0,(vau),0.9,,
10/04/2003 09:00,0,(vau),1.5,,0.1,(vau),0.9,,,,,,,,,,0,(vau),0.4,,0,(vau),0.4,,0.1,(vau),1.7,,
11/04/2003 09:00,14.3,(vau),1.2,,0.5,(vau),0.8,,,,,,,,,,8.1,(vau),0.2,,7.8,(vau),0.1,,0.7,(vau),2.2,,
12/04/2003 09:00,7.8,(vau),0.9,,1.6,(vau),0.8,,,,,,,,,,5.1,(vau),1,,1.9,(vau),0.5,,5.5,(vau),1.7,,
13/04/2003 09:00,24,(vau),1.7,,0,(vau),2.3,,,,,,,,,,8.1,(vau),2.4,,0.5,(vau),1.5,,0.1,(vau),1.4,,
14/04/2003 09:00,18.7,(vau),1,,20.3,(vau),1.4,,,,,,,,,,14.4,(vau),1.8,,11.3,(vau),0.9,,12.4,(vau),2.4,,
15/04/2003 09:00,5.3,(vau),1.3,,24.9,(vau),1.2,,,,,,,,,,5,(vau),1.5,,0.1,(vau),0.6,,6.8,(vau),1.9,,
16/04/2003 09:00,0.2,(vau),0.9,,0.7,(vau),0.3,,,,,,,,,,0.5,(vau),0.2,,0.5,(vau),0.1,,1,(vau),0.5,,
17/04/2003 09:00,0.1,(vau),0.6,,0.2,(vau),0.5,,,,,,,,,,0,(vau),0.5,,0.1,(vau),0.2,,0.1,(vau),0.5,,
18/04/2003 09:00,2.1,(vau),0.8,,0.1,(vau),0.6,,,,,,,,,,7.1,(vau),0.4,,9.1,(vau),0.1,,1.8,(vau),0.4,,
19/04/2003 09:00,0.1,(vau),1.1,,2.9,(vau),1,,,,,,,,,,2.6,(vau),0.2,,1.2,(vau),0.2,,6.6,(vau),1.2,,
20/04/2003 09:00,11.8,(vau),1.5,,0,(vau),0.6,,,,,,,,,,6.2,(vau),0.2,,6.7,(vau),0.2,,0.4,(vau),1.8,,
21/04/2003 09:00,0.1,(vau),1.2,,0.1,(vau),0.5,,,,,,,,,,1.4,(vau),0.4,,7.7,(vau),0.1,,0.1,(vau),1.3,,
22/04/2003 09:00,7.2,(vau),1.5,,13.3,(vau),1,,,,,,,,,,0,(vau),1.3,,0,(vau),0.5,,0.4,(vau),0.7,,
23/04/2003 09:00,0.2,(vau),0.9,,1.2,(vau),0.5,,,,,,,,,,0.4,(vau),0.8,,0,(vau),0.3,,2,(vau),0.8,,
24/04/2003 09:00,0.1,(vau),0.7,,0,(vau),0.4,,,,,,,,,,0,(vau),0.5,,3,(vau),0.2,,0,(vau),0.5,,
25/04/2003 09:00,5.2,(vau),1.2,,0,(vau),0.6,,,,,,,,,,3.3,(vau),1.5,,1.7,(vau),0.3,,0,(vau),0.5,,
26/04/2003 09:00,22.3,(vau),1,,0.8,(vau),0.9,,,,,,,,,,12.5,(vau),0.7,,7.7,(vau),0.2,,5.5,(vau),1.2,,
27/04/2003 09:00,0.2,(vau),0.6,,0,(vau),0.3,,,,,,,,,,0.2,(vau),0.3,,0.1,(vau),0.3,,0.1,(vau),0.7,,
28/04/2003 09:00,7.2,(vau),1,,0,(vau),0.9,,,,,,,,,,0.5,(vau),1.6,,0.1,(vau),0.5,,0,(vau),0.8,,
29/04/2003 09:00,3.8,(vau),0.8,,4.1,(vau),0.9,,,,,,,,,,1.9,(vau),0.7,,0.5,(vau),0.4,,2,(vau),1.4,,
30/04/2003 09:00,2.9,(vau),1,,0.2,(vau),0.6,,,,,,,,,,7.4,(vau),0.4,,3.9,(vau),0.2,,2.6,(vau),1.4,,
01/05/2003 09:00,0.1,(vau),0.7,,0.1,(vau),0.6,,,,,,,,,,0.4,(vau),0.1,,0.4,(vau),0.2,,0.1,(vau),0.5,,
02/05/2003 09:00,1.3,(vau),1.1,,0.1,(vau),0.6,,,,,,,,,,1.7,(vau),0.1,,0.3,(vau),0.4,,0,(vau),0.7,,
03/05/2003 09:00,0.1,(vau),0.9,,0,(vau),0.4,,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),0.5,,0.1,(vau),0.5,,
04/05/2003 09:00,0.1,(vau),0.8,,0,(vau),0.4,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),0.4,,
05/05/2003 09:00,2.6,(vau),1.2,,13.1,(vau),0.6,,,,,,,,,,0.8,(vau),0.1,,0.5,(vau),0.4,,3.5,(vau),0.7,,
06/05/2003 09:00,0,(vau),2,,0,(vau),1.9,,,,,,,,,,0,(vau),0.4,,0.1,(vau),0.5,,0,(vau),1.3,,
07/05/2003 09:00,0,(vau),1.5,,0,(vau),1.1,,,,,,,,,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),1.6,,
08/05/2003 09:00,0,(vau),1.4,,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.1,,0,(vau),0.3,,0,(vau),1,,
09/05/2003 09:00,0,(vau),1.5,,0,(vau),0.2,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.4,,0.1,(vau),0.4,,
10/05/2003 09:00,0.1,(vau),1.5,,0,(vau),0.4,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.4,,0,(vau),0.3,,
11/05/2003 09:00,0.1,(vau),1.8,,0,(vau),0.7,,,,,,,,,,0,(vau),0.2,,0,(vau),0.3,,0,(vau),0.7,,
12/05/2003 09:00,0.1,(vau),1.8,,0,(vau),0.8,,,,,,,,,,0,(vau),0.3,,0,(vau),0.3,,0,(vau),0.6,,
13/05/2003 09:00,0,(vau),1.7,,0,(vau),0.6,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.3,,0,(vau),0.7,,
14/05/2003 09:00,0,(vau),1.4,,0,(vau),0.4,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),0.4,,
15/05/2003 09:00,0.1,(vau),1.4,,0,(vau),0.5,,,,,,,,,,0,(vau),0.1,,0.1,(vau),0.3,,0,(vau),0.4,,
16/05/2003 09:00,0,(vau),1.9,,0.1,(vau),1.3,,,,,,,,,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),1.2,,
17/05/2003 09:00,0,(vau),1.8,,0,(vau),1.5,,,,,,,,,,0,(vau),0.4,,0,(vau),0.4,,0.1,(vau),1.6,,
18/05/2003 09:00,0.2,(vau),1.3,,0,(vau),0.8,,,,,,,,,,0,(vau),0.2,,0,(vau),0.4,,0,(vau),1.2,,
19/05/2003 09:00,0.4,(vau),1.3,,0,(vau),0.8,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.3,,0.1,(vau),0.9,,
20/05/2003 09:00,0.4,(vau),1.2,,0,(vau),0.7,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),1,,
21/05/2003 09:00,0,(vau),1.2,,0,(vau),0.3,,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),0.3,,0,(vau),0.9,,
22/05/2003 09:00,0,(vau),1.1,,0,(vau),0.3,,,,,,,,,,0,(vau),0.2,,0,(vau),0.5,,0,(vau),0.6,,
23/05/2003 09:00,0,(vau),1,,0,(vau),0.3,,,,,,,,,,0,(vau),0.3,,0,(vau),0.2,,0,(vau),0.5,,
24/05/2003 09:00,0.1,(vau),1.4,,0,(vau),1.1,,,,,,,,,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),1.3,,
25/05/2003 09:00,0.2,(vau),1.8,,0,(vau),1.4,,,,,,,,,,0.1,(vau),0.4,,0,(vau),0.8,,0,(vau),1.6,,
26/05/2003 09:00,0,(vau),1.2,,0,(vau),0.4,,,,,,,,,,0.1,(vau),0.2,,0,(vau),0.5,,0,(vau),0.8,,
27/05/2003 09:00,0,(vau),1.1,,0,(vau),0.3,,,,,,,,,,0,(vau),0.2,,0.1,(vau),0.4,,0,(vau),0.8,,
28/05/2003 09:00,0,(vau),1.2,,0,(vau),0.4,,,,,,,,,,0,(vau),0.3,,0,(vau),0.4,,0,(vau),0.5,,
29/05/2003 09:00,0,(vau),0.8,,0,(vau),0.4,,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),0.5,,
30/05/2003 09:00,0,(vau),0.9,,0.1,(vau),0.5,,,,,,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),0.9,,
31/05/2003 09:00,2.1,(vau),0.6,,0.4,(vau),0.4,,,,,,,,,,1.1,(vau),0.1,,0.8,(vau),0.2,,0,(vau),0.7,,
01/06/2003 09:00,0,(vau),1.5,,0,(vau),1,,,,,,,,,,0,(vau),0.3,,0.1,(vau),0.3,,0,(vau),1,,
02/06/2003 09:00,2.3,(vau),1.1,,0.1,(vau),1.1,,8,(vau),0.7,,,,,,1,(vau),0.1,,0.7,(vau),0.2,,0,(vau),1.6,,
03/06/2003 09:00,0.9,(vau),0.9,,0,(vau),0.9,,0.1,(vau),2.7,,,,,,1,(vau),0.2,,0.2,(vau),0.3,,0,(vau),1.2,,
04/06/2003 09:00,7.6,(vau),0.6,,0,(vau),0.6,,10.8,(vau),2.7,,,,,,4.4,(vau),0.3,,2.2,(vau),0.1,,0,(vau),0.9,,
05/06/2003 09:00,0.4,(vau),1.3,,0,(vau),0.9,,0,(vau),0.6,,,,,,1.8,(vau),0.2,,4.7,(vau),0.2,,0,(vau),0.8,,
06/06/2003 09:00,0,(vau),1.4,,0,(vau),0.6,,0,(vau),0.7,,,,,,0.2,(vau),0.3,,0,(vau),0.3,,0,(vau),0.5,,
07/06/2003 09:00,0.1,(vau),1.5,,0,(vau),0.5,,0,(vau),0.6,,,,,,0,(vau),0.3,,0,(vau),0.3,,0,(vau),0.4,,
08/06/2003 09:00,0,(vau),1.7,,0,(vau),0.9,,0,(vau),0.6,,,,,,0,(vau),0.4,,0,(vau),0.3,,0,(vau),1.2,,
09/06/2003 09:00,0.2,(vau),1.3,,0,(vau),0.7,,0,(vau),0.6,,,,,,0.1,(vau),0.3,,0,(vau),0.4,,0,(vau),1.2,,
10/06/2003 09:00,0,(vau),1.1,,0,(vau),0.7,,0,(vau),1.6,,,,,,0.1,(vau),0.1,,0,(vau),0.3,,0,(vau),0.9,,
11/06/2003 09:00,0.1,(vau),0.9,,0,(vau),0.6,,0,(vau),0.8,,,,,,0.1,(vau),0.1,,0,(vau),0.5,,0,(vau),0.7,,
12/06/2003 09:00,0,(vau),1,,0,(vau),0.2,,0,(vau),0.7,,,,,,0,(vau),0.2,,0,(vau),0.3,,0,(vau),0.3,,
13/06/2003 09:00,0,(vau),1.1,,0,(vau),0.5,,0.4,(vau),1.8,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),0.4,,
14/06/2003 09:00,0,(vau),1.6,,0,(vau),1.5,,0,(vau),0.7,,,,,,0,(vau),1.5,,0,(vau),0.4,,0,(vau),1.4,,
15/06/2003 09:00,0.2,(vau),1,,0,(vau),1.2,,0,(vau),0,,,,,,0.1,(vau),0.5,,0,(vau),0.4,,0,(vau),1.4,,
16/06/2003 09:00,0,(vau),1.5,,0,(vau),1.1,,0.8,(vau),0.1,,,,,,0,(vau),0.2,,0,(vau),0.4,,0,(vau),1.8,,
17/06/2003 09:00,0,(vau),1.7,,0,(vau),1.4,,0,(vau),0.5,,,,,,0,(vau),0.5,,0,(vau),0.2,,0,(vau),1.7,,
18/06/2003 09:00,0.2,(vau),1.5,,0,(vau),0.8,,0,(vau),0.5,,,,,,0.1,(vau),0.4,,0,(vau),0.3,,0,(vau),1,,
19/06/2003 09:00,0,(vau),1.2,,0,(vau),0.4,,0,(vau),1,,,,,,0,(vau),0.2,,0,(vau),0.6,,0,(vau),1.1,,
20/06/2003 09:00,0,(vau),1.4,,0,(vau),0.7,,0,(vau),3.1,,,,,,0,(vau),0.8,,0,(vau),0.5,,0,(vau),1,,
21/06/2003 09:00,0,(vau),1.2,,0,(vau),0.7,,0,(vau),0,,,,,,0,(vau),0.6,,0,(vau),0.3,,0,(vau),1,,
22/06/2003 09:00,0.1,(vau),1.1,,0,(vau),1,,0,(vau),0,,,,,,0,(vau),0.3,,0,(vau),0.3,,0,(vau),1.3,,
23/06/2003 09:00,0.2,(vau),0.8,,0,(vau),0.7,,0,(vau),0.1,,,,,,0.1,(vau),0.1,,0.2,(vau),0.3,,0,(vau),1.4,,
24/06/2003 09:00,1.1,(vau),1.5,,0,(vau),0.8,,0,(vau),0.2,,,,,,0.2,(vau),0.1,,0.2,(vau),0.3,,0,(vau),1.6,,
25/06/2003 09:00,0.2,(vau),1.1,,0,(vau),0.8,,0,(vau),0.3,,,,,,0,(vau),0.2,,0,(vau),0.3,,0,(vau),1.2,,
26/06/2003 09:00,0,(vau),1.9,,0,(vau),1,,0,(vau),0.2,,,,,,0,(vau),0.4,,0,(vau),0.5,,0,(vau),1.6,,
27/06/2003 09:00,0.1,(vau),1.9,,0.1,(vau),1.2,,0,(vau),0,,,,,,0.1,(vau),0.5,,0,(vau),0.3,,0,(vau),2,,
28/06/2003 09:00,0,(vau),2.1,,0,(vau),1.2,,0,(vau),0.2,,,,,,0,(vau),0.5,,0.1,(vau),0.4,,0,(vau),1.7,,
29/06/2003 09:00,0,(vau),1.3,,0,(vau),0.8,,4.1,(vau),1.7,,,,,,0,(vau),0.5,,0,(vau),0.3,,0,(vau),1.9,,
30/06/2003 09:00,13.7,(vau),0.7,,0.6,(vau),1,,25.1,(vau),2.1,,,,,,8.3,(vau),0.7,,6.6,(vau),0.2,,2,(vau),2.8,,
01/07/2003 09:00,0.1,(vau),1.5,,0.3,(vau),0.8,,20,(vau),2.2,,,,,,1.1,(vau),0.5,,3.3,(vau),0.4,,0.2,(vau),2.6,,
02/07/2003 09:00,0.3,(vau),1.3,,0,(vau),0.9,,2.8,(vau),1,,,,,,0.3,(vau),0.1,,0.2,(vau),0.2,,0,(vau),1.7,,
03/07/2003 09:00,0.2,(vau),0.9,,0,(vau),1,,0.8,(vau),0.5,,,,,,0.1,(vau),0.2,,0.7,(vau),0.2,,0,(vau),1.6,,
