DATA,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM CABEÇO MONTEIRO (14N/01C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BOUÇÃ (14H/02C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA BRAVURA (30E/03C),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DA PRACANA (16K/02U),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CAMPILHAS (26F/02C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO BURGÃES (08G/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,BARRAGEM DE CASTELO DE BODE (16H/01C),,
,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Humidade relativa média diária (%),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
27/01/1989 09:00,,,,,,,,,,,,,,,,,74,(vco),6.2,(vco),11,(vau),,,,,,,,,,,,,0.8,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
28/01/1989 09:00,,,,,,,,,,,,,,,,,72,(vco),0,(vco),11.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
29/01/1989 09:00,,,,,,,,,,,,,,,,,52,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
30/01/1989 09:00,,,,,,,,,,,,,,,,,59,(vco),0,(vco),12.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
31/01/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),38.5,(vco),10.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
01/02/1989 09:00,,,,,,,,,,,,,,,,,88,(vco),13.8,(vco),12.5,(vau),,,,,,,,,,,,,1.7,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
02/02/1989 09:00,,,,,,,,,,,,,,,,,43,(vco),0,(vco),11.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,1.3,(vco),,,,,,,2.1,(vco),,,,,
03/02/1989 09:00,,,,,,,,,,,,,,,,,66,(vco),0,(vco),13.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
04/02/1989 09:00,,,,,,,,,,,,,,,,,66,(vco),0,(vco),12.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
05/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),0,(vco),12,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
06/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),0,(vco),12.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
07/02/1989 09:00,,,,,,,,,,,,,,,,,54,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
08/02/1989 09:00,,,,,,,,,,,,,,,,,86,(vco),0,(vco),9.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.7,(vco),,,,,
09/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),16,(vco),10.25,(vau),,,,,,,,,,,,,1,(vco),,,,,,,6.5,(vco),,,,,,,5.7,(vco),,,,,
10/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),11.7,(vco),12.25,(vau),,,,,,,,,,,,,11.7,(vco),,,,,,,4.4,(vco),,,,,,,5.2,(vco),,,,,
11/02/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),8.7,(vco),14.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,9.6,(vco),,,,,,,,,,,,,
12/02/1989 09:00,,,,,,,,,,,,,,,,,84,(vco),0,(vco),15,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
13/02/1989 09:00,,,,,,,,,,,,,,,,,45,(vco),0,(vco),15.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,2.5,(vco),,,,,
14/02/1989 09:00,,,,,,,,,,,,,,,,,42,(vco),0,(vco),14.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
15/02/1989 09:00,,,,,,,,,,,,,,,,,90,(vco),0,(vco),18,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
16/02/1989 09:00,,,,,,,,,,,,,,,,,25,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
17/02/1989 09:00,,,,,,,,,,,,,,,,,52,(vco),0,(vco),14.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
18/02/1989 09:00,,,,,,,,,,,,,,,,,67,(vco),0,(vco),15.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
19/02/1989 09:00,,,,,,,,,,,,,,,,,88,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
20/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
21/02/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),2.8,(vco),13.5,(vau),,,,,,,,,,,,,4.8,(vco),,,,,,,7.6,(vco),,,,,,,1.2,(vco),,,,,
22/02/1989 09:00,,,,,,,,,,,,,,,,,66,(vco),0,(vco),11.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
23/02/1989 09:00,,,,,,,,,,,,,,,,,75,(vco),5.7,(vco),11.5,(vau),,,,,,,,,,,,,7.2,(vco),,,,,,,23.7,(vco),,,,,,,7.6,(vco),,,,,
24/02/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),24.7,(vco),12,(vau),,,,,,,,,,,,,28.9,(vco),,,,,,,50.1,(vco),,,,,,,20.2,(vco),,,,,
25/02/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),3.3,(vco),11.75,(vau),,,,,,,,,,,,,4,(vco),,,,,,,33.6,(vco),,,,,,,,,,,,,
26/02/1989 09:00,,,,,,,,,,,,,,,,,73,(vco),3,(vco),13.75,(vau),,,,,,,,,,,,,6.4,(vco),,,,,,,28.3,(vco),,,,,,,,,,,,,
27/02/1989 09:00,,,,,,,,,,,,,,,,,62,(vco),0,(vco),13.75,(vau),,,,,,,,,,,,,1,(vco),,,,,,,18.4,(vco),,,,,,,13.6,(vco),,,,,
28/02/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),2.2,(vco),14.75,(vau),,,,,,,,,,,,,4.5,(vco),,,,,,,47.9,(vco),,,,,,,1.2,(vco),,,,,
01/03/1989 09:00,,,,,,,,,,,,,,,,,84,(vco),0,(vco),15.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,31.7,(vco),,,,,,,,,,,,,
02/03/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),0.4,(vco),15.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,6.8,(vco),,,,,,,4,(vco),,,,,
03/03/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),0.3,(vco),13.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,10.8,(vco),,,,,,,0,(vco),,,,,
04/03/1989 09:00,,,,,,,,,,,,,,,,,69,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
05/03/1989 09:00,,,,,,,,,,,,,,,,,73,(vco),0,(vco),13.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
06/03/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),0,(vco),12.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
07/03/1989 09:00,,,,,,,,,,,,,,,,,84,(vco),0,(vco),16.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,6.6,(vco),,,,,,,,,,,,,
08/03/1989 09:00,,,,,,,,,,,,,,,,,58,(vco),0,(vco),16.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
09/03/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),14,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
10/03/1989 09:00,,,,,,,,,,,,,,,,,57,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
11/03/1989 09:00,,,,,,,,,,,,,,,,,40,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
12/03/1989 09:00,,,,,,,,,,,,,,,,,40,(vco),0,(vco),15.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
13/03/1989 09:00,,,,,,,,,,,,,,,,,67,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
14/03/1989 09:00,,,,,,,,,,,,,,,,,52,(vco),0,(vco),14.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
15/03/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
16/03/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),14,(vau),,,,,,,,,,,,,0,(vco),,,,,,,9.1,(vco),,,,,,,0,(vco),,,,,
17/03/1989 09:00,,,,,,,,,,,,,,,,,74,(vco),1.9,(vco),10.25,(vau),,,,,,,,,,,,,8.2,(vco),,,,,,,5.1,(vco),,,,,,,5,(vco),,,,,
18/03/1989 09:00,,,,,,,,,,,,,,,,,41,(vco),0.4,(vco),10.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
19/03/1989 09:00,,,,,,,,,,,,,,,,,35,(vco),0,(vco),11,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
20/03/1989 09:00,,,,,,,,,,,,,,,,,67,(vco),0,(vco),13,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
21/03/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,2.5,(vco),,,,,,,0,(vco),,,,,
22/03/1989 09:00,,,,,,,,,,,,,,,,,46,(vco),0,(vco),17.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
23/03/1989 09:00,,,,,,,,,,,,,,,,,18,(vco),0,(vco),18.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
24/03/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),15.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
25/03/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),14.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
26/03/1989 09:00,,,,,,,,,,,,,,,,,84,(vco),0,(vco),15.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
27/03/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),3,(vco),15,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
28/03/1989 09:00,,,,,,,,,,,,,,,,,74,(vco),7.7,(vco),9.25,(vau),,,,,,,,,,,,,4,(vco),,,,,,,41.7,(vco),,,,,,,7.8,(vco),,,,,
29/03/1989 09:00,,,,,,,,,,,,,,,,,62,(vco),18.2,(vco),9.75,(vau),,,,,,,,,,,,,8,(vco),,,,,,,5.1,(vco),,,,,,,8,(vco),,,,,
30/03/1989 09:00,,,,,,,,,,,,,,,,,83,(vco),0,(vco),12,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
31/03/1989 09:00,,,,,,,,,,,,,,,,,72,(vco),0,(vco),13.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
01/04/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),0,(vco),13,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
02/04/1989 09:00,,,,,,,,,,,,,,,,,60,(vco),0,(vco),11.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,3.5,(vco),,,,,,,,,,,,,
03/04/1989 09:00,,,,,,,,,,,,,,,,,73,(vco),14.5,(vco),8.25,(vau),,,,,,,,,,,,,13.5,(vco),,,,,,,14.4,(vco),,,,,,,6.4,(vco),,,,,
04/04/1989 09:00,,,,,,,,,,,,,,,,,75,(vco),9.5,(vco),9.25,(vau),,,,,,,,,,,,,11,(vco),,,,,,,4.4,(vco),,,,,,,11.8,(vco),,,,,
05/04/1989 09:00,,,,,,,,,,,,,,,,,76,(vco),3.5,(vco),11.75,(vau),,,,,,,,,,,,,1.5,(vco),,,,,,,0.9,(vco),,,,,,,2.3,(vco),,,,,
06/04/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),0.3,(vco),12,(vau),,,,,,,,,,,,,3.3,(vco),,,,,,,23.2,(vco),,,,,,,4.8,(vco),,,,,
07/04/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),10,(vco),13.5,(vau),,,,,,,,,,,,,27.5,(vco),,,,,,,1.3,(vco),,,,,,,1.2,(vco),,,,,
08/04/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),10.6,(vco),12,(vau),,,,,,,,,,,,,6.5,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
09/04/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),31,(vco),13.25,(vau),,,,,,,,,,,,,41.5,(vco),,,,,,,31.1,(vco),,,,,,,,,,,,,
10/04/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),0,(vco),13.25,(vau),,,,,,,,,,,,,8,(vco),,,,,,,3.3,(vco),,,,,,,36.6,(vco),,,,,
11/04/1989 09:00,,,,,,,,,,,,,,,,,84,(vco),0.3,(vco),13.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,9.3,(vco),,,,,,,0.1,(vco),,,,,
12/04/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),0.9,(vco),14.25,(vau),,,,,,,,,,,,,2,(vco),,,,,,,35,(vco),,,,,,,3.9,(vco),,,,,
13/04/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),0.1,(vco),13.25,(vau),,,,,,,,,,,,,2,(vco),,,,,,,44.7,(vco),,,,,,,1.9,(vco),,,,,
14/04/1989 09:00,,,,,,,,,,,,,,,,,74,(vco),0.3,(vco),12.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,5.4,(vco),,,,,,,1.4,(vco),,,,,
15/04/1989 09:00,,,,,,,,,,,,,,,,,65,(vco),0,(vco),14,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0.4,(vco),,,,,,,,,,,,,
16/04/1989 09:00,,,,,,,,,,,,,,,,,54,(vco),0,(vco),12,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
17/04/1989 09:00,,,,,,,,,,,,,,,,,41,(vco),0,(vco),12,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0.3,(vco),,,,,,,0,(vco),,,,,
18/04/1989 09:00,,,,,,,,,,,,,,,,,34,(vco),0,(vco),14,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
19/04/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),14,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
20/04/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),2.5,(vco),14.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0.7,(vco),,,,,
21/04/1989 09:00,,,,,,,,,,,,,,,,,61,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
22/04/1989 09:00,,,,,,,,,,,,,,,,,64,(vco),0,(vco),15.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
23/04/1989 09:00,,,,,,,,,,,,,,,,,56,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,1.9,(vco),,,,,,,,,,,,,
24/04/1989 09:00,,,,,,,,,,,,,,,,,94,(vco),22,(vco),11.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
25/04/1989 09:00,,,,,,,,,,,,,,,,,78,(vco),13,(vco),12.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
26/04/1989 09:00,,,,,,,,,,,,,,,,,54,(vco),0.4,(vco),11.75,(vau),,,,,,,,,,,,,9,(vco),,,,,,,0,(vco),,,,,,,9.6,(vco),,,,,
27/04/1989 09:00,,,,,,,,,,,,,,,,,50,(vco),0,(vco),11.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
28/04/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),0,(vco),14.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,21.4,(vco),,,,,,,3.6,(vco),,,,,
29/04/1989 09:00,,,,,,,,,,,,,,,,,61,(vco),0,(vco),16,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
30/04/1989 09:00,,,,,,,,,,,,,,,,,45,(vco),0,(vco),17.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
01/05/1989 09:00,,,,,,,,,,,,,,,,,25,(vco),0,(vco),17.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),17.2,(vau),,,,,,,,,,,
02/05/1989 09:00,,,,,,,,,,,,,,,,,48,(vco),0,(vco),18.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),18.95,(vau),,,,,0.1,(vco),,,,,
03/05/1989 09:00,,,,,,,,,,,,,,,,,34,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),18.75,(vau),,,,,0,(vco),,,,,
04/05/1989 09:00,,,,,,,,,,,,,,,,,29,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),20.6,(vau),,,,,0,(vco),,,,,
05/05/1989 09:00,,,,,,,,,,,,,,,,,41,(vco),0,(vco),20.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),20.7,(vau),,,,,0,(vco),,,,,
06/05/1989 09:00,,,,,,,,,,,,,,,,,41,(vco),0,(vco),20.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),23.05,(vau),,,,,,,,,,,
07/05/1989 09:00,,,,,,,,,,,,,,,,,85,(vco),0,(vco),17.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),23.65,(vau),,,,,,,,,,,
08/05/1989 09:00,,,,,,,,,,,,,,,,,80,(vco),0,(vco),16.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),20.3,(vau),,,,,0,(vco),,,,,
09/05/1989 09:00,,,,,,,,,,,,,,,,,76,(vco),0,(vco),17.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),15.2,(vau),,,,,0,(vco),,,,,
10/05/1989 09:00,,,,,,,,,,,,,,,,,71,(vco),0,(vco),16.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),15.2,(vau),,,,,0,(vco),,,,,
11/05/1989 09:00,,,,,,,,,,,,,,,,,86,(vco),0,(vco),17.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),16.1,(vau),,,,,0,(vco),,,,,
12/05/1989 09:00,,,,,,,,,,,,,,,,,90,(vco),0.2,(vco),17.75,(vau),,,,,,,,,,,,,2,(vco),,,,,,,0,(vco),15.3,(vau),,,,,0.1,(vco),,,,,
13/05/1989 09:00,,,,,,,,,,,,,,,,,70,(vco),0,(vco),16.75,(vau),,,,,,,,,,,,,3,(vco),,,,,,,0,(vco),14.1,(vau),,,,,,,,,,,
14/05/1989 09:00,,,,,,,,,,,,,,,,,48,(vco),0,(vco),18.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),16.7,(vau),,,,,,,,,,,
15/05/1989 09:00,,,,,,,,,,,,,,,,,64,(vco),0,(vco),19.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),19.1,(vau),,,,,4.6,(vco),,,,,
16/05/1989 09:00,,,,,,,,,,,,,,,,,39,(vco),0,(vco),23.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),18.7,(vau),,,,,0,(vco),,,,,
17/05/1989 09:00,,,,,,,,,,,,,,,,,39,(vco),0,(vco),21.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),20.4,(vau),,,,,0,(vco),,,,,
18/05/1989 09:00,,,,,,,,,,,,,,,,,65,(vco),0,(vco),20,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),17.85,(vau),,,,,0,(vco),,,,,
19/05/1989 09:00,,,,,,,,,,,,,,,,,56,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),16.2,(vau),,,,,0,(vco),,,,,
20/05/1989 09:00,,,,,,,,,,,,,,,,,52,(vco),0,(vco),19.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),17.7,(vau),,,,,,,,,,,
21/05/1989 09:00,,,,,,,,,,,,,,,,,59,(vco),0,(vco),17,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),16.35,(vau),,,,,,,,,,,
22/05/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),0,(vco),14.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),18.65,(vau),,,,,0,(vco),,,,,
23/05/1989 09:00,,,,,,,,,,,,,,,,,61,(vco),1.3,(vco),15,(vau),,,,,,,,,,,,,4.5,(vco),,,,,,,1.4,(vco),16.25,(vau),,,,,2.2,(vco),,,,,
24/05/1989 09:00,,,,,,,,,,,,,,,,,89,(vco),0,(vco),15,(vau),,,,,,,,,,,,,0,(vco),,,,,,,4.6,(vco),16,(vau),,,,,6.2,(vco),,,,,
25/05/1989 09:00,,,,,,,,,,,,,,,,,80,(vco),20.5,(vco),16.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,11.1,(vco),19,(vau),,,,,,,,,,,
26/05/1989 09:00,,,,,,,,,,,,,,,,,80,(vco),9.2,(vco),17.5,(vau),,,,,,,,,,,,,20,(vco),,,,,,,0,(vco),15.2,(vau),,,,,3.6,(vco),,,,,
27/05/1989 09:00,,,,,,,,,,,,,,,,,73,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,15,(vco),,,,,,,4.5,(vco),15.05,(vau),,,,,,,,,,,
28/05/1989 09:00,,,,,,,,,,,,,,,,,73,(vco),0,(vco),18.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,4.9,(vco),17,(vau),,,,,,,,,,,
29/05/1989 09:00,,,,,,,,,,,,,,,,,80,(vco),0,(vco),18,(vau),,,,,,,,,,,,,11,(vco),,,,,,,2.2,(vco),17.45,(vau),,,,,22,(vco),,,,,
30/05/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),2.5,(vco),18.25,(vau),,,,,,,,,,,,,13.7,(vco),,,,,,,5.8,(vco),15.6,(vau),,,,,0,(vco),,,,,
31/05/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),1,(vco),18.25,(vau),,,,,,,,,,,,,2.4,(vco),,,,,,,8.3,(vco),17.05,(vau),,,,,24.4,(vco),,,,,
01/06/1989 09:00,,,,,,,,,,,,,,,,,68,(vco),0,(vco),18.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,2.6,(vco),,,,,,,0,(vco),,,,,
02/06/1989 09:00,,,,,,,,,,,,,,,,,52,(vco),0,(vco),18,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0.8,(vco),,,,,,,0,(vco),,,,,
03/06/1989 09:00,,,,,,,,,,,,,,,,,50,(vco),0.2,(vco),17.25,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0.4,(vco),,,,,,,,,,,,,
04/06/1989 09:00,,,,,,,,,,,,,,,,,66,(vco),0,(vco),16.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,,,,,,,
05/06/1989 09:00,,,,,,,,,,,,,,,,,59,(vco),0,(vco),17,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
06/06/1989 09:00,,,,,,,,,,,,,,,,,62,(vco),0,(vco),17,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
07/06/1989 09:00,,,,,,,,,,,,,,,,,62,(vco),0,(vco),17.5,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
08/06/1989 09:00,,,,,,,,,,,,,,,,,63,(vco),0,(vco),16.75,(vau),,,,,,,,,,,,,0,(vco),,,,,,,0,(vco),,,,,,,0,(vco),,,,,
