SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,ALGÉS (21B/06G),,ALGÉS (21B/06G),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALHASTROS (CARAPINHEIRA) (12F/04U),,ALJEZUR (30E/01UG),,ALJEZUR (30E/01UG),,ALJUBARROTA (16D/01UG),,ALJUBARROTA (16D/01UG),,ALJUSTREL (26I/03UG),,ALJUSTREL (26I/03UG),,ALMACEDA (14K/01U),,ALMACEDA (14K/01U),,ALMAÇA (11H/01UG),,ALMAÇA (11H/01UG),,
,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Velocidade do vento média diária (m/s),FLAG,
30/06/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.2,,,,,,,,,,
01/07/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3.6,,,,,,,,,,
02/07/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),3,,,,,,,,,,
03/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.5,,,,,,,,,,
04/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.9,,,,,,,,,,
05/07/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),2.9,,,,,,,,,,
06/07/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),2.6,,,,,,,,,,
07/07/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.4,,,,,,,,,,
08/07/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),3.4,,,,,,,,,,
09/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3,,,,,,,,,,
10/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),4.4,,,,,,,,,,
11/07/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),3.5,,,,,,,,,,
12/07/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),3.5,,,,,,,,,,
13/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.8,,,,,,,,,,
14/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.6,,,,,,,,,,
15/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3,,,,,,,,,,
16/07/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),2.7,,,,,,,,,,
17/07/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0.1,(vau),2.9,,,,,,,,,,
18/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.2,,,,,,,,,,
19/07/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),3.2,,,,,,,,,,
20/07/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),3.3,,,,,,,,,,
21/07/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),3.1,,,,,,,,,,
22/07/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),3.2,,,,,,,,,,
23/07/2015 09:00,,,,,,,,,3.2,(vau),0.7,,,,,,0,(vau),3.4,,,,,,,,,,
24/07/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.7,,,,,,,,,,
25/07/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),4.1,,,,,,,,,,
26/07/2015 09:00,,,,,,,,,0.1,(vau),0.7,,,,,,0,(vau),2.9,,,,,,,,,,
27/07/2015 09:00,,,,,,,,,0.1,(vau),0.7,,,,,,0,(vau),3.3,,,,,,,,,,
28/07/2015 09:00,,,,,,,,,,,,,,,,,0,(vau),3.2,,,,,,,,,,
29/07/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),3.7,,,,,,,,,,
30/07/2015 09:00,,,,,,,,,0,(vau),0.8,,,,,,0,(vau),3.9,,,,,,,,,,
31/07/2015 09:00,,,,,,,,,0.7,(vau),0.5,,,,,,0,(vau),3.6,,,,,,,,,,
01/08/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),3.7,,,,,,,,,,
02/08/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.6,,,,,,0,(vau),0.2,,
03/08/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),2.1,,,,,,0,(vau),0.2,,
04/08/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),2.7,,,,,,0.1,(vau),0.2,,
05/08/2015 09:00,,,,,,,,,0.2,(vau),0.6,,,,,,0,(vau),2.9,,,,,,0,(vau),0.2,,
06/08/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),2.2,,,,,,0,(vau),0.2,,
07/08/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),3.2,,,,,,0,(vau),0.2,,
08/08/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),3.6,,,,,,0,(vau),0.2,,
09/08/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),1.7,,,,,,0,(vau),0.1,,
10/08/2015 09:00,,,,,,,,,0,(vau),0.3,,,,,,0,(vau),1.4,,,,,,0,(vau),0.1,,
11/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),4.2,,,,,,0,(vau),0.2,,
12/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),2.8,,,,,,0,(vau),0.1,,
13/08/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),3.2,,,,,,0.2,(vau),0.1,,
14/08/2015 09:00,,,,,,,,,0.1,(vau),0.8,,,,,,0,(vau),3.9,,,,,,0.1,(vau),0.1,,
15/08/2015 09:00,,,,,,,,,0.1,(vau),0.7,,,,,,0,(vau),3.6,,,,,,0,(vau),0.1,,
16/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),3.7,,,,,,0.4,(vau),0.1,,
17/08/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),3.9,,,,,,0,(vau),0.1,,
18/08/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),3.4,,,,,,0,(vau),0.1,,
19/08/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),2.2,,,,,,0,(vau),0.2,,
20/08/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),1.7,,,,,,0,(vau),0.2,,
21/08/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),2.5,,,,,,0,(vau),0.2,,
22/08/2015 09:00,,,,,,,,,0.1,(vau),0.4,,,,,,0,(vau),3.2,,,,,,0,(vau),0.2,,
23/08/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),4,,,,,,0.5,(vau),0.1,,
24/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0.6,(vau),3.9,,,,,,6.2,(vau),0.2,,
25/08/2015 09:00,,,,,,,,,0.1,(vau),0.5,,,,,,0,(vau),2.2,,,,,,0,(vau),0.1,,
26/08/2015 09:00,,,,,,,,,0.1,(vau),0.6,,,,,,0,(vau),2.3,,,,,,0.3,(vau),0.1,,
27/08/2015 09:00,,,,,,,,,0,(vau),0.5,,,,,,0,(vau),,,,,,,0,(vau),0.1,,
28/08/2015 09:00,,,,,,,,,0,(vau),0.7,,,,,,0,(vau),2.5,,,,,,0,(vau),0.1,,
29/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),1.7,,,,,,0,(vau),0.1,,
30/08/2015 09:00,,,,,,,,,0,(vau),0.9,,,,,,0,(vau),,,,,,,0,(vau),0.1,,
31/08/2015 09:00,,,,,,,,,0,(vau),0.6,,,,,,0,(vau),,,,,,,0,(vau),0.2,,
01/09/2015 09:00,,,,,,,,,0,(vau),0.4,,,,,,0,(vau),,,,,,,1.4,(vau),0,,
02/09/2015 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),,,0,(vau),3,,,,,,0,(vau),0.1,,
03/09/2015 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),,,0,(vau),3.6,,,,,,0,(vau),0.1,,
04/09/2015 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),,,0,(vau),3.5,,,,,,0,(vau),0.1,,
05/09/2015 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),,,0,(vau),2.7,,,,,,0,(vau),0.1,,
06/09/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),1.3,,,,,,0,(vau),0.1,,
07/09/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),2.1,,,,,,0,(vau),0.1,,
08/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),1.8,,,,,,0,(vau),0.1,,
09/09/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0.3,(vau),,,0,(vau),1.8,,,,,,0,(vau),0.1,,
10/09/2015 09:00,,,,,,,,,0,(vau),0.4,,1.4,(vau),,,0,(vau),2.6,,,,,,3,(vau),0,,
11/09/2015 09:00,,,,,,,,,0.1,(vau),0.6,,0,(vau),,,0,(vau),2.5,,,,,,0.1,(vau),0.1,,
12/09/2015 09:00,,,,,,,,,0,(vau),0.5,,0.2,(vau),,,0,(vau),2.6,,,,,,0,(vau),0.1,,
13/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),3.3,,,,,,0,(vau),0.1,,
14/09/2015 09:00,,,,,,,,,0.8,(vau),0.7,,4.2,(vau),,,0.2,(vau),3.5,,,,,,6.2,(vau),0,,
15/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),2.3,,,,,,7.3,(vau),0.1,,
16/09/2015 09:00,,,,,,,,,1,(vau),1.5,,18,(vau),,,2.1,(vau),6,,,,,,41.9,(vau),0.5,,
17/09/2015 09:00,,,,,,,,,5.5,(vau),0.5,,2.8,(vau),,,6.5,(vau),3.2,,,,,,0.5,(vau),0.1,,
18/09/2015 09:00,,,,,,,,,0.1,(vau),0.5,,0.3,(vau),,,0,(vau),2,,,,,,0.1,(vau),0.1,,
19/09/2015 09:00,,,,,,,,,0.1,(vau),0.5,,0.1,(vau),,,0,(vau),1.7,,,,,,0.1,(vau),0.1,,
20/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),,,0,(vau),1.4,,,,,,0,(vau),0,,
21/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0.1,(vau),,,0,(vau),1.9,,,,,,0,(vau),0.1,,
22/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),2,,,,,,0,(vau),0.1,,
23/09/2015 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),,,0,(vau),2.9,,,,,,0,(vau),0.1,,
24/09/2015 09:00,,,,,,,,,0.1,(vau),0.4,,3.2,(vau),,,0,(vau),2.5,,,,,,0.1,(vau),0.1,,
25/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),,,0,(vau),1.7,,,,,,0.1,(vau),0.1,,
26/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0,(vau),,,0,(vau),1.9,,,,,,0.1,(vau),0.1,,
27/09/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),1.4,,,,,,0.1,(vau),0.1,,
28/09/2015 09:00,,,,,,,,,0,(vau),0.4,,0.2,(vau),,,0,(vau),1.7,,,,,,0.1,(vau),0.1,,
29/09/2015 09:00,,,,,,,,,0,(vau),0.7,,0,(vau),,,0.2,(vau),1.6,,,,,,9.6,(vau),0,,
30/09/2015 09:00,,,,,,,,,15.9,(vau),0.3,,0,(vau),,,0,(vau),1.8,,,,,,0.1,(vau),0,,
01/10/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0,(vau),,,0,(vau),1.3,,,,,,0.1,(vau),0.1,,
02/10/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0,(vau),,,0,(vau),1.5,,,,,,0,(vau),0.1,,
03/10/2015 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),,,0,(vau),2.7,,,,,,0,(vau),0.1,,
04/10/2015 09:00,,,,,,,,,0.1,(vau),0.9,,0,(vau),,,0,(vau),4.1,,,,,,4,(vau),0.1,,
05/10/2015 09:00,,,,,,,,,2.1,(vau),1.4,,6,(vau),,,1.1,(vau),5.4,,,,,,4.6,(vau),0.6,,
06/10/2015 09:00,,,,,,,,,0.8,(vau),1.4,,7,(vau),,,2.4,(vau),5,,,,,,26.4,(vau),0.3,,
07/10/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0.2,(vau),,,0.1,(vau),2,,,,,,0.2,(vau),0,,
08/10/2015 09:00,,,,,,,,,0,(vau),0.5,,0.3,(vau),,,0,(vau),2.1,,,,,,0.1,(vau),0,,
09/10/2015 09:00,,,,,,,,,0.1,(vau),0.4,,0.1,(vau),,,0,(vau),1.5,,,,,,0,(vau),0,,
10/10/2015 09:00,,,,,,,,,2,(vau),0.7,,0.2,(vau),,,0.2,(vau),3.3,,,,,,0.2,(vau),0.1,,
11/10/2015 09:00,,,,,,,,,5.1,(vau),0.3,,3.2,(vau),,,4.4,(vau),3.4,,,,,,6.4,(vau),0.1,,
12/10/2015 09:00,,,,,,,,,3.5,(vau),0.9,,6.4,(vau),,,1.4,(vau),4,,,,,,10.7,(vau),0,,
13/10/2015 09:00,,,,,,,,,5.1,(vau),0.9,,2.2,(vau),,,6.4,(vau),3.4,,,,,,1.7,(vau),0,,
14/10/2015 09:00,,,,,,,,,0.3,(vau),0.3,,0,(vau),,,0.1,(vau),0.3,,,,,,0.2,(vau),0,,
15/10/2015 09:00,,,,,,,,,0.8,(vau),0.2,,0,(vau),,,0.2,(vau),0.4,,,,,,0.1,(vau),0,,
16/10/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0,(vau),,,0.2,(vau),0.8,,,,,,0,(vau),0,,
17/10/2015 09:00,,,,,,,,,3.4,(vau),1.5,,0.2,(vau),,,1.2,(vau),2.6,,,,,,1.3,(vau),0,,
18/10/2015 09:00,,,,,,,,,2.4,(vau),1.1,,17.1,(vau),,,1.8,(vau),5.1,,,,,,11,(vau),0.1,,
19/10/2015 09:00,,,,,,,,,7.4,(vau),0.6,,0.1,(vau),,,1.5,(vau),2.1,,,,,,0.5,(vau),0,,
20/10/2015 09:00,,,,,,,,,1.9,(vau),0.7,,,,,,4.6,(vau),2.5,,,,,,0.1,(vau),0,,
21/10/2015 09:00,,,,,,,,,2.8,(vau),1.2,,,,,,0,(vau),1.6,,,,,,0,(vau),0.1,,
22/10/2015 09:00,,,,,,,,,0,(vau),0.3,,0,(vau),,,0,(vau),0.8,,,,,,0.1,(vau),0,,
23/10/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0,(vau),,,0,(vau),0.4,,,,,,0.1,(vau),0,,
24/10/2015 09:00,,,,,,,,,3.6,(vau),0.1,,0.6,(vau),,,1.5,(vau),0.4,,,,,,0.9,(vau),0,,
25/10/2015 09:00,,,,,,,,,5.7,(vau),0.1,,9.3,(vau),,,1.7,(vau),1.2,,,,,,2.7,(vau),0,,
26/10/2015 09:00,,,,,,,,,6.2,(vau),0.4,,5.4,(vau),,,0.6,(vau),2.3,,,,,,1,(vau),0,,
27/10/2015 09:00,,,,,,,,,11.7,(vau),0.8,,12.2,(vau),,,6.1,(vau),2.5,,,,,,3.9,(vau),0.1,,
28/10/2015 09:00,,,,,,,,,1.1,(vau),0.4,,8.1,(vau),,,2,(vau),3,,,,,,10.5,(vau),0.1,,
29/10/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0.2,(vau),3.4,,,,,,3.7,(vau),0,,
30/10/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0.2,(vau),1.6,,,,,,0,(vau),0,,
31/10/2015 09:00,,,,,,,,,4.1,(vau),0.6,,8.2,(vau),,,2.8,(vau),3.2,,,,,,1.6,(vau),0.1,,
01/11/2015 09:00,,,,,,,,,17.8,(vau),0.4,,4.7,(vau),,,3.7,(vau),0.6,,,,,,0.8,(vau),0,,
02/11/2015 09:00,,,,,,,,,39.2,(vau),0.7,,1.3,(vau),,,8.1,(vau),1.6,,,,,,1.1,(vau),0,,
03/11/2015 09:00,,,,,,,,,2,(vau),0.5,,11.2,(vau),,,1.8,(vau),3.3,,,,,,12.6,(vau),0,,
04/11/2015 09:00,,,,,,,,,1.8,(vau),0.3,,9.8,(vau),,,0.5,(vau),3.1,,,,,,16.1,(vau),0,,
05/11/2015 09:00,,,,,,,,,2.2,(vau),0.2,,2.6,(vau),,,2.9,(vau),1.4,,,,,,5.3,(vau),0,,
06/11/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),,,0.2,(vau),0.2,,,,,,1.9,(vau),0,,
07/11/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0,(vau),,,0,(vau),1,,,,,,0.1,(vau),0,,
08/11/2015 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),,,0,(vau),1.9,,,,,,0.2,(vau),0,,
09/11/2015 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),,,0,(vau),0.8,,,,,,0.1,(vau),0,,
10/11/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0,(vau),,,0,(vau),0,,,,,,0.2,(vau),0,,
11/11/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),,,0.1,(vau),0.1,,,,,,0.1,(vau),0,,
12/11/2015 09:00,,,,,,,,,0.2,(vau),0.1,,0,(vau),,,0,(vau),0,,,,,,0.1,(vau),0,,
13/11/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),,,0.4,(vau),0,,,,,,0.1,(vau),0,,
14/11/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.2,(vau),,,0,(vau),0,,,,,,0.2,(vau),0,,
15/11/2015 09:00,,,,,,,,,0.1,(vau),0.4,,0.3,(vau),,,0,(vau),0.7,,,,,,0.2,(vau),0,,
16/11/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0.1,(vau),,,0.1,(vau),0.6,,,,,,0.1,(vau),0,,
17/11/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.1,(vau),,,0.3,(vau),0.8,,,,,,0.1,(vau),0,,
18/11/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0.5,(vau),,,0.1,(vau),1.3,,,,,,0.1,(vau),0,,
19/11/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0.2,(vau),,,0.1,(vau),0.3,,,,,,0.1,(vau),0,,
20/11/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.2,(vau),,,0,(vau),0,,,,,,0.2,(vau),0,,
21/11/2015 09:00,,,,,,,,,0.1,(vau),0.2,,2.2,(vau),,,0.1,(vau),1.3,,,,,,2.2,(vau),0,,
22/11/2015 09:00,,,,,,,,,0.6,(vau),0.6,,0.4,(vau),,,0.1,(vau),4.1,,,,,,0.4,(vau),0.1,,
23/11/2015 09:00,,,,,,,,,1.5,(vau),0.3,,11.3,(vau),,,0.3,(vau),1.9,,,,,,0.9,(vau),0,,
24/11/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0,(vau),,,0,(vau),1.4,,,,,,0,(vau),0,,
25/11/2015 09:00,,,,,,,,,0.2,(vau),0.2,,0.3,(vau),,,0,(vau),1.7,,,,,,0.1,(vau),0,,
26/11/2015 09:00,,,,,,,,,0,(vau),0.8,,0,(vau),,,0.2,(vau),3.4,,,,,,0,(vau),0,,
27/11/2015 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),,,0.1,(vau),2.2,,,,,,0.1,(vau),0,,
28/11/2015 09:00,,,,,,,,,0.2,(vau),0.3,,0,(vau),,,0.3,(vau),2,,,,,,0.2,(vau),0,,
29/11/2015 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),,,0,(vau),1.2,,,,,,0.2,(vau),0,,
30/11/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0.2,(vau),,,0,(vau),1.4,,,,,,0.1,(vau),0,,
01/12/2015 09:00,,,,,,,,,0.2,(vau),0.6,,0,(vau),,,0,(vau),1.5,,,,,,0.1,(vau),0,,
02/12/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0.2,(vau),,,0.3,(vau),1.8,,,,,,0,(vau),0,,
03/12/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0,(vau),,,0,(vau),1.2,,,,,,0.2,(vau),0,,
04/12/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0,(vau),,,0,(vau),0.8,,,,,,0,(vau),0,,
05/12/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0,(vau),,,0,(vau),1.3,,,,,,0.1,(vau),0,,
06/12/2015 09:00,,,,,,,,,0.1,(vau),0.3,,0.3,(vau),,,0.3,(vau),1.1,,,,,,0.1,(vau),0,,
07/12/2015 09:00,,,,,,,,,0.2,(vau),0.7,,0.2,(vau),,,1.2,(vau),2.5,,,,,,0.1,(vau),0,,
08/12/2015 09:00,,,,,,,,,0,(vau),0.7,,1.6,(vau),,,0,(vau),1.9,,,,,,1.1,(vau),0,,
09/12/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.4,(vau),,,0,(vau),0.5,,,,,,0.3,(vau),0,,
10/12/2015 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),,,0,(vau),0,,,,,,0,(vau),0,,
11/12/2015 09:00,,,,,,,,,0,(vau),0.4,,0.3,(vau),,,0,(vau),0.5,,,,,,0.2,(vau),0,,
12/12/2015 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),,,0,(vau),0.3,,,,,,0.1,(vau),0,,
13/12/2015 09:00,,,,,,,,,0.1,(vau),0.5,,0,(vau),,,0.3,(vau),0.6,,,,,,0.2,(vau),0,,
14/12/2015 09:00,,,,,,,,,2,(vau),1.1,,9.1,(vau),,,1.1,(vau),3.7,,,,,,13,(vau),0,,
15/12/2015 09:00,,,,,,,,,6.2,(vau),0.7,,7.5,(vau),,,1.7,(vau),4.5,,,,,,9.5,(vau),0,,
16/12/2015 09:00,,,,,,,,,0,(vau),0.6,,0,(vau),,,0,(vau),4.1,,,,,,0.2,(vau),0,,
17/12/2015 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),,,0,(vau),3.3,,,,,,0.1,(vau),0,,
18/12/2015 09:00,,,,,,,,,0.2,(vau),0.4,,0,(vau),,,0,(vau),2.4,,,,,,0,(vau),0,,
19/12/2015 09:00,,,,,,,,,0.3,(vau),0.5,,0,(vau),,,0.1,(vau),2.8,,,,,,0.1,(vau),0,,
20/12/2015 09:00,,,,,,,,,5.4,(vau),0.7,,5.3,(vau),,,9.8,(vau),3.3,,,,,,9.4,(vau),0,,
21/12/2015 09:00,,,,,,,,,0.3,(vau),0.1,,0.1,(vau),,,0.9,(vau),0,,,,,,1.4,(vau),0,,
22/12/2015 09:00,,,,,,,,,0.1,(vau),0.2,,0,(vau),,,0.3,(vau),0.7,,,,,,0.2,(vau),0,,
23/12/2015 09:00,,,,,,,,,0.1,(vau),0.1,,0.3,(vau),,,0.4,(vau),0,,,,,,0.1,(vau),0,,
24/12/2015 09:00,,,,,,,,,0.1,(vau),0.1,,1,(vau),,,0.3,(vau),1.1,,,,,,0.7,(vau),0,,
25/12/2015 09:00,,,,,,,,,0.2,(vau),0.1,,0,(vau),,,0.3,(vau),0.4,,,,,,0,(vau),0,,
26/12/2015 09:00,,,,,,,,,0,(vau),1,,0,(vau),,,0.3,(vau),2.2,,,,,,0,(vau),0,,
27/12/2015 09:00,,,,,,,,,0,(vau),2.3,,0,(vau),,,0,(vau),2.5,,,,,,0.2,(vau),0.1,,
28/12/2015 09:00,,,,,,,,,2.8,(vau),1.8,,16.2,(vau),,,2.1,(vau),5.3,,,,,,4.4,(vau),0.3,,
29/12/2015 09:00,,,,,,,,,6.5,(vau),0.9,,11,(vau),,,8.4,(vau),2.4,,,,,,8.8,(vau),0.1,,
30/12/2015 09:00,,,,,,,,,0,(vau),0.2,,0,(vau),,,0,(vau),1.1,,,,,,0.2,(vau),0,,
31/12/2015 09:00,,,,,,,,,6,(vau),0.8,,8.6,(vau),,,8.5,(vau),2.8,,,,,,10.1,(vau),0.2,,
01/01/2016 09:00,,,,,,,,,0,(vau),0.3,,0.7,(vau),,,0,(vau),0.9,,,,,,0.6,(vau),0,,
02/01/2016 09:00,,,,,,,,,1.4,(vau),0.9,,12.9,(vau),,,6.9,(vau),2.9,,,,,,7.9,(vau),0.1,,
03/01/2016 09:00,,,,,,,,,0.6,(vau),0.1,,1.3,(vau),,,1,(vau),1.6,,,,,,0,(vau),0,,
04/01/2016 09:00,,,,,,,,,2.2,(vau),1.2,,7,(vau),,,0.6,(vau),5.8,,,,,,39.4,(vau),0.2,,
05/01/2016 09:00,,,,,,,,,5.5,(vau),1.4,,11.4,(vau),,,4.2,(vau),5,,,,,,23.1,(vau),0.2,,
06/01/2016 09:00,,,,,,,,,1.9,(vau),0.5,,10.1,(vau),,,1.4,(vau),1.6,,,,,,8.8,(vau),0,,
07/01/2016 09:00,,,,,,,,,0.1,(vau),1.1,,17.4,(vau),,,0.4,(vau),4.6,,,,,,25.9,(vau),0.2,,
08/01/2016 09:00,,,,,,,,,0.9,(vau),0.8,,2.6,(vau),,,0.5,(vau),3.4,,,,,,6,(vau),0.1,,
09/01/2016 09:00,,,,,,,,,18.7,(vau),0.9,,10.3,(vau),,,7.2,(vau),2.7,,,,,,16.2,(vau),0,,
10/01/2016 09:00,,,,,,,,,0.4,(vau),1.9,,4.9,(vau),,,4.3,(vau),5.3,,,,,,54.5,(vau),0.3,,
11/01/2016 09:00,,,,,,,,,10.4,(vau),2.2,,16.6,(vau),,,7.6,(vau),7.4,,,,,,45.6,(vau),0.2,,
12/01/2016 09:00,,,,,,,,,1.1,(vau),0.2,,0.6,(vau),,,0,(vau),1.2,,,,,,2.2,(vau),0,,
13/01/2016 09:00,,,,,,,,,0.1,(vau),0.1,,0.1,(vau),,,0,(vau),0.3,,,,,,0.1,(vau),0,,
14/01/2016 09:00,,,,,,,,,0.1,(vau),0.2,,1.9,(vau),,,0,(vau),1.1,,,,,,4.9,(vau),0,,
15/01/2016 09:00,,,,,,,,,0.1,(vau),0.3,,9.6,(vau),,,0.1,(vau),3.1,,,,,,2.7,(vau),0,,
16/01/2016 09:00,,,,,,,,,0.1,(vau),0.4,,0,(vau),,,0,(vau),2.1,,,,,,0.1,(vau),0,,
17/01/2016 09:00,,,,,,,,,0.2,(vau),0.2,,0,(vau),,,0,(vau),1,,,,,,0.1,(vau),0,,
18/01/2016 09:00,,,,,,,,,0.5,(vau),0.1,,0.2,(vau),,,0.6,(vau),0.6,,,,,,2.3,(vau),0,,
19/01/2016 09:00,,,,,,,,,0.1,(vau),0.1,,0.6,(vau),,,0,(vau),1.9,,,,,,0.9,(vau),0,,
20/01/2016 09:00,,,,,,,,,2.3,(vau),0.5,,8.1,(vau),,,1.4,(vau),2.4,,,,,,4.2,(vau),0,,
21/01/2016 09:00,,,,,,,,,0.7,(vau),0.1,,2.6,(vau),,,1.4,(vau),1.2,,,,,,3.4,(vau),0,,
