SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA BARBARA DE PADRÕES (28J/03UG),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (17C/03U),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA (TAVIRA) (31K/01UG),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CATARINA DA SERRA (16E/05U),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA DO LOUREDO (26J/03UG),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA CLARA-A-NOVA (29I/02C),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,SANTA COMBA DÃO (11I/01G),,
,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,Precipitação diária (mm),FLAG,Temperatura do ar média diária (°C),FLAG,Velocidade do vento média diária (m/s),FLAG,
04/11/2000 09:00,0,(vco),,,,,7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
05/11/2000 09:00,0,(vco),,,,,6,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,48.5,(vco),,,,,
06/11/2000 09:00,1.5,(vco),,,,,11.5,(vco),,,,,5.8,(vco),,,,,,,,,,,5,(vco),,,,,6.2,(vco),,,,,44,(vco),,,,,
07/11/2000 09:00,0,(vco),,,,,21.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,26.5,(vco),,,,,
08/11/2000 09:00,0,(vco),,,,,7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,5,(vco),,,,,
09/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
10/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
11/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
12/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
13/11/2000 09:00,7,(vco),,,,,29,(vco),,,,,15.2,(vco),,,,,,,,,,,7.5,(vco),,,,,16.2,(vco),,,,,25,(vco),,,,,
14/11/2000 09:00,0,(vco),,,,,3,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,6,(vco),,,,,
15/11/2000 09:00,9.2,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,2.8,(vco),,,,,0,(vco),,,,,3,(vco),,,,,
16/11/2000 09:00,0,(vco),,,,,8.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
17/11/2000 09:00,3.5,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,2,(vco),,,,,0,(vco),,,,,6,(vco),,,,,
18/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
19/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
20/11/2000 09:00,0,(vco),,,,,3.5,(vco),,,,,0,(vco),,,,,,,,,,,1.8,(vco),,,,,0,(vco),,,,,2,(vco),,,,,
21/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,2,(vco),,,,,
22/11/2000 09:00,0,(vco),,,,,37,(vco),,,,,1.5,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
23/11/2000 09:00,7.5,(vco),,,,,18,(vco),,,,,34.4,(vco),,,,,,,,,,,27,(vco),,,,,16,(vco),,,,,26,(vco),,,,,
24/11/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,2,(vco),,,,,
25/11/2000 09:00,0,(vco),,,,,8.5,(vco),,,,,1.2,(vco),,,,,,,,,,,5,(vco),,,,,5.2,(vco),,,,,33,(vco),,,,,
26/11/2000 09:00,4,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,8,(vco),,,,,1,(vco),,,,,9,(vco),,,,,
27/11/2000 09:00,0,(vco),,,,,10,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0.8,(vco),,,,,7,(vco),,,,,
28/11/2000 09:00,0,(vco),,,,,7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,
29/11/2000 09:00,2.7,(vco),,,,,0,(vco),,,,,1.6,(vco),,,,,,,,,,,4.5,(vco),,,,,7.7,(vco),,,,,7,(vco),,,,,
30/11/2000 09:00,0,(vco),,,,,14,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,0,(vco),,,,,3,(vco),,,,,
01/12/2000 09:00,3,(vco),,,,,48,(vco),,,,,20.2,(vco),,,,,,,,,,,12.5,(vco),,,,,,,,,,,47.5,(vco),,,,,
02/12/2000 09:00,0,(vco),,,,,14,(vco),,,,,0,(vco),,,,,,,,,,,2.8,(vco),,,,,,,,,,,32,(vco),,,,,
03/12/2000 09:00,0,(vco),,,,,5,(vco),,,,,0.6,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,2.5,(vco),,,,,
04/12/2000 09:00,0,(vco),,,,,7.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,19,(vco),,,,,
05/12/2000 09:00,0,(vco),,,,,19,(vco),,,,,0,(vco),,,,,,,,,,,2,(vco),,,,,,,,,,,23,(vco),,,,,
06/12/2000 09:00,24,(vco),,,,,6,(vco),,,,,20.4,(vco),,,,,,,,,,,1.5,(vco),,,,,,,,,,,38,(vco),,,,,
07/12/2000 09:00,14,(vco),,,,,63,(vco),,,,,37.1,(vco),,,,,,,,,,,22.4,(vco),,,,,,,,,,,60,(vco),,,,,
08/12/2000 09:00,7.5,(vco),,,,,3,(vco),,,,,10.4,(vco),,,,,,,,,,,6.5,(vco),,,,,,,,,,,20,(vco),,,,,
09/12/2000 09:00,0,(vco),,,,,2,(vco),,,,,0,(vco),,,,,,,,,,,1.8,(vco),,,,,,,,,,,12,(vco),,,,,
10/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,10,(vco),,,,,
11/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,7,(vco),,,,,
12/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,
13/12/2000 09:00,0,(vco),,,,,6,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,7,(vco),,,,,
14/12/2000 09:00,0,(vco),,,,,2,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,14,(vco),,,,,
15/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,1.5,(vco),,,,,
16/12/2000 09:00,0,(vco),,,,,4.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,
17/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,
18/12/2000 09:00,0,(vco),,,,,21,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,12,(vco),,,,,
19/12/2000 09:00,0,(vco),,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,
20/12/2000 09:00,12.2,(vco),,,,,14,(vco),,,,,0,(vco),,,,,,,,,,,12,(vco),,,,,,,,,,,8.5,(vco),,,,,
21/12/2000 09:00,5,(vco),,,,,2,(vco),,,,,6.9,(vco),,,,,,,,,,,28.7,(vco),,,,,,,,,,,0,(vco),,,,,
22/12/2000 09:00,45,(vco),,,,,18.5,(vco),,,,,13.3,(vco),,,,,,,,,,,50.5,(vco),,,,,,,,,,,5,(vco),,,,,
23/12/2000 09:00,19,(vco),,,,,28.5,(vco),,,,,143.2,(vco),,,,,,,,,,,7.5,(vco),,,,,,,,,,,14,(vco),,,,,
24/12/2000 09:00,13.5,(vco),,,,,11,(vco),,,,,9.7,(vco),,,,,,,,,,,35,(vco),,,,,,,,,,,8,(vco),,,,,
25/12/2000 09:00,5.5,(vco),,,,,21.5,(vco),,,,,15.8,(vco),,,,,,,,,,,7.2,(vco),,,,,,,,,,,17,(vco),,,,,
26/12/2000 09:00,20,(vco),,,,,13.5,(vco),,,,,6.8,(vco),,,,,,,,,,,17.5,(vco),,,,,,,,,,,18,(vco),,,,,
27/12/2000 09:00,13,(vco),,,,,21.5,(vco),,,,,27.9,(vco),,,,,,,,,,,18,(vco),,,,,,,,,,,17,(vco),,,,,
28/12/2000 09:00,4,(vco),,,,,9,(vco),,,,,13.8,(vco),,,,,,,,,,,2,(vco),,,,,,,,,,,22.3,(vco),,,,,
29/12/2000 09:00,0,(vco),,,,,2.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,34,(vco),,,,,
30/12/2000 09:00,0,(vco),,,,,3,(vco),,,,,6.2,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,17,(vco),,,,,
31/12/2000 09:00,0,(vco),,,,,7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vco),,,,,,,,,,,1.5,(vco),,,,,
01/01/2001 09:00,,,,,,,8.5,(vco),,,,,4.2,(vco),,,,,,,,,,,,,,,,,,,,,,,16,(vco),,,,,
02/01/2001 09:00,,,,,,,7.5,(vco),,,,,7.6,(vco),,,,,,,,,,,,,,,,,,,,,,,13,(vco),,,,,
03/01/2001 09:00,,,,,,,12.5,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,8.5,(vco),,,,,
04/01/2001 09:00,,,,,,,0,(vco),,,,,5.4,(vco),,,,,,,,,,,,,,,,,,,,,,,38,(vco),,,,,
05/01/2001 09:00,,,,,,,6.5,(vco),,,,,21.5,(vco),,,,,,,,,,,,,,,,,,,,,,,33.5,(vco),,,,,
06/01/2001 09:00,,,,,,,14,(vco),,,,,13.3,(vco),,,,,,,,,,,,,,,,,,,,,,,56,(vco),,,,,
07/01/2001 09:00,,,,,,,6,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,1.5,(vco),,,,,
08/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
09/01/2001 09:00,,,,,,,22.5,(vco),,,,,11.4,(vco),,,,,,,,,,,,,,,,,,,,,,,6.5,(vco),,,,,
10/01/2001 09:00,,,,,,,26.5,(vco),,,,,3.2,(vco),,,,,,,,,,,,,,,,,,,,,,,20,(vco),,,,,
11/01/2001 09:00,,,,,,,28.3,(vco),,,,,33.2,(vco),,,,,,,,,,,,,,,,,,,,,,,24.5,(vco),,,,,
12/01/2001 09:00,,,,,,,52.5,(vco),,,,,12.8,(vco),,,,,,,,,,,,,,,,,,,,,,,10,(vco),,,,,
13/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
14/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
15/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
16/01/2001 09:00,,,,,,,7,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,11,(vco),,,,,
17/01/2001 09:00,,,,,,,0,(vco),,,,,2.9,(vco),,,,,,,,,,,,,,,,,,,,,,,4,(vco),,,,,
18/01/2001 09:00,,,,,,,16,(vco),,,,,7.8,(vco),,,,,,,,,,,,,,,,,,,,,,,20,(vco),,,,,
19/01/2001 09:00,,,,,,,12,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,7,(vco),,,,,
20/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
21/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
22/01/2001 09:00,,,,,,,9,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
23/01/2001 09:00,,,,,,,8.5,(vco),,,,,5.3,(vco),,,,,,,,,,,,,,,,,,,,,,,17,(vco),,,,,
24/01/2001 09:00,,,,,,,5,(vco),,,,,9.5,(vco),,,,,,,,,,,,,,,,,,,,,,,44,(vco),,,,,
25/01/2001 09:00,,,,,,,10,(vco),,,,,2.4,(vco),,,,,,,,,,,,,,,,,,,,,,,21.5,(vco),,,,,
26/01/2001 09:00,,,,,,,8,(vco),,,,,1.6,(vco),,,,,,,,,,,,,,,,,,,,,,,28.5,(vco),,,,,
27/01/2001 09:00,,,,,,,23,(vco),,,,,3.5,(vco),,,,,,,,,,,,,,,,,,,,,,,105.5,(vco),,,,,
28/01/2001 09:00,,,,,,,19,(vco),,,,,3.1,(vco),,,,,,,,,,,,,,,,,,,,,,,19.5,(vco),,,,,
29/01/2001 09:00,,,,,,,6,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,8,(vco),,,,,
30/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
31/01/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
01/02/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
02/02/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,0,(vco),,,,,
03/02/2001 09:00,,,,,,,0,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,1,(vco),,,,,
04/02/2001 09:00,,,,,,,8,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,1,(vco),,,,,
05/02/2001 09:00,,,,,,,7.5,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,9,(vco),,,,,
06/02/2001 09:00,,,,,,,64.5,(vco),,,,,0,(vco),,,,,,,,,,,,,,,,,,,,,,,25,(vco),,,,,
07/02/2001 09:00,,,,,,,10,(vco),,,,,67.8,(vco),,,,,,,,,,,,,,,,,,,,,,,49,(vco),,,,,
08/02/2001 09:00,,,,,,,11.8,(vco),,,,,2.8,(vco),,,,,,,,,,,,,,,3.6,,,,,,,,22,(vco),,,,,
09/02/2001 09:00,,,,,,,10,(vco),,,,,0,(vco),,,,,,,,,,,0.8,(vau),,,1.7,,,,,,,,7.5,(vco),,,,,
10/02/2001 09:00,0,(vau),,,2,,0,(vco),,,,,0,(vco),,,,,,,,,,,1.9,(vau),,,0.8,,,,,,,,21,(vco),,,,,
11/02/2001 09:00,0,(vau),,,1.2,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.9,,,,,,,,0,(vco),,,,,
12/02/2001 09:00,0,(vau),,,2.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.5,,,,,,,,0,(vco),,,,,
13/02/2001 09:00,0,(vau),,,1.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,0.7,,,,,,,,0,(vco),,,,,
14/02/2001 09:00,0,(vau),,,3.2,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.6,,,,,,,,0,(vco),,,,,
15/02/2001 09:00,0,(vau),,,3.3,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.5,,,,,,,,0,(vco),,,,,
16/02/2001 09:00,0,(vau),,,1.9,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.2,,,,,,,,0,(vco),,,,,
17/02/2001 09:00,0,(vau),,,1.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.2,,,,,,,,0,(vco),,,,,
18/02/2001 09:00,0,(vau),,,1.8,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.1,,,,,,,,0,(vco),,,,,
19/02/2001 09:00,0,(vau),,,2.3,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.5,,,,,,,,0,(vco),,,,,
20/02/2001 09:00,15.4,(vau),,,2.5,,0,(vco),,,,,3.5,(vco),,,,,,,,,,,5.1,(vau),,,3.1,,,,,,,,0,(vco),,,,,
21/02/2001 09:00,0,(vau),,,3.2,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.3,,,,,,,,0,(vco),,,,,
22/02/2001 09:00,0,(vau),,,2.6,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.8,,,,,,,,0,(vco),,,,,
23/02/2001 09:00,1.2,(vau),,,1.1,,0,(vco),,,,,0.9,(vco),,,,,,,,,,,2.7,(vau),,,1.1,,,,,,,,0,(vco),,,,,
24/02/2001 09:00,22.7,(vau),,,1.8,,0,(vco),,,,,0,(vco),,,,,,,,,,,6.9,(vau),,,1.1,,,,,,,,2,(vco),,,,,
25/02/2001 09:00,0,(vau),,,3,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.1,,,,,,,,0,(vco),,,,,
26/02/2001 09:00,0,(vau),,,0.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,0.9,,,,,,,,0,(vco),,,,,
27/02/2001 09:00,0.3,(vau),,,3.6,,3.7,(vco),,,,,6.8,(vco),,,,,,,,,,,0.4,(vau),,,1.6,,,,,,,,7.5,(vco),,,,,
28/02/2001 09:00,0.2,(vau),,,4.8,,10,(vco),,,,,0,(vco),,,,,,,,,,,1,(vau),,,2.2,,,,,,,,8,(vco),,,,,
01/03/2001 09:00,1.7,(vau),,,2.3,,5,(vco),,,,,29.5,(vco),,,,,,,,,,,5.3,(vau),,,1.5,,,,,,,,2.5,(vco),,,,,
02/03/2001 09:00,11.4,(vau),,,7.1,,23.5,(vco),,,,,71.4,(vco),,,,,,,,,,,27.2,(vau),,,4.1,,,,,,,,35,(vco),,,,,
03/03/2001 09:00,12.2,(vau),,,6.1,,11,(vco),,,,,26.5,(vco),,,,,,,,,,,16.1,(vau),,,3.8,,,,,,,,33.5,(vco),,,,,
04/03/2001 09:00,6.9,(vau),,,6.4,,29.5,(vco),,,,,4.5,(vco),,,,,,,,,,,7.3,(vau),,,4.5,,,,,,,,47,(vco),,,,,
05/03/2001 09:00,7,(vau),,,3.1,,4,(vco),,,,,23.6,(vco),,,,,,,,,,,5.5,(vau),,,2.8,,,,,,,,21.5,(vco),,,,,
06/03/2001 09:00,0.2,(vau),,,3.7,,21,(vco),,,,,0.8,(vco),,,,,,,,,,,0.9,(vau),,,4.6,,,,,,,,17.5,(vco),,,,,
07/03/2001 09:00,0.5,(vau),,,3.2,,6.8,(vco),,,,,0,(vco),,,,,,,,,,,0.4,(vau),,,2.4,,,,,,,,8.5,(vco),,,,,
08/03/2001 09:00,0,(vau),,,4.7,,3,(vco),,,,,0,(vco),,,,,,,,,,,1.9,(vau),,,2.8,,,,,,,,14,(vco),,,,,
09/03/2001 09:00,1.6,(vau),,,4.4,,2.5,(vco),,,,,5.7,(vco),,,,,,,,,,,5.7,(vau),,,3.1,,,,,,,,29.5,(vco),,,,,
10/03/2001 09:00,0,(vau),,,3.4,,14,(vco),,,,,0,(vco),,,,,,,,,,,0.5,(vau),,,2.1,,,,,,,,56,(vco),,,,,
11/03/2001 09:00,0,(vau),,,0.9,,0.3,(vco),,,,,0,(vco),,,,,,,,,,,0.2,(vau),,,0.8,,,,,,,,10,(vco),,,,,
12/03/2001 09:00,0,(vau),,,2.1,,1,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.4,,,,,,,,4,(vco),,,,,
13/03/2001 09:00,0.3,(vau),,,4,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,3,,,,,,,,0,(vco),,,,,
14/03/2001 09:00,0,(vau),,,2.2,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.8,,,,,,,,0,(vco),,,,,
15/03/2001 09:00,0,(vau),,,1,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.3,,,,,,,,0,(vco),,,,,
16/03/2001 09:00,0,(vau),,,2.9,,2.5,(vco),,,,,1.3,(vco),,,,,,,,,,,0.5,(vau),,,1.5,,,,,,,,3.5,(vco),,,,,
17/03/2001 09:00,1.6,(vau),,,3.9,,15,(vco),,,,,11.2,(vco),,,,,,,,,,,0.6,(vau),,,2.4,,,,,,,,30,(vco),,,,,
18/03/2001 09:00,0,(vau),,,2.5,,11,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,0.8,,,,,,,,2.5,(vco),,,,,
19/03/2001 09:00,3,(vau),,,2.8,,0.4,(vco),,,,,1.2,(vco),,,,,,,,,,,1.2,(vau),,,1.3,,,,,,,,9.5,(vco),,,,,
20/03/2001 09:00,0,(vau),,,1.5,,0,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1,,,,,,,,1.5,(vco),,,,,
21/03/2001 09:00,0,(vau),,,2.4,,1.3,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1.1,,,,,,,,11.5,(vco),,,,,
22/03/2001 09:00,0,(vau),,,3.1,,2.8,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.3,,,,,,,,27,(vco),,,,,
23/03/2001 09:00,0,(vau),,,2.4,,2,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1.6,,,,,,,,0,(vco),,,,,
24/03/2001 09:00,1.3,(vau),,,3.2,,4,(vco),,,,,0,(vco),,,,,,,,,,,0.8,(vau),,,2.2,,,,,,,,8.5,(vco),,,,,
25/03/2001 09:00,0,(vau),,,3.8,,12.5,(vco),,,,,1.3,(vco),,,,,,,,,,,2.2,(vau),,,1.4,,,,,,,,11.5,(vco),,,,,
26/03/2001 09:00,4.5,(vau),,,4.6,,9.3,(vco),,,,,2.8,(vco),,,,,,,,,,,12.8,(vau),,,2.4,,,,,,,,10,(vco),,,,,
27/03/2001 09:00,0,(vau),,,3.3,,4,(vco),,,,,0,(vco),,,,,,,,,,,0.7,(vau),,,1.8,,,,,,,,1.5,(vco),,,,,
28/03/2001 09:00,4,(vau),,,2,,0,(vco),,,,,12.5,(vco),,,,,,,,,,,2,(vau),,,1.3,,,,,,,,6.5,(vco),,,,,
29/03/2001 09:00,0,(vau),,,4.3,,3,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,2,,,,,,,,11.5,(vco),,,,,
30/03/2001 09:00,0.1,(vau),,,4.5,,1.5,(vco),,,,,0,(vco),,,,,,,,,,,1,(vau),,,2.2,,,,,,,,3.5,(vco),,,,,
31/03/2001 09:00,0,(vau),,,2.9,,0,(vco),,,,,0,(vco),,,,,,,,,,,0.2,(vau),,,1.6,,,,,,,,0,(vco),,,,,
01/04/2001 09:00,0,(vau),,,1.4,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,0.5,,,,,,,,0,(vco),,,,,
02/04/2001 09:00,0,(vau),,,1.6,,2.5,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.6,,,,,,,,0,(vco),,,,,
03/04/2001 09:00,0,(vau),,,2.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.1,,,,,,,,1.5,(vco),,,,,
04/04/2001 09:00,0,(vau),,,2.8,,19,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1.4,,,,,,,,7.5,(vco),,,,,
05/04/2001 09:00,0,(vau),,,2.9,,3,(vco),,,,,0,(vco),,,,,,,,,,,1.3,(vau),,,1.6,,,,,,,,5,(vco),,,,,
06/04/2001 09:00,0,(vau),,,2.5,,0.3,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1.6,,,,,,,,0,(vco),,,,,
07/04/2001 09:00,0,(vau),,,3.7,,0.7,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.4,,,,,,,,1,(vco),,,,,
08/04/2001 09:00,0,(vau),,,4.6,,0,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,2.8,,,,,,,,0,(vco),,,,,
09/04/2001 09:00,0,(vau),,,2.1,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.8,,,,,,,,0,(vco),,,,,
10/04/2001 09:00,0,(vau),,,1.5,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.4,,,,,,,,0,(vco),,,,,
11/04/2001 09:00,0,(vau),,,1.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.7,,,,,,,,0,(vco),,,,,
12/04/2001 09:00,0,(vau),,,2.6,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,2.5,,,,,,,,0,(vco),,,,,
13/04/2001 09:00,0,(vau),,,1.6,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.9,,,,,,,,0,(vco),,,,,
14/04/2001 09:00,0,(vau),,,1.8,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.7,,,,,,,,0,(vco),,,,,
15/04/2001 09:00,0,(vau),,,1.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.8,,,,,,,,0,(vco),,,,,
16/04/2001 09:00,0,(vau),,,2.4,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.2,,,,,,,,0,(vco),,,,,
17/04/2001 09:00,0,(vau),,,3.7,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.6,,,,,,,,0,(vco),,,,,
18/04/2001 09:00,0,(vau),,,3.2,,0,(vco),,,,,0,(vco),,,,,,,,,,,0.1,(vau),,,1.7,,,,,,,,0,(vco),,,,,
19/04/2001 09:00,0,(vau),,,2.8,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.5,,,,,,,,0,(vco),,,,,
20/04/2001 09:00,0,(vau),,,3.3,,0,(vco),,,,,0,(vco),,,,,,,,,,,0,(vau),,,1.7,,,,,,,,0,(vco),,,,,
